"Date","25 m","29 m","34 m"
1993-01-01,3.029,3.052,3.798
1993-01-02,3.178,3.322,3.689
1993-01-03,3.459,3.659,3.665
1993-01-04,3.607,3.845,3.711
1993-01-05,3.855,3.878,3.814
1993-01-06,3.848,3.648,3.982
1993-01-07,3.753,3.309,4.027
1993-01-08,3.536,2.868,3.805
1993-01-09,3.276,2.729,3.58
1993-01-10,3.067,2.841,3.474
1993-01-11,2.895,2.947,3.429
1993-01-12,2.973,3.09,3.416
1993-01-13,3.053,3.135,3.402
1993-01-14,3.032,3.08,3.372
1993-01-15,2.791,2.846,3.358
1993-01-16,2.709,2.521,3.317
1993-01-17,2.652,2.233,3.269
1993-01-18,2.561,1.97,3.172
1993-01-19,2.57,2.169,2.991
1993-01-20,2.348,2.496,2.886
1993-01-21,2.38,2.397,2.839
1993-01-22,2.309,2.079,2.765
1993-01-23,1.946,1.317,2.57
1993-01-24,1.191,0.661,2.21
1993-01-25,0.655,0.677,1.915
1993-01-26,1.485,1.6,1.847
1993-01-27,1.997,2.23,1.913
1993-01-28,2.151,1.995,2.084
1993-01-29,2.072,1.512,2.17
1993-01-30,1.634,1.012,2.024
1993-01-31,1.382,1.196,1.862
1993-02-01,1.305,1.125,1.704
1993-02-02,1.035,0.86,1.622
1993-02-03,0.737,0.512,1.632
1993-02-04,0.619,0.285,1.61
1993-02-05,0.739,0.426,1.622
1993-02-06,0.971,0.69,1.681
1993-02-07,1.061,0.804,1.746
1993-02-08,0.889,0.636,1.594
1993-02-09,0.697,0.59,1.477
1993-02-10,0.618,0.455,1.347
1993-02-11,0.453,0.155,1.073
1993-02-12,0.208,-0.103,0.779
1993-02-13,-0.313,-0.651,0.382
1993-02-14,-0.8,-0.853,-0.098
1993-02-15,-0.77,-0.798,-0.239
1993-02-16,-0.633,-0.669,-0.145
1993-02-17,-0.742,-0.702,-0.039
1993-02-18,-0.589,-0.518,0.031
1993-02-19,-0.556,-0.575,-0.056
1993-02-20,-0.511,-0.48,-0.057
1993-02-21,-0.339,-0.067,0.028
1993-02-22,-0.139,0.167,0.135
1993-02-23,-0.031,0.007,0.343
1993-02-24,-0.129,-0.242,0.487
1993-02-25,-0.146,-0.36,0.505
1993-02-26,-0.135,-0.294,0.374
1993-02-27,-0.071,-0.126,0.388
1993-02-28,-0.069,-0.113,0.508
1993-03-01,-0.239,-0.321,0.588
1993-03-02,-0.353,-0.351,0.615
1993-03-03,-0.157,-0.103,0.622
1993-03-04,0.063,0.127,0.673
1993-03-05,0.095,0.12,0.671
1993-03-06,-0.262,-0.311,0.446
1993-03-07,-0.562,-0.628,0.247
1993-03-08,-0.452,-0.391,0.268
1993-03-09,-0.282,-0.163,0.301
1993-03-10,-0.248,-0.223,0.207
1993-03-11,-0.336,-0.364,0.186
1993-03-12,-0.398,-0.458,0.223
1993-03-13,-0.138,-0.236,0.328
1993-03-14,-0.262,-0.415,0.281
1993-03-15,-0.403,-0.62,0.245
1993-03-16,-0.34,-0.531,0.17
1993-03-17,-0.332,-0.547,-0.085
1993-03-18,-0.245,-0.594,-0.086
1993-03-19,-0.325,-0.553,-0.131
1993-03-20,-0.517,-0.65,-0.165
1993-03-21,-0.606,-0.633,-0.165
1993-03-22,-0.545,-0.546,-0.149
1993-03-23,-0.412,-0.354,-0.102
1993-03-24,-0.269,-0.173,-0.041
1993-03-25,-0.184,-0.186,0.043
1993-03-26,-0.152,-0.235,0.129
1993-03-27,-0.137,-0.254,0.2
1993-03-28,-0.114,-0.215,0.197
1993-03-29,-0.107,-0.149,0.182
1993-03-30,-0.026,-0.064,0.21
1993-03-31,0.235,0.114,0.319
1993-04-01,0.577,0.349,0.516
1993-04-02,0.836,0.492,0.68
1993-04-03,0.994,0.555,0.785
1993-04-04,1.091,0.626,0.882
1993-04-05,1.162,0.713,0.976
1993-04-06,1.157,0.764,1.013
1993-04-07,1.154,0.783,1.007
1993-04-08,1.163,0.818,1.003
1993-04-09,1.179,0.88,1.009
1993-04-10,1.209,0.992,1.072
1993-04-11,1.275,1.146,1.219
1993-04-12,1.456,1.384,1.47
1993-04-13,1.823,1.574,1.795
1993-04-14,2.284,1.888,2.011
1993-04-15,2.418,2.119,2.123
1993-04-16,2.359,2.214,2.131
1993-04-17,2.345,2.2,2.072
1993-04-18,2.326,1.984,1.947
1993-04-19,2.201,1.891,1.85
1993-04-20,2.147,1.94,1.833
1993-04-21,2.138,2.012,1.855
1993-04-22,2.157,2.09,1.945
1993-04-23,2.219,2.255,2.089
1993-04-24,2.328,2.42,2.216
1993-04-25,2.425,2.493,2.3
1993-04-26,2.533,2.559,2.38
1993-04-27,2.601,2.616,2.428
1993-04-28,2.791,2.742,2.559
1993-04-29,3.328,3.044,2.867
1993-04-30,3.681,3.341,3.134
1993-05-01,3.868,3.506,3.33
1993-05-02,3.817,3.528,3.413
1993-05-03,3.713,3.6,3.448
1993-05-04,3.736,3.582,3.388
1993-05-05,3.493,3.438,3.254
1993-05-06,3.218,3.235,2.997
1993-05-07,3.01,3.117,2.741
1993-05-08,3.132,3.224,2.763
1993-05-09,3.279,3.337,2.828
1993-05-10,3.421,3.448,2.942
1993-05-11,3.561,3.561,3.078
1993-05-12,3.618,3.629,3.193
1993-05-13,3.75,3.729,3.304
1993-05-14,3.799,3.755,3.366
1993-05-15,3.753,3.751,3.399
1993-05-16,3.695,3.75,3.349
1993-05-17,3.598,3.667,3.174
1993-05-18,3.516,3.583,2.987
1993-05-19,3.509,3.546,2.895
1993-05-20,3.601,3.582,2.931
1993-05-21,3.721,3.684,3.061
1993-05-22,3.823,3.744,3.209
1993-05-23,3.889,3.786,3.343
1993-05-24,3.899,3.827,3.442
1993-05-25,3.801,3.81,3.46
1993-05-26,3.771,3.766,3.35
1993-05-27,3.799,3.737,3.274
1993-05-28,3.793,3.706,3.229
1993-05-29,3.856,3.744,3.245
1993-05-30,3.989,3.81,3.289
1993-05-31,4.119,3.939,3.43
1993-06-01,4.29,4.141,3.679
1993-06-02,4.324,4.157,3.841
1993-06-03,4.129,3.965,3.59
1993-06-04,4.09,3.918,3.364
1993-06-05,4.218,4.103,3.405
1993-06-06,4.448,4.445,3.709
1993-06-07,4.858,4.767,4.19
1993-06-08,5.007,4.857,4.544
1993-06-09,4.924,4.811,4.548
1993-06-10,4.939,4.819,4.377
1993-06-11,5.093,4.917,4.351
1993-06-12,5.245,5.046,4.518
1993-06-13,5.25,5.096,4.689
1993-06-14,5.028,4.97,4.591
1993-06-15,4.85,4.825,4.277
1993-06-16,4.901,4.814,4.057
1993-06-17,5.068,4.875,4.059
1993-06-18,5.281,5.044,4.304
1993-06-19,5.486,5.225,4.593
1993-06-20,5.671,5.384,4.867
1993-06-21,5.832,5.531,5.075
1993-06-22,5.829,5.499,5.08
1993-06-23,5.756,5.424,4.93
1993-06-24,5.745,5.462,4.985
1993-06-25,5.68,5.593,5.114
1993-06-26,5.464,5.505,4.932
1993-06-27,5.251,5.238,4.515
1993-06-28,5.373,5.229,4.323
1993-06-29,5.685,5.483,4.489
1993-06-30,6.038,5.831,4.878
1993-07-01,6.388,6.162,5.301
1993-07-02,6.628,6.363,5.644
1993-07-03,6.641,6.397,5.731
1993-07-04,6.581,6.342,5.552
1993-07-05,6.283,6.194,5.354
1993-07-06,5.982,6.2,5.277
1993-07-07,5.518,6.008,5.016
1993-07-08,5.353,5.953,4.859
1993-07-09,5.428,6.027,4.844
1993-07-10,5.506,6.112,4.965
1993-07-11,5.647,6.23,5.121
1993-07-12,5.706,6.279,5.267
1993-07-13,5.909,6.461,5.473
1993-07-14,6.132,6.614,5.655
1993-07-15,6.124,6.557,5.715
1993-07-16,6.082,6.473,5.684
1993-07-17,5.967,6.398,5.676
1993-07-18,5.918,6.408,5.767
1993-07-19,5.898,6.424,5.834
1993-07-20,5.773,6.251,5.729
1993-07-21,5.83,6.079,5.526
1993-07-22,5.956,6.068,5.438
1993-07-23,6.091,6.185,5.519
1993-07-24,6.273,6.342,5.67
1993-07-25,6.447,6.471,5.863
1993-07-26,6.586,6.609,6.1
1993-07-27,6.523,6.587,6.164
1993-07-28,6.503,6.501,5.929
1993-07-29,6.635,6.527,5.737
1993-07-30,6.92,6.786,5.857
1993-07-31,7.36,7.106,6.164
1993-08-01,7.678,7.212,6.427
1993-08-02,7.944,7.391,6.673
1993-08-03,7.894,7.359,6.687
1993-08-04,7.786,7.231,6.418
1993-08-05,7.979,7.437,6.552
1993-08-06,8.093,7.702,6.834
1993-08-07,8.181,7.962,7.023
1993-08-08,8.358,8.31,7.326
1993-08-09,8.295,8.482,7.56
1993-08-10,8.225,8.504,7.5
1993-08-11,8.34,8.63,7.527
1993-08-12,8.472,8.801,7.713
1993-08-13,8.406,8.817,7.774
1993-08-14,8.214,8.732,7.719
1993-08-15,7.813,8.481,7.572
1993-08-16,7.454,8.227,7.323
1993-08-17,7.423,8.203,7.168
1993-08-18,7.592,8.317,7.128
1993-08-19,7.747,8.404,7.201
1993-08-20,7.892,8.485,7.335
1993-08-21,7.831,8.361,7.363
1993-08-22,7.698,8.252,7.367
1993-08-23,7.751,8.316,7.429
1993-08-24,7.741,8.151,7.374
1993-08-25,7.852,7.997,7.279
1993-08-26,7.933,7.778,7.126
1993-08-27,8.001,7.787,7.143
1993-08-28,8.258,8.154,7.32
1993-08-29,8.436,8.257,7.566
1993-08-30,8.548,8.318,7.741
1993-08-31,8.844,8.741,7.973
1993-09-01,9.113,9.087,8.276
1993-09-02,9.208,9.202,8.483
1993-09-03,9.59,9.597,8.759
1993-09-04,9.589,9.656,8.906
1993-09-05,9.514,9.608,8.696
1993-09-06,9.81,9.903,8.733
1993-09-07,10.13,10.246,9.205
1993-09-08,10.133,10.341,9.531
1993-09-09,10.139,10.369,9.545
1993-09-10,10.14,10.365,9.454
1993-09-11,10.147,10.273,8.99
1993-09-12,9.654,9.88,8.373
1993-09-13,9.548,9.81,8.135
1993-09-14,9.824,10.097,8.357
1993-09-15,10.13,10.555,8.856
1993-09-16,10.645,11.022,9.44
1993-09-17,11.308,11.772,10.664
1993-09-18,12.276,12.688,11.963
1993-09-19,12.859,12.957,12.69
1993-09-20,12.197,12.212,12.735
1993-09-21,11.231,11.365,11.675
1993-09-22,10.837,11.033,10.491
1993-09-23,11.082,11.205,10.303
1993-09-24,11.346,11.545,10.501
1993-09-25,10.999,11.317,10.41
1993-09-26,10.663,11.031,10.075
1993-09-27,10.872,11.173,9.998
1993-09-28,11.166,11.557,10.067
1993-09-29,11.147,11.477,9.922
1993-09-30,11.488,11.768,10.21
1993-10-01,12.099,12.353,10.999
1993-10-02,12.64,12.732,11.874
1993-10-03,12.89,13.054,12.243
1993-10-04,12.985,13.104,12.294
1993-10-05,12.76,12.857,11.89
1993-10-06,12.722,12.707,11.725
1993-10-07,12.657,12.452,11.668
1993-10-08,12.493,12.415,11.383
1993-10-09,12.728,12.592,11.663
1993-10-10,12.846,12.712,12.073
1993-10-11,12.492,12.028,12.099
1993-10-12,12.246,11.779,11.917
1993-10-13,12.364,11.819,11.67
1993-10-14,11.954,11.381,11.372
1993-10-15,11.655,11.187,11.166
1993-10-16,11.687,11.199,10.971
1993-10-17,11.754,11.234,10.944
1993-10-18,11.745,11.294,10.979
1993-10-19,11.508,11.158,10.93
1993-10-20,11.21,10.936,10.882
1993-10-21,11.328,10.971,10.808
1993-10-22,11.366,11.053,10.745
1993-10-23,10.909,10.848,10.608
1993-10-24,10.523,10.506,10.468
1993-10-25,10.536,10.512,10.327
1993-10-26,10.667,10.606,10.39
1993-10-27,10.811,10.76,10.536
1993-10-28,10.826,10.903,10.68
1993-10-29,10.788,10.729,10.812
1993-10-30,10.741,10.615,10.806
1993-10-31,10.806,10.67,10.72
1993-11-01,10.917,10.724,10.722
1993-11-02,10.796,10.626,10.739
1993-11-03,10.764,10.492,10.693
1993-11-04,10.7,10.484,10.598
1993-11-05,10.657,10.511,10.501
1993-11-06,10.67,10.514,10.444
1993-11-07,10.678,10.527,10.459
1993-11-08,10.71,10.509,10.502
1993-11-09,10.719,10.495,10.542
1993-11-10,10.736,10.504,10.57
1993-11-11,10.74,10.472,10.574
1993-11-12,10.672,10.327,10.543
1993-11-13,10.595,10.128,10.516
1993-11-14,10.553,10.14,10.404
1993-11-15,10.517,10.09,10.389
1993-11-16,10.472,10.043,10.344
1993-11-17,10.392,10.002,10.286
1993-11-18,10.319,9.953,10.243
1993-11-19,10.276,10.007,10.181
1993-11-20,10.139,9.739,10.007
1993-11-21,10.043,9.307,9.92
1993-11-22,10.027,9.36,9.74
1993-11-23,9.919,9.433,9.64
1993-11-24,9.816,9.499,9.626
1993-11-25,9.569,8.985,9.417
1993-11-26,9.272,8.415,9.186
1993-11-27,9.193,8.51,8.858
1993-11-28,9.096,8.641,8.595
1993-11-29,8.638,8.277,8.866
1993-11-30,8.381,7.924,8.882
1993-12-01,8.061,7.743,8.553
1993-12-02,7.725,7.634,8.294
1993-12-03,7.599,7.615,8.257
1993-12-04,7.602,7.631,8.127
1993-12-05,7.515,7.609,7.919
1993-12-06,7.349,7.552,7.81
1993-12-07,7.182,7.559,7.644
1993-12-08,7.254,7.652,7.586
1993-12-09,7.365,7.686,7.53
1993-12-10,7.379,7.676,7.49
1993-12-11,7.306,7.559,7.445
1993-12-12,6.897,7.107,7.206
1993-12-13,6.564,6.952,6.895
1993-12-14,6.26,6.798,6.61
1993-12-15,6.211,6.982,6.477
1993-12-16,6.198,7.001,6.438
1993-12-17,5.649,6.684,6.416
1993-12-18,6.088,6.702,6.565
1993-12-19,6.703,6.876,6.789
1993-12-20,6.93,7.027,7.084
1993-12-21,7.192,7.186,7.387
1993-12-22,7.042,6.971,7.442
1993-12-23,7.308,6.68,7.733
1993-12-24,7.288,7.043,7.668
1993-12-25,7.218,7.262,7.527
1993-12-26,7.117,7.022,7.363
1993-12-27,7.275,6.406,7.04
1993-12-28,7.67,6.79,7.003
1993-12-29,7.683,6.886,6.578
1993-12-30,7.489,7.149,6.058
1993-12-31,6.394,5.907,6.098
1994-01-01,6.131,5.952,4.922
1994-01-02,6.129,6.001,4.738
1994-01-03,5.669,5.619,4.83
1994-01-04,5.218,5.199,4.675
1994-01-05,4.845,4.722,4.612
1994-01-06,4.521,4.272,4.352
1994-01-07,4.149,4.386,4.073
1994-01-08,4.056,4.292,4.239
1994-01-09,3.993,4.101,4.185
1994-01-10,3.813,3.866,4.067
1994-01-11,3.731,3.734,4.029
1994-01-12,3.717,3.712,4.067
1994-01-13,3.711,3.697,4.1
1994-01-14,3.676,3.621,4.061
1994-01-15,3.547,3.448,3.955
1994-01-16,3.309,3.233,3.572
1994-01-17,2.856,2.849,3.181
1994-01-18,2.861,2.85,3.183
1994-01-19,2.709,2.541,3.246
1994-01-20,2.393,2.196,3.019
1994-01-21,2.189,1.998,2.795
1994-01-22,2.04,1.841,2.636
1994-01-23,1.831,1.631,2.442
1994-01-24,1.7,1.537,2.281
1994-01-25,1.647,1.497,2.216
1994-01-26,1.478,1.3,2.011
1994-01-27,1.138,0.817,1.629
1994-01-28,0.889,0.623,1.491
1994-01-29,0.833,0.7,1.613
1994-01-30,0.908,0.646,1.776
1994-01-31,0.69,0.404,1.527
1994-02-01,0.579,0.325,1.217
1994-02-02,0.544,0.319,0.99
1994-02-03,0.525,0.341,0.932
1994-02-04,0.525,0.344,0.866
1994-02-05,0.507,0.214,0.851
1994-02-06,0.451,0.229,0.906
1994-02-07,0.389,0.139,0.854
1994-02-08,0.221,0.067,0.744
1994-02-09,0.102,0.024,0.624
1994-02-10,-0.012,-0.025,0.561
1994-02-11,-0.195,-0.382,0.363
1994-02-12,-0.231,-0.387,0.3
1994-02-13,-0.339,-0.439,0.271
1994-02-14,-0.59,-0.543,0.15
1994-02-15,-0.557,-0.458,0.116
1994-02-16,-0.401,-0.406,0.072
1994-02-17,-0.492,-0.439,0.047
1994-02-18,-0.375,-0.371,0.162
1994-02-19,0.02,-0.149,0.338
1994-02-20,0.24,0.023,0.552
1994-02-21,0.49,0.163,0.848
1994-02-22,0.593,0.237,1
1994-02-23,0.572,0.286,1.047
1994-02-24,0.516,0.305,0.968
1994-02-25,0.351,0.074,0.782
1994-02-26,0.589,0.221,0.889
1994-02-27,0.819,0.322,1.059
1994-02-28,1.197,0.451,1.217
1994-03-01,1.22,0.731,1.537
1994-03-02,1.454,0.798,1.291
1994-03-03,1.404,0.935,1.084
1994-03-04,1.195,0.708,0.992
1994-03-05,0.924,0.354,0.973
1994-03-06,0.738,0.338,0.905
1994-03-07,0.557,0.319,0.787
1994-03-08,0.36,0.124,0.727
1994-03-09,0.295,0.049,0.808
1994-03-10,0.254,0.045,0.795
1994-03-11,0.11,-0.132,0.672
1994-03-12,0.021,-0.097,0.514
1994-03-13,-0.039,-0.051,0.359
1994-03-14,-0.072,-0.147,0.312
1994-03-15,-0.173,-0.263,0.254
1994-03-16,-0.324,-0.362,0.136
1994-03-17,-0.431,-0.403,-0.008
1994-03-18,-0.43,-0.349,-0.075
1994-03-19,-0.269,-0.186,0.006
1994-03-20,-0.124,-0.06,0.175
1994-03-21,-0.048,0.019,0.29
1994-03-22,-0.089,0.002,0.3
1994-03-23,-0.156,-0.135,0.196
1994-03-24,-0.12,-0.115,0.098
1994-03-25,-0.031,0.002,0.062
1994-03-26,0.047,0.109,0.121
1994-03-27,0.153,0.259,0.265
1994-03-28,0.205,0.296,0.436
1994-03-29,0.212,0.293,0.548
1994-03-30,0.234,0.365,0.584
1994-03-31,0.45,0.629,0.752
1994-04-01,0.845,0.96,1.077
1994-04-02,0.922,1.042,1.182
1994-04-03,0.816,0.905,1.153
1994-04-04,0.803,0.847,1.222
1994-04-05,0.808,0.842,1.332
1994-04-06,0.888,0.947,1.414
1994-04-07,1.029,1.144,1.49
1994-04-08,1.275,1.561,1.605
1994-04-09,1.729,1.931,1.76
1994-04-10,1.915,2.085,1.883
1994-04-11,2.112,2.346,2.059
1994-04-12,2.443,2.613,2.244
1994-04-13,2.635,2.77,2.4
1994-04-14,2.764,2.821,2.631
1994-04-15,2.89,2.9,2.877
1994-04-16,2.994,2.971,3.064
1994-04-17,3.02,2.969,3.21
1994-04-18,3.081,3.049,3.317
1994-04-19,3.175,3.184,3.399
1994-04-20,3.276,3.312,3.469
1994-04-21,3.388,3.473,3.525
1994-04-22,3.501,3.615,3.558
1994-04-23,3.6,3.705,3.579
1994-04-24,3.69,3.791,3.587
1994-04-25,3.771,3.866,3.626
1994-04-26,3.88,3.971,3.719
1994-04-27,3.996,4.093,3.832
1994-04-28,4.053,4.13,3.889
1994-04-29,4.045,4.13,3.919
1994-04-30,4.089,4.167,3.933
1994-05-01,4.156,4.223,3.936
1994-05-02,4.229,4.284,3.969
1994-05-03,4.284,4.318,4.009
1994-05-04,4.289,4.33,4.037
1994-05-05,4.324,4.354,4.05
1994-05-06,4.395,4.436,4.108
1994-05-07,4.475,4.529,4.205
1994-05-08,4.476,4.531,4.289
1994-05-09,4.537,4.567,4.308
1994-05-10,4.585,4.549,4.281
1994-05-11,4.613,4.543,4.278
1994-05-12,4.657,4.597,4.297
1994-05-13,4.726,4.711,4.368
1994-05-14,4.804,4.807,4.492
1994-05-15,4.838,4.85,4.617
1994-05-16,4.889,4.916,4.722
1994-05-17,4.992,5.004,4.883
1994-05-18,5.156,5.139,5.281
1994-05-19,5.376,5.276,5.553
1994-05-20,5.582,5.448,5.608
1994-05-21,5.403,5.518,5.336
1994-05-22,5.115,5.4,4.885
1994-05-23,4.876,5.206,4.515
1994-05-24,4.79,5.137,4.358
1994-05-25,4.896,5.191,4.409
1994-05-26,4.918,5.114,4.436
1994-05-27,4.876,5.041,4.465
1994-05-28,4.858,5.049,4.452
1994-05-29,4.866,5.057,4.434
1994-05-30,4.866,4.963,4.386
1994-05-31,4.835,4.817,4.301
1994-06-01,4.822,4.727,4.186
1994-06-02,4.938,4.82,4.251
1994-06-03,5.197,5.016,4.489
1994-06-04,5.442,4.968,4.751
1994-06-05,5.412,4.896,4.899
1994-06-06,5.296,4.851,4.823
1994-06-07,5.164,4.836,4.522
1994-06-08,5.142,4.924,4.382
1994-06-09,5.298,5.207,4.685
1994-06-10,5.495,5.482,5.08
1994-06-11,5.625,5.672,5.284
1994-06-12,5.799,5.833,5.321
1994-06-13,6.004,6.012,5.441
1994-06-14,6.238,6.231,5.578
1994-06-15,6.514,6.506,5.805
1994-06-16,6.974,6.909,6.272
1994-06-17,7.36,7.207,6.783
1994-06-18,7.268,7.226,6.993
1994-06-19,7.2,7.184,6.842
1994-06-20,7.183,7.167,6.772
1994-06-21,7.115,7.142,6.679
1994-06-22,7.081,7.072,6.394
1994-06-23,7.04,6.928,6.111
1994-06-24,7.122,6.939,6.09
1994-06-25,7.393,7.256,6.336
1994-06-26,7.834,7.756,6.833
1994-06-27,7.85,7.768,7.134
1994-06-28,7.541,7.537,7.07
1994-06-29,7.664,7.609,6.714
1994-06-30,7.785,7.611,6.567
1994-07-01,8.039,7.828,6.645
1994-07-02,8.408,8.32,7.065
1994-07-03,8.821,8.743,7.563
1994-07-04,9.074,8.93,7.878
1994-07-05,9.197,9.101,8.016
1994-07-06,8.996,9.063,7.813
1994-07-07,8.376,8.768,7.506
1994-07-08,8.71,9.061,7.533
1994-07-09,8.801,9.268,7.771
1994-07-10,8.265,9.17,7.761
1994-07-11,7.268,8.397,7.26
1994-07-12,6.772,7.887,6.774
1994-07-13,6.831,7.785,6.611
1994-07-14,6.801,7.598,6.512
1994-07-15,6.902,7.602,6.619
1994-07-16,7.297,7.876,6.824
1994-07-17,7.174,7.713,6.984
1994-07-18,7.234,7.807,7.041
1994-07-19,7.33,7.834,7.214
1994-07-20,6.904,7.562,7.089
1994-07-21,6.539,7.292,6.728
1994-07-22,6.467,7.179,6.423
1994-07-23,6.447,6.909,6.111
1994-07-24,6.542,6.657,5.923
1994-07-25,6.961,7.04,6.146
1994-07-26,8.866,7.826,7.118
1994-07-27,9.378,8.264,8.295
1994-07-28,9.175,8.506,8.282
1994-07-29,9.215,8.827,8.112
1994-07-30,9.074,8.913,7.864
1994-07-31,9.167,9.112,7.861
1994-08-01,9.38,9.302,7.973
1994-08-02,9.292,9.23,7.949
1994-08-03,9.435,9.465,8.043
1994-08-04,9.64,9.914,8.345
1994-08-05,9.022,9.53,8.2
1994-08-06,8.518,8.97,7.692
1994-08-07,9.224,9.601,8.044
1994-08-08,9.214,9.936,8.64
1994-08-09,8.261,9.429,8.677
1994-08-10,7.475,8.754,8.339
1994-08-11,6.827,7.991,7.778
1994-08-12,6.657,7.556,7.36
1994-08-13,6.8,7.445,7.282
1994-08-14,7.053,7.584,7.275
1994-08-15,7.06,7.122,6.979
1994-08-16,7.211,7.173,6.765
1994-08-17,8.031,8.007,7.147
1994-08-18,9.474,8.972,8.085
1994-08-19,10.702,9.877,9.07
1994-08-20,11.321,10.61,9.765
1994-08-21,10.716,10.733,9.654
1994-08-22,9.241,9.828,8.598
1994-08-23,9.46,9.974,8.509
1994-08-24,10.326,10.766,9.184
1994-08-25,9.285,10.355,9.279
1994-08-26,7.728,9.045,8.581
1994-08-27,7.13,8.278,7.717
1994-08-28,7.341,8.275,7.336
1994-08-29,7.806,8.483,7.39
1994-08-30,7.93,8.073,7.257
1994-08-31,8.264,8.209,7.215
1994-09-01,8.737,8.564,7.476
1994-09-02,9.436,9.355,8.042
1994-09-03,9.589,9.757,8.512
1994-09-04,9.72,10.103,8.685
1994-09-05,10.896,10.951,9.271
1994-09-06,12.749,12.21,9.921
1994-09-07,9.731,9.795,8.628
1994-09-08,6.626,7.469,7.038
1994-09-09,6.485,7.375,6.202
1994-09-10,6.951,7.708,6.346
1994-09-11,7.546,8.068,6.792
1994-09-12,7.737,8.035,7.052
1994-09-13,7.538,7.912,7.079
1994-09-14,7.442,7.961,7.068
1994-09-15,7.21,7.832,7.076
1994-09-16,6.909,7.626,6.972
1994-09-17,6.684,7.229,6.566
1994-09-18,6.181,6.375,5.634
1994-09-19,6.34,6.674,5.628
1994-09-20,6.7,7.222,5.948
1994-09-21,7.021,7.308,6.31
1994-09-22,7.62,7.834,6.873
1994-09-23,9.19,9.002,7.902
1994-09-24,9.889,9.42,8.778
1994-09-25,9.373,9.388,9.056
1994-09-26,8.847,9.211,8.944
1994-09-27,8.412,8.981,8.682
1994-09-28,8.481,9.033,8.563
1994-09-29,8.687,9.09,8.431
1994-09-30,8.67,8.854,8.012
1994-10-01,8.327,8.494,7.344
1994-10-02,8.022,8.346,7.069
1994-10-03,7.905,8.366,6.963
1994-10-04,7.913,8.447,6.995
1994-10-05,8.06,8.648,7.138
1994-10-06,8.33,8.835,7.398
1994-10-07,8.658,8.932,7.732
1994-10-08,8.941,8.948,8.071
1994-10-09,9.131,8.89,8.38
1994-10-10,9.208,8.834,8.678
1994-10-11,9.254,9.074,8.984
1994-10-12,9.586,9.495,9.379
1994-10-13,10.079,9.983,9.844
1994-10-14,10.32,10.278,10.212
1994-10-15,10.38,10.3,10.499
1994-10-16,10.418,10.24,10.517
1994-10-17,10.535,10.174,10.487
1994-10-18,10.415,9.973,10.64
1994-10-19,10.048,9.871,10.61
1994-10-20,10.043,9.848,10.199
1994-10-21,9.955,9.826,9.597
1994-10-22,9.949,9.825,9.376
1994-10-23,9.992,9.874,9.353
1994-10-24,9.961,9.887,9.312
1994-10-25,9.933,9.896,9.311
1994-10-26,9.986,9.958,9.369
1994-10-27,10.081,10.027,9.49
1994-10-28,10.166,10.111,9.635
1994-10-29,10.202,10.148,9.705
1994-10-30,10.211,10.161,9.745
1994-10-31,10.262,10.221,9.912
1994-11-01,10.288,10.259,10.211
1994-11-02,10.396,10.434,10.491
1994-11-03,10.541,10.626,10.607
1994-11-04,10.604,10.714,10.639
1994-11-05,10.682,10.794,10.694
1994-11-06,10.752,10.867,10.741
1994-11-07,10.832,10.92,10.81
1994-11-08,10.789,10.733,10.653
1994-11-09,10.541,10.667,10.539
1994-11-10,10.538,10.532,10.456
1994-11-11,10.341,10.336,10.357
1994-11-12,10.259,10.235,10.198
1994-11-13,10.318,10.253,10.103
1994-11-14,10.304,10.293,10.062
1994-11-15,10.271,10.218,10.066
1994-11-16,10.15,10.132,10.034
1994-11-17,9.972,10.013,9.95
1994-11-18,10.014,9.948,9.888
1994-11-19,10.02,9.938,9.892
1994-11-20,9.881,9.856,9.867
1994-11-21,9.673,9.725,9.707
1994-11-22,9.608,9.669,9.664
1994-11-23,9.476,9.512,9.415
1994-11-24,9.217,9.116,8.806
1994-11-25,8.79,8.888,8.505
1994-11-26,8.58,8.72,8.387
1994-11-27,8.38,8.478,8.283
1994-11-28,8.197,8.246,8.183
1994-11-29,8.077,8.134,8.1
1994-11-30,7.941,8.026,8.043
1994-12-01,7.807,7.866,7.973
1994-12-02,7.665,7.67,7.842
1994-12-03,7.607,7.611,7.779
1994-12-04,7.615,7.596,7.784
1994-12-05,7.583,7.494,7.748
1994-12-06,7.507,7.368,7.701
1994-12-07,7.439,7.306,7.678
1994-12-08,7.383,7.295,7.552
1994-12-09,6.973,6.968,7.108
1994-12-10,7.007,6.925,7.017
1994-12-11,7.015,7.01,7.11
1994-12-12,6.811,6.655,6.876
1994-12-13,6.633,6.448,6.527
1994-12-14,6.578,6.305,6.386
1994-12-15,6.279,5.984,6.282
1994-12-16,5.838,5.579,6.134
1994-12-17,5.305,5.403,5.978
1994-12-18,4.961,5.423,5.887
1994-12-19,4.907,5.49,5.846
1994-12-20,5.318,5.835,5.841
1994-12-21,6.065,6.492,6.005
1994-12-22,6.444,6.235,6.494
1994-12-23,6.588,6.258,6.596
1994-12-24,6.369,6.211,6.429
1994-12-25,5.644,5.793,6.166
1994-12-26,5.238,5.466,5.784
1994-12-27,5.211,5.585,5.521
1994-12-28,5.29,5.604,5.468
1994-12-29,5.229,5.433,5.515
