"Date","18 m","25 m","29 m","34 m","40 m","47 m","56 m","66 m"
1997-10-31,9.183,8.682,9.658,7.079,7.459,6.682,4.602,3.803
1997-11-01,9.21,8.77,9.594,7.27,7.859,6.793,5.087,4.133
1997-11-02,9.172,8.849,9.509,7.566,8.358,7.146,5.812,4.916
1997-11-03,9.07,8.848,9.335,8.187,8.379,7.155,6.587,5.183
1997-11-04,8.874,8.485,9.412,7.575,7.946,6.717,5.463,4.757
1997-11-05,8.653,8.34,9.373,7.196,6.966,6.429,4.789,3.763
1997-11-06,8.286,7.912,9.253,7.138,5.964,5.663,4.131,2.876
1997-11-07,8.058,7.776,8.998,6.958,5.379,5.269,3.736,2.447
1997-11-08,8.099,7.788,8.822,6.843,5.495,4.982,3.511,2.395
1997-11-09,8.274,7.907,8.896,7.041,6,5.039,3.882,2.804
1997-11-10,8.405,7.967,9.012,6.982,6.419,5.258,3.96,3.214
1997-11-11,8.372,7.808,9.092,6.809,6.325,5.257,3.625,3.098
1997-11-12,8.271,7.634,9.036,6.694,6.006,5.132,3.379,2.797
1997-11-13,8.066,7.236,8.805,6.399,5.677,4.859,3.176,2.538
1997-11-14,7.605,6.387,8.573,6.076,5.463,4.557,3.182,2.546
1997-11-15,7.919,6.862,8.365,6.004,6.175,5.674,3.664,2.952
1997-11-16,7.921,7.96,7.894,5.945,6.884,6.876,4.697,3.931
1997-11-17,7.544,7.857,7.742,6.023,7.02,7.006,5.071,5.194
1997-11-18,7.24,7.373,7.585,6.128,6.935,6.595,5.092,5.084
1997-11-19,7.165,7.25,7.43,6.027,6.869,6.704,5.148,4.853
1997-11-20,7.114,7.229,7.284,6.044,7.111,6.936,5.507,5.266
1997-11-21,6.966,6.952,7.013,6.014,7.152,7.051,5.9,5.727
1997-11-22,6.85,6.925,6.955,6.192,7.048,6.977,5.959,5.599
1997-11-23,6.801,6.866,6.812,6.159,7.019,6.926,6.056,5.618
1997-11-24,6.683,6.665,6.671,6.136,7.13,6.925,6.28,5.882
1997-11-25,6.708,6.427,6.525,6.17,7.158,6.917,6.446,6.009
1997-11-26,6.543,6.374,6.361,6.169,6.86,6.85,6.394,5.516
1997-11-27,6.4,6.282,6.382,5.535,6.46,6.583,5.334,4.751
1997-11-28,6.109,6.139,6.077,5.248,6.059,6.347,5.048,4.533
1997-11-29,5.723,5.886,5.719,5.371,5.795,5.814,5.128,4.713
1997-11-30,5.4,5.567,5.428,5.368,5.624,5.485,5.195,4.855
1997-12-01,5.211,5.362,5.298,4.959,5.38,5.315,4.832,4.64
1997-12-02,5.196,5.227,5.176,4.769,5.276,5.224,4.669,4.746
1997-12-03,5.002,5.187,5.034,4.728,5.091,5.165,4.72,4.81
1997-12-04,4.952,5.038,5.099,4.713,5.036,5.198,4.673,4.354
1997-12-05,5.023,5.082,5.132,4.627,5.135,5.18,4.517,4.418
1997-12-06,5.124,5.191,5.069,4.72,5.209,5.242,4.709,4.974
1997-12-07,5.155,5.239,5.088,4.842,5.224,5.217,4.835,5.081
1997-12-08,5.15,5.256,5.107,4.887,5.221,5.258,4.917,4.735
1997-12-09,5.08,5.335,5.028,4.791,5.107,5.262,4.851,4.385
1997-12-10,4.99,5.304,5.027,4.787,4.981,5.176,4.781,4.207
1997-12-11,4.866,5.121,5.02,4.779,4.865,4.927,4.734,4.312
1997-12-12,4.779,4.754,4.913,4.741,4.857,4.754,4.79,4.302
1997-12-13,4.837,4.726,4.871,4.764,4.973,4.751,4.879,4.262
1997-12-14,4.828,4.762,4.815,4.805,5.024,4.776,4.916,4.271
1997-12-15,4.623,4.676,4.56,4.629,4.985,4.81,4.777,4.258
1997-12-16,4.252,4.543,4.092,4.134,4.798,4.847,4.516,4.153
1997-12-17,4.045,4.433,4.152,4.142,4.505,4.834,4.522,4.089
1997-12-18,4.191,4.224,4.188,4.248,4.484,4.547,4.448,4.277
1997-12-19,4.25,4.267,4.053,4.099,4.54,4.467,4.555,4.261
1997-12-20,4.172,4.332,3.927,3.99,4.485,4.478,4.621,4.153
1997-12-21,4.014,4.231,3.752,3.851,4.329,4.486,4.623,4.139
1997-12-22,3.815,4.113,3.594,3.738,4.188,4.347,4.545,4.057
1997-12-23,3.507,3.923,3.506,3.715,4.117,4.221,4.5,3.983
1997-12-24,3.252,3.448,3.338,3.555,3.954,4.124,4.429,3.908
1997-12-25,3.316,3.139,3.144,3.432,3.965,4.004,4.211,3.756
1997-12-26,3.175,3.124,3.096,3.416,3.751,3.922,4.08,3.826
1997-12-27,3.162,3.338,3.117,3.626,3.645,4.122,4.178,3.619
1997-12-28,3.13,3.366,2.999,3.333,3.58,4.239,3.978,3.477
1997-12-29,2.817,3.395,2.605,3.023,3.363,4.124,3.968,3.391
1997-12-30,2.655,3.281,2.793,3.133,3.211,3.969,3.923,3.308
1997-12-31,2.713,3.156,2.897,3.309,3.387,3.959,3.967,3.397
1998-01-01,2.975,3.151,2.99,3.325,3.582,4.012,3.864,3.371
1998-01-02,2.76,3.077,2.753,2.912,3.58,3.981,3.663,3.26
1998-01-03,2.737,3.271,2.56,2.841,3.53,3.903,3.636,3.223
1998-01-04,2.822,3.567,2.597,2.889,3.452,3.76,3.597,3.277
1998-01-05,2.719,3.352,2.367,2.545,3.352,3.54,3.511,3.443
1998-01-06,2.621,3.113,2.259,2.567,3.259,3.452,3.494,3.496
1998-01-07,2.418,2.657,2.06,2.349,3.024,3.316,3.368,3.409
1998-01-08,2.304,2.144,1.92,2.139,2.85,3.115,3.206,3.242
1998-01-09,2.286,2.071,1.948,2.151,2.723,2.931,3.031,3.024
1998-01-10,2.11,1.926,1.87,2.084,2.567,2.694,2.839,2.88
1998-01-11,2.033,1.781,1.888,2.042,2.443,2.601,2.726,2.798
1998-01-12,1.955,1.874,1.921,1.986,2.393,2.654,2.749,2.798
1998-01-13,1.756,2.047,1.649,1.783,2.348,2.756,2.792,2.838
1998-01-14,1.605,1.917,1.464,1.706,2.433,2.824,2.794,2.824
1998-01-15,1.353,1.617,1.168,1.751,2.47,3.064,2.857,2.775
1998-01-16,1.338,1.997,0.974,1.571,2.39,2.994,2.779,2.724
1998-01-17,1.166,1.483,0.979,1.49,1.862,2.398,2.488,2.522
1998-01-18,1.096,1.231,0.984,1.538,1.329,1.431,1.971,2.062
1998-01-19,1.121,1.238,0.922,1.424,1.192,1.249,1.779,1.814
1998-01-20,1.102,1.017,0.905,1.318,1.223,1.442,1.722,1.765
1998-01-21,0.872,0.88,0.827,1.13,1.028,1.327,1.485,1.67
1998-01-22,0.651,0.888,0.711,0.885,0.784,1.043,1.191,1.478
1998-01-23,0.478,0.823,0.467,0.78,0.787,1.072,1.323,1.519
1998-01-24,0.497,0.715,0.314,0.932,0.672,0.998,1.526,1.438
1998-01-25,0.583,0.537,0.363,0.998,0.527,0.815,1.297,1.073
1998-01-26,0.566,0.555,0.423,0.934,0.609,0.886,1.252,1.105
1998-01-27,0.299,0.455,0.178,0.727,0.785,1.195,1.455,1.469
1998-01-28,0.226,0.715,0.109,0.752,0.911,1.198,1.595,1.686
1998-01-29,0.254,0.497,0.171,0.754,0.713,0.933,1.349,1.494
1998-01-30,0.372,0.284,0.191,0.816,0.523,0.409,1.01,1.097
1998-01-31,0.354,0.365,0.21,0.831,0.484,0.499,1.026,1.049
1998-02-01,0.354,0.371,0.241,0.719,0.522,0.533,0.987,1.242
1998-02-02,0.289,0.363,0.191,0.7,0.487,0.497,1.045,1.299
1998-02-03,0.218,0.366,0.161,0.667,0.435,0.452,1.007,1.297
1998-02-04,0.212,0.359,0.166,0.667,0.423,0.454,1.038,1.311
1998-02-05,0.19,0.322,0.096,0.693,0.429,0.461,1.2,1.349
1998-02-06,0.106,0.136,-0.026,0.571,0.35,0.406,1.139,1.288
1998-02-07,0.034,0.068,-0.063,0.382,0.175,0.314,0.894,1.073
1998-02-08,0.034,0.089,-0.126,0.303,0.064,0.284,0.861,0.91
1998-02-09,-0.082,-0.056,-0.224,0.355,0.037,0.24,0.945,0.863
1998-02-10,-0.182,-0.045,-0.218,0.26,0.103,0.206,0.859,0.957
1998-02-11,-0.21,-0.045,-0.236,0.286,0.207,0.183,0.87,1.085
1998-02-12,-0.171,0.013,-0.171,0.361,0.306,0.254,0.968,1.207
1998-02-13,-0.019,-0.031,-0.122,0.437,0.52,0.38,1.116,1.435
1998-02-14,0.073,0.089,-0.075,0.473,0.663,0.724,1.312,1.599
1998-02-15,0.009,0.218,-0.18,0.344,0.713,0.774,1.383,1.653
1998-02-16,-0.159,0.144,-0.353,0.241,0.549,0.786,1.407,1.599
1998-02-17,-0.173,0.027,-0.206,0.325,0.41,0.579,1.18,1.39
1998-02-18,0.024,-0.043,-0.19,0.311,0.486,0.482,1.087,1.215
1998-02-19,0.049,-0.112,-0.243,0.272,0.506,0.643,1.1,1.154
1998-02-20,0.097,-0.022,-0.203,0.421,0.507,0.768,1.052,1.121
1998-02-21,0.139,0.214,-0.088,0.418,0.495,0.818,0.992,1.108
1998-02-22,0.133,0.354,-0.138,0.294,0.492,0.837,1.02,1.168
1998-02-23,0.023,0.348,-0.233,0.313,0.401,0.773,1.097,1.17
1998-02-24,-0.034,0.232,-0.209,0.401,0.27,0.684,1.03,1.094
1998-02-25,-0.112,-0.056,-0.229,0.373,0.109,0.336,0.789,0.941
1998-02-26,0.035,0.007,-0.086,0.422,0.14,0.256,0.636,0.768
1998-02-27,0.015,0.165,-0.048,0.218,0.115,0.371,0.43,0.74
1998-02-28,0.105,0.218,-0.036,0.223,0.221,0.388,0.531,0.9
1998-03-01,0.188,0.254,-0.039,0.634,0.299,0.407,1.008,1.034
1998-03-02,0.207,0.284,-0.024,0.79,0.336,0.424,1.165,1.109
1998-03-03,0.203,0.306,-0.017,0.773,0.355,0.453,1.185,1.142
1998-03-04,0.214,0.339,0.007,0.763,0.342,0.478,1.179,1.135
1998-03-05,0.218,0.378,0.037,0.801,0.331,0.563,1.249,1.119
1998-03-06,0.277,0.402,0.082,0.908,0.393,0.59,1.327,1.137
1998-03-07,0.264,0.415,0.102,0.884,0.396,0.581,1.277,1.161
1998-03-08,0.267,0.432,0.164,0.906,0.379,0.558,1.221,1.183
1998-03-09,0.276,0.417,0.213,0.921,0.384,0.53,1.175,1.166
1998-03-10,0.39,0.459,0.3,0.897,0.525,0.531,1.194,1.25
1998-03-11,0.711,0.672,0.459,0.971,0.867,0.819,1.376,1.472
1998-03-12,0.77,0.69,0.518,0.974,0.894,0.998,1.399,1.472
1998-03-13,0.711,0.688,0.516,0.882,0.949,1.003,1.423,1.495
1998-03-14,0.603,0.749,0.489,0.804,0.994,1.057,1.536,1.502
1998-03-15,0.645,0.771,0.503,0.886,0.997,1.105,1.563,1.454
1998-03-16,0.692,0.797,0.492,0.885,0.935,1.209,1.51,1.396
1998-03-17,0.629,0.773,0.506,0.829,0.883,1.119,1.367,1.278
1998-03-18,0.602,0.67,0.525,0.798,0.894,0.968,1.217,1.179
1998-03-19,0.601,0.659,0.508,0.787,0.812,0.897,1.124,1.047
1998-03-20,0.507,0.618,0.441,0.741,0.645,0.757,0.988,0.879
1998-03-21,0.398,0.454,0.388,0.683,0.466,0.487,0.773,0.664
1998-03-22,0.229,0.169,0.257,0.483,0.295,0.21,0.564,0.407
1998-03-23,0.076,-0.031,0.27,0.44,0.111,0.037,0.381,0.215
1998-03-24,0.165,0.01,0.373,0.557,0.026,-0.02,0.296,0.232
1998-03-25,0.206,-0.004,0.338,0.55,-0.016,-0.053,0.347,0.309
1998-03-26,0.285,0.001,0.298,0.685,-0.005,-0.062,0.555,0.425
1998-03-27,0.379,0.067,0.321,0.816,0.008,-0.053,0.642,0.5
1998-03-28,0.489,0.059,0.343,0.885,0.033,-0.051,0.637,0.499
1998-03-29,0.513,0.131,0.423,0.973,0.009,-0.022,0.603,0.524
1998-03-30,0.686,0.237,0.579,0.947,-0.017,0.021,0.564,0.534
1998-03-31,0.659,0.28,0.612,1.008,0.011,0.038,0.505,0.494
1998-04-01,0.659,0.33,0.642,1.028,0.011,0.016,0.433,0.433
1998-04-02,0.563,0.585,0.674,1.017,-0.023,-0.03,0.337,0.33
1998-04-03,0.405,0.586,0.667,0.905,-0.049,-0.086,0.232,0.219
1998-04-04,0.312,0.355,0.626,0.823,-0.037,-0.131,0.196,0.181
1998-04-05,0.238,0.097,0.577,0.825,-0.032,-0.118,0.226,0.199
1998-04-06,0.289,0.114,0.664,0.874,0.035,-0.091,0.252,0.223
1998-04-07,0.323,0.117,0.848,1.031,0.106,-0.066,0.282,0.26
1998-04-08,0.412,0.117,0.996,1.159,0.22,-0.044,0.298,0.295
1998-04-09,0.548,0.144,1.067,1.234,0.359,-0.003,0.34,0.375
1998-04-10,0.632,0.179,1.092,1.301,0.439,0.044,0.44,0.45
1998-04-11,0.784,0.325,1.111,1.154,0.53,0.176,0.507,0.526
1998-04-12,0.812,0.446,1.217,1.112,0.556,0.312,0.578,0.567
1998-04-13,0.826,0.661,1.218,0.946,0.611,0.463,0.666,0.582
1998-04-14,0.938,0.579,1.044,0.851,0.719,0.533,0.761,0.589
1998-04-15,0.984,0.635,0.977,1.026,0.733,0.711,0.857,0.631
1998-04-16,0.894,0.703,1.026,0.992,0.692,0.756,0.649,0.677
1998-04-17,0.765,0.746,1.006,0.977,0.582,0.689,0.593,0.656
1998-04-18,0.615,0.719,1.033,1.108,0.501,0.634,0.536,0.64
1998-04-19,0.713,0.658,1.075,1.256,0.601,0.64,0.486,0.68
1998-04-20,0.824,0.654,1.09,1.297,0.711,0.607,0.489,0.716
1998-04-21,0.819,0.67,1.089,1.315,0.727,0.63,0.512,0.713
1998-04-22,0.887,0.66,1.154,1.409,0.759,0.686,0.514,0.676
1998-04-23,0.922,0.729,1.187,1.439,0.743,0.739,0.522,0.617
1998-04-24,1.05,0.924,1.168,1.406,0.7,0.695,0.492,0.531
1998-04-25,1.006,0.919,1.218,1.488,0.673,0.621,0.47,0.45
1998-04-26,1.02,0.765,1.362,1.638,0.681,0.584,0.391,0.415
1998-04-27,1.11,0.785,1.47,1.673,0.687,0.538,0.269,0.416
1998-04-28,1.195,0.823,1.486,1.652,0.693,0.519,0.245,0.436
1998-04-29,1.329,0.844,1.616,1.807,0.788,0.514,0.255,0.438
1998-04-30,1.34,0.86,1.756,1.985,0.835,0.538,0.317,0.478
1998-05-01,1.324,0.933,1.743,1.924,0.776,0.588,0.374,0.511
1998-05-02,1.321,0.963,1.698,1.896,0.756,0.609,0.43,0.531
1998-05-03,1.289,0.976,1.814,2.148,0.758,0.62,0.477,0.551
1998-05-04,1.13,0.878,1.815,2.185,0.779,0.648,0.501,0.591
1998-05-05,1.084,0.899,1.754,2.018,0.826,0.683,0.467,0.641
1998-05-06,1.083,0.981,1.68,1.866,0.882,0.722,0.501,0.699
1998-05-07,1.129,1.083,1.616,1.732,0.953,0.782,0.563,0.773
1998-05-08,1.208,1.19,1.676,1.812,1.046,0.856,0.635,0.851
1998-05-09,1.321,1.245,1.792,2.003,1.137,0.949,0.723,0.928
1998-05-10,1.449,1.368,1.86,2.111,1.221,1.055,0.815,0.983
1998-05-11,1.62,1.54,2.074,2.408,1.274,1.149,0.877,0.994
1998-05-12,1.989,1.996,2.597,2.917,1.302,1.207,0.954,1.008
1998-05-13,2.16,2.422,3.225,3.186,1.392,1.217,0.978,1.043
1998-05-14,2.416,2.476,3.658,3.434,1.543,1.22,0.965,1.11
1998-05-15,2.595,2.511,3.709,3.617,1.614,1.256,1.013,1.143
1998-05-16,2.751,2.536,3.586,3.738,1.666,1.299,1.038,1.129
1998-05-17,3.045,2.599,3.582,3.952,1.709,1.331,1.043,1.086
1998-05-18,3.57,2.435,3.76,4.193,1.738,1.354,1.049,1.058
1998-05-19,3.874,2.424,3.867,4.326,1.77,1.372,1.053,1.063
1998-05-20,3.767,2.474,3.944,4.417,1.839,1.378,1.048,1.067
1998-05-21,3.673,2.207,4.125,4.601,1.912,1.369,1.032,1.058
1998-05-22,3.515,2.04,4.143,4.641,1.888,1.368,1.022,1.038
1998-05-23,3.065,2.003,3.769,4.327,1.706,1.344,0.991,0.995
1998-05-24,2.9,1.88,3.646,4.19,1.591,1.304,0.948,0.938
1998-05-25,3.1,1.919,3.795,4.344,1.635,1.255,0.904,0.907
1998-05-26,3.158,2.027,3.888,4.41,1.651,1.173,0.861,0.894
1998-05-27,3.097,2.068,3.852,4.421,1.659,1.093,0.829,0.89
1998-05-28,3.454,2.016,4.185,4.913,1.778,1.084,0.844,0.884
1998-05-29,3.862,2.277,4.238,4.901,1.891,1.103,0.876,0.886
1998-05-30,3.703,2.179,4.294,4.968,1.868,1.134,0.9,0.854
1998-05-31,3.979,2.249,4.5,5.124,1.943,1.14,0.898,0.819
1998-06-01,3.853,2.635,4.569,5.123,1.881,1.085,0.886,0.8
1998-06-02,3.638,2.411,4.639,5.194,1.897,1.052,0.898,0.808
1998-06-03,3.935,2.7,4.774,5.241,2.032,1.086,0.963,0.838
1998-06-04,3.925,2.895,4.806,5.221,2.129,1.162,1.058,0.891
1998-06-05,3.871,2.506,4.97,5.55,2.219,1.256,1.14,0.927
1998-06-06,4.007,2.599,5.062,5.479,2.271,1.292,1.046,0.93
1998-06-07,4.168,2.787,5.194,5.493,2.274,1.284,0.987,0.941
1998-06-08,4.376,3.109,5.279,5.58,2.365,1.328,1.017,0.948
1998-06-09,4.401,3.437,5.362,5.663,2.476,1.451,1.151,0.967
1998-06-10,4.529,3.631,5.619,5.928,2.673,1.595,1.375,1.005
1998-06-11,4.839,3.758,5.909,6.013,2.911,1.715,1.414,1.085
1998-06-12,5.057,3.809,6.277,5.971,3.062,1.803,1.263,1.139
1998-06-13,5.161,4.006,6.448,6.054,3.038,1.866,1.255,1.136
1998-06-14,5.029,4.262,6.409,6.1,2.827,1.814,1.227,1.109
1998-06-15,4.992,4.368,6.361,6.158,2.749,1.683,1.228,1.121
1998-06-16,5.074,4.404,6.507,6.358,2.808,1.602,1.239,1.167
1998-06-17,5.143,4.333,6.693,6.527,2.917,1.593,1.234,1.216
1998-06-18,5.08,3.933,6.619,6.279,2.942,1.622,1.19,1.231
1998-06-19,5.152,3.969,6.712,6.246,2.841,1.675,1.09,1.199
1998-06-20,5.067,4.01,6.702,6.256,2.617,1.611,1.02,1.14
1998-06-21,5.038,3.944,6.532,6.213,2.49,1.537,0.979,1.09
1998-06-22,5.179,3.975,6.446,6.32,2.538,1.468,0.948,1.056
1998-06-23,5.302,3.965,6.512,6.544,2.648,1.421,0.949,1.042
1998-06-24,5.579,3.892,6.725,6.879,2.791,1.44,0.984,1.063
1998-06-25,5.75,3.905,6.857,7.095,2.806,1.447,0.999,1.066
1998-06-26,5.518,3.892,6.736,7.093,2.625,1.417,0.974,1.008
1998-06-27,5.143,3.785,6.332,6.825,2.409,1.326,0.912,0.924
1998-06-28,5.27,3.969,6.089,6.865,2.462,1.217,0.884,0.878
1998-06-29,6.479,4.097,6.686,7.832,2.849,1.214,0.958,0.855
1998-06-30,7.124,4.234,7.292,8.086,3.022,1.288,1.053,0.871
1998-07-01,6.457,3.932,7.45,8.146,2.911,1.299,1.043,0.85
1998-07-02,4.932,3.273,6.825,7.799,2.4,1.16,0.965,0.819
1998-07-03,4.797,2.695,6.421,7.475,2.225,1.097,0.905,0.795
1998-07-04,4.686,2.782,6.323,7.481,2.137,1.012,0.842,0.766
1998-07-05,4.631,2.713,6.172,7.246,2.185,0.969,0.839,0.789
1998-07-06,4.752,2.527,6.068,7.062,2.359,1.04,0.936,0.859
1998-07-07,5.25,2.83,6.352,7.475,2.559,1.233,1.095,0.925
1998-07-08,5.761,3.405,6.661,7.799,2.729,1.385,1.216,0.971
1998-07-09,6.147,3.959,6.809,7.743,2.865,1.489,1.299,1.021
1998-07-10,6.137,3.949,6.977,7.847,3,1.614,1.431,1.068
1998-07-11,6.782,4.428,7.441,8.049,3.246,1.701,1.503,1.121
1998-07-12,6.866,4.766,7.719,7.912,3.512,1.842,1.699,1.203
1998-07-13,7.205,4.745,8.31,8.332,3.785,1.997,1.748,1.264
1998-07-14,7.376,5.108,8.816,8.313,3.738,2.019,1.407,1.235
1998-07-15,6.543,4.71,8.655,8.173,3.172,1.841,1.217,1.114
1998-07-16,6.211,3.942,8.387,8.266,2.802,1.706,1.12,1.038
1998-07-17,6.027,3.837,7.957,8.173,2.525,1.569,1.01,0.976
1998-07-18,5.69,3.801,7.578,8.044,2.357,1.373,0.907,0.935
1998-07-19,5.622,3.54,7.426,7.958,2.45,1.251,0.852,0.929
1998-07-20,6.18,3.699,7.624,8.248,2.661,1.261,0.868,0.942
1998-07-21,6.564,3.863,7.892,8.564,2.901,1.316,0.967,0.99
1998-07-22,7.036,4.113,8.143,8.781,3.172,1.503,1.198,1.075
1998-07-23,7.11,4.265,8.225,8.955,3.36,1.702,1.489,1.145
1998-07-24,7.28,4.71,8.306,8.995,3.532,1.88,1.713,1.209
1998-07-25,7.063,4.604,8.378,8.97,3.681,1.99,1.887,1.272
1998-07-26,7.322,4.76,8.774,9.19,3.884,2.095,1.763,1.321
1998-07-27,7.604,5.332,9.08,9.248,4.165,2.201,1.71,1.391
1998-07-28,7.965,5.7,9.408,9.735,4.65,2.435,2.268,1.578
1998-07-29,8.41,6.092,9.712,10.711,5.23,2.839,3.159,1.913
1998-07-30,8.289,6.098,10.122,10.264,5.2,2.973,2.155,2.023
1998-07-31,8.072,5.803,10.175,9.863,4.702,2.93,1.664,1.765
1998-08-01,7.778,5.862,9.821,9.367,4.075,2.765,1.492,1.443
1998-08-02,8.125,6.025,10.015,9.528,4.096,2.663,1.362,1.374
1998-08-03,9.123,6.255,10.801,10.353,4.708,2.715,1.51,1.558
1998-08-04,9.887,6.786,11.173,10.593,5.241,2.971,1.72,1.799
1998-08-05,9.897,7.283,11.276,10.516,5.399,3.217,1.863,1.863
1998-08-06,10.22,7.5,11.447,10.93,5.724,3.483,2.27,1.985
1998-08-07,10.783,8.217,11.825,11.274,6.165,3.867,2.55,2.184
1998-08-08,11.186,8.74,12.397,11.242,6.512,4.166,2.408,2.294
1998-08-09,11.436,9.032,12.921,11.296,6.573,4.364,2.212,2.212
1998-08-10,11.349,8.747,13.334,11.663,6.21,4.244,2.058,1.953
1998-08-11,10.787,8.045,13.64,12.403,5.371,3.76,1.801,1.631
1998-08-12,10.035,7.701,12.733,11.897,4.665,3.183,1.518,1.443
1998-08-13,10.098,7.684,12.167,11.746,4.346,2.849,1.345,1.267
1998-08-14,11.566,7.933,13.07,12.363,4.78,2.687,1.354,1.254
1998-08-15,12.354,8.343,13.424,12.357,5.676,2.863,1.651,1.493
1998-08-16,12.081,8.647,13.444,12.444,6.024,3.146,1.928,1.711
1998-08-17,11.556,8.556,13.295,12.505,5.855,3.12,1.866,1.814
1998-08-18,11.089,8.673,13.213,12.262,5.669,2.944,1.678,1.854
1998-08-19,11.115,7.988,13.271,12.335,5.952,2.996,1.847,1.973
1998-08-20,11.782,8.734,13.504,12.218,6.347,3.238,1.75,2.079
1998-08-21,12.501,9.228,14.029,12.395,6.919,3.596,2.027,2.212
1998-08-22,13.336,10.093,14.654,12.599,7.578,4.174,2.416,2.364
1998-08-23,13.605,11.059,15.069,12.626,7.566,4.594,2.37,2.289
1998-08-24,13.219,11.207,15.267,12.586,7.022,4.416,2.116,2.071
1998-08-25,11.896,9.514,14.858,12.426,6.031,3.529,1.725,1.758
1998-08-26,10.853,8.515,13.526,12.196,4.735,2.998,1.439,1.421
1998-08-27,9.848,7.693,12.175,11.711,3.976,2.196,1.078,1.187
1998-08-28,10.325,7.489,12.167,11.714,4.094,1.962,0.949,1.182
1998-08-29,11.87,8.355,13.299,12.183,4.981,1.997,1.182,1.442
1998-08-30,13.122,10.805,14.254,12.638,6.358,2.918,2.236,1.931
1998-08-31,13.61,10.958,15.066,12.633,7.538,3.916,2.625,2.391
1998-09-01,12.711,10.7,15.213,12.265,6.699,3.877,2.064,2.2
1998-09-02,11.584,10.092,14.358,11.989,5.308,3.407,1.769,1.787
1998-09-03,11.542,10.181,13.83,12.014,4.921,3.034,1.57,1.661
1998-09-04,12.835,10.622,15.001,12.34,5.746,3.01,1.615,1.771
1998-09-05,13.045,10.429,15.512,12.326,6.263,3.194,1.68,1.841
1998-09-06,12.193,9.122,15.302,12.37,5.277,3.103,1.594,1.65
1998-09-07,11.328,8.685,13.38,12.197,4.22,2.693,1.402,1.468
1998-09-08,10.633,8.195,12.268,11.901,4.023,2.305,1.214,1.39
1998-09-09,11.338,8.344,13.06,12.381,4.322,2.199,1.214,1.396
1998-09-10,11.514,8.253,13.203,12.425,4.415,2.107,1.314,1.412
1998-09-11,10.729,7.635,12.301,12.077,4.056,2.031,1.338,1.354
1998-09-12,10.326,7.28,11.409,11.712,3.81,1.912,1.35,1.303
1998-09-13,10.448,7.025,11.471,11.744,3.903,1.831,1.428,1.311
1998-09-14,11.23,7.84,12.074,12.066,4.427,1.94,1.675,1.417
1998-09-15,11.919,8.455,12.794,12.348,5.08,2.317,2.105,1.585
1998-09-16,11.9,8.525,13.215,12.374,5.523,2.59,2.236,1.714
1998-09-17,11.453,8.071,13.121,11.965,5.237,2.746,2.056,1.7
1998-09-18,11.462,8.481,12.783,11.489,4.984,2.687,1.902,1.677
1998-09-19,12.352,9.438,13.765,11.352,5.924,3.057,2.44,1.901
1998-09-20,12.928,9.92,14.33,11.542,7.434,4.009,3.128,2.642
1998-09-21,12.403,10.691,14.363,11.2,7.075,4.445,2.912,2.749
1998-09-22,12.25,10.531,14.504,11.247,7.007,4.346,2.929,2.638
1998-09-23,12.607,10.725,14.587,11.52,7.344,4.579,3.08,2.645
1998-09-24,12.387,10.497,14.358,11.119,6.922,4.508,2.705,2.442
1998-09-25,12.378,10.735,14.253,10.908,6.736,4.294,2.538,2.247
1998-09-26,13.314,11.238,14.889,11.124,7.964,4.673,3.193,2.513
1998-09-27,13.624,12.562,15.133,11.416,8.792,5.47,3.682,3.105
1998-09-28,12.547,12.121,15.036,10.97,7.588,4.787,3.077,2.832
1998-09-29,11.63,9.739,14.353,10.583,6.231,4.242,2.546,2.05
1998-09-30,10.713,9.679,13.333,10.509,4.53,3.556,2.123,1.428
1998-10-01,10.566,8.958,12.904,10.601,4.519,2.997,1.982,1.369
1998-10-02,10.716,8.181,12.879,10.703,4.988,2.81,2.044,1.479
1998-10-03,10.566,6.352,12.416,10.299,4.532,2.865,2.133,1.447
1998-10-04,10.063,5.799,10.977,9.691,3.944,2.836,2.08,1.339
1998-10-05,10.126,6.54,10.537,9.079,4.341,2.659,2.202,1.481
1998-10-06,10.282,8.21,11.307,9.255,5.889,3.758,3.534,2.445
1998-10-07,10.623,10.763,12.434,9.699,8.565,6.294,5.856,5.4
1998-10-08,11.614,11.575,12.667,10.081,11.082,9.097,8.045,7.613
1998-10-09,12.298,11.592,12.52,10.903,11.395,10.166,8.933,6.877
1998-10-10,12.263,11.795,12.407,10.228,10.572,10.057,7.67,5.539
1998-10-11,11.986,11.863,11.988,10.733,10.194,9.124,7.858,5.204
1998-10-12,11.735,11.681,11.843,10.199,10.262,9.342,7.492,5.416
1998-10-13,11.768,11.297,11.697,11.321,10.563,10.196,8.903,5.902
1998-10-14,11.717,11.214,11.962,9.69,10.525,9.862,6.836,5.84
1998-10-15,11.639,11.277,12.126,8.61,9.615,9.221,5.255,4.556
1998-10-16,11.072,11.068,12.006,8.567,8.248,7.243,4.469,3.306
1998-10-17,10.624,10.53,11.991,8.47,7.141,5.947,3.795,2.538
1998-10-18,10.068,10.021,11.779,8.429,6.039,4.743,3.271,1.947
1998-10-19,9.503,9.145,11.244,8.475,5.099,3.035,2.679,1.597
1998-10-20,9.21,7.477,10.678,8.465,4.632,2.269,2.402,1.506
1998-10-21,8.666,6.731,10.294,8.351,4.061,1.965,2.168,1.421
