"Date","131 m","156 m","186 m"
1993-01-01,3.949,6.391,7.133
1993-01-02,4.146,6.599,7.27
1993-01-03,3.998,6.497,7.213
1993-01-04,4.029,6.522,7.274
1993-01-05,4.866,6.894,7.477
1993-01-06,5.567,7.322,7.674
1993-01-07,5.403,7.341,7.731
1993-01-08,5.583,7.569,7.798
1993-01-09,5.734,7.824,7.869
1993-01-10,5.262,7.716,7.742
1993-01-11,4.583,7.377,7.563
1993-01-12,4.339,7.149,7.533
1993-01-13,4.203,6.987,7.496
1993-01-14,4.36,6.901,7.511
1993-01-15,4.32,6.884,7.474
1993-01-16,5.003,7.114,7.622
1993-01-17,5.674,7.563,7.782
1993-01-18,5.941,7.868,7.843
1993-01-19,6.126,7.973,7.897
1993-01-20,6.157,7.845,7.839
1993-01-21,5.414,7.451,7.579
1993-01-22,4.397,6.969,7.223
1993-01-23,4.016,6.682,7.108
1993-01-24,3.997,6.675,7.171
1993-01-25,4.29,6.733,7.299
1993-01-26,5.133,7.026,7.485
1993-01-27,5.684,7.16,7.544
1993-01-28,5.501,7.081,7.497
1993-01-29,5.515,7.013,7.479
1993-01-30,5.382,7.085,7.503
1993-01-31,5.452,7.086,7.517
1993-02-01,5.02,6.947,7.446
1993-02-02,4.535,6.758,7.315
1993-02-03,4.428,6.813,7.318
1993-02-04,4.608,6.988,7.417
1993-02-05,4.967,7.121,7.527
1993-02-06,5.363,7.243,7.57
1993-02-07,5.513,7.169,7.543
1993-02-08,5.354,7.054,7.464
1993-02-09,5.592,7.056,7.479
1993-02-10,5.687,7.125,7.482
1993-02-11,5.781,7.238,7.468
1993-02-12,5.802,7.25,7.45
1993-02-13,5.66,7.211,7.406
1993-02-14,5.716,7.229,7.396
1993-02-15,5.986,7.344,7.416
1993-02-16,6.033,7.336,7.364
1993-02-17,5.727,7.128,7.234
1993-02-18,5.837,7.141,7.235
1993-02-19,5.935,7.113,7.229
1993-02-20,5.536,6.922,7.074
1993-02-21,5.616,6.838,7.055
1993-02-22,5.445,6.785,7.032
1993-02-23,5.04,6.61,6.927
1993-02-24,5.089,6.609,6.944
1993-02-25,5.406,6.772,7.037
1993-02-26,5.769,6.95,7.12
1993-02-27,6.102,7.113,7.202
1993-02-28,6.163,7.157,7.237
1993-03-01,5.751,7.03,7.186
1993-03-02,5.727,7.043,7.219
1993-03-03,5.514,6.991,7.174
1993-03-04,5.451,6.962,7.179
1993-03-05,5.466,7.023,7.215
1993-03-06,4.793,6.844,7.082
1993-03-07,4.098,6.651,6.988
1993-03-08,4.164,6.714,7.092
1993-03-09,4.245,6.793,7.246
1993-03-10,3.82,6.671,7.227
1993-03-11,3.849,6.591,7.273
1993-03-12,4.012,6.865,7.409
1993-03-13,4.363,7.103,7.556
1993-03-14,3.957,7.107,7.496
1993-03-15,5.245,7.63,7.71
1993-03-16,5.93,7.998,7.845
1993-03-17,4.786,7.582,7.552
1993-03-18,4.745,7.217,7.447
1993-03-19,4.387,7.117,7.404
1993-03-20,2.806,6.301,6.889
1993-03-21,2.627,6.027,6.773
1993-03-22,2.453,6.025,6.716
1993-03-23,2.451,5.944,6.728
1993-03-24,2.519,5.95,6.799
1993-03-25,2.426,5.863,6.749
1993-03-26,2.829,6.051,6.882
1993-03-27,3.256,6.432,7.068
1993-03-28,3.409,6.55,7.125
1993-03-29,3.42,6.49,7.125
1993-03-30,3.262,6.396,7.081
1993-03-31,3.095,6.437,7.065
1993-04-01,2.882,6.377,6.996
1993-04-02,2.638,6.283,6.906
1993-04-03,2.29,6.049,6.797
1993-04-04,1.921,5.629,6.543
1993-04-05,1.92,5.367,6.402
1993-04-06,2.058,5.581,6.588
1993-04-07,2.307,5.857,6.758
1993-04-08,2.932,6.164,6.997
1993-04-09,3.295,6.458,7.162
1993-04-10,3.597,6.608,7.262
1993-04-11,3.842,6.938,7.399
1993-04-12,4.129,7.288,7.545
1993-04-13,4.197,7.486,7.622
1993-04-14,4.011,7.379,7.555
1993-04-15,3.433,6.831,7.215
1993-04-16,3.199,6.088,6.817
1993-04-17,3.376,6.009,6.899
1993-04-18,3.66,6.383,7.134
1993-04-19,4.391,6.911,7.478
1993-04-20,5.058,7.45,7.774
1993-04-21,5.34,7.839,7.952
1993-04-22,5.446,8.072,8.083
1993-04-23,5.696,8.146,8.154
1993-04-24,6.056,8.203,8.211
1993-04-25,5.986,7.935,8.132
1993-04-26,4.871,7.346,7.784
1993-04-27,4.272,7.005,7.567
1993-04-28,3.842,6.573,7.227
1993-04-29,3.7,5.935,6.767
1993-04-30,3.539,5.872,6.761
1993-05-01,3.315,5.95,6.878
1993-05-02,3.309,6.145,7.078
1993-05-03,3.604,6.436,7.387
1993-05-04,3.977,6.843,7.623
1993-05-05,4.857,7.429,7.99
1993-05-06,5.734,8.117,8.454
1993-05-07,5.974,8.704,8.675
1993-05-08,6.267,8.76,8.811
1993-05-09,6.631,8.732,8.793
1993-05-10,7.058,8.548,8.856
1993-05-11,6.974,8.474,8.82
1993-05-12,6.345,8.4,8.748
1993-05-13,5.799,8.428,8.693
1993-05-14,5.939,8.559,8.763
1993-05-15,6.096,8.682,8.787
1993-05-16,6.035,8.737,8.726
1993-05-17,6.261,8.807,8.741
1993-05-18,6.951,8.943,8.844
1993-05-19,7.49,9.037,8.876
1993-05-20,7.756,8.979,8.861
1993-05-21,7.871,8.86,8.837
1993-05-22,7.987,8.778,8.831
1993-05-23,8.087,8.724,8.833
1993-05-24,8.076,8.732,8.853
1993-05-25,7.566,8.672,8.811
1993-05-26,6.712,8.379,8.625
1993-05-27,5.863,7.938,8.288
1993-05-28,5.345,7.286,7.852
1993-05-29,5,6.838,7.605
1993-05-30,4.548,6.533,7.5
1993-05-31,4.162,6.071,7.274
1993-06-01,4.007,5.628,7.165
1993-06-02,4.153,5.8,7.413
1993-06-03,4.597,6.308,7.713
1993-06-04,4.969,6.638,7.831
1993-06-05,5.183,6.796,7.865
1993-06-06,5.456,6.98,7.962
1993-06-07,5.567,7.153,8.037
1993-06-08,5.699,7.399,8.151
1993-06-09,5.529,7.454,8.133
1993-06-10,5.386,7.413,8.093
1993-06-11,5.203,7.383,8.043
1993-06-12,5.121,7.369,8.028
1993-06-13,4.99,7.326,7.985
1993-06-14,5.146,7.377,8.029
1993-06-15,5.351,7.497,8.11
1993-06-16,5.602,7.63,8.177
1993-06-17,6.027,7.819,8.28
1993-06-18,6.453,8.001,8.445
1993-06-19,6.691,8.13,8.506
1993-06-20,6.795,8.165,8.539
1993-06-21,6.707,8.164,8.551
1993-06-22,6.46,8.139,8.531
1993-06-23,6.227,8.075,8.464
1993-06-24,5.845,7.919,8.245
1993-06-25,5.041,7.434,7.832
1993-06-26,4.32,7.014,7.681
1993-06-27,3.936,6.885,7.812
1993-06-28,3.822,6.911,7.916
1993-06-29,4.052,7.119,8.075
1993-06-30,4.27,7.249,8.129
1993-07-01,4.494,7.259,8.122
1993-07-02,4.92,7.27,8.173
1993-07-03,5.289,7.404,8.247
1993-07-04,5.649,7.578,8.322
1993-07-05,6.107,7.813,8.385
1993-07-06,6.315,7.962,8.432
1993-07-07,6.412,8.05,8.472
1993-07-08,6.496,8.189,8.494
1993-07-09,6.67,8.281,8.486
1993-07-10,6.902,8.333,8.41
1993-07-11,7.037,8.277,8.374
1993-07-12,7.068,8.201,8.315
1993-07-13,6.953,8.1,8.239
1993-07-14,6.932,8.043,8.212
1993-07-15,6.911,8.013,8.195
1993-07-16,6.864,7.988,8.185
1993-07-17,6.816,7.965,8.195
1993-07-18,6.653,7.925,8.191
1993-07-19,6.269,7.825,8.135
1993-07-20,5.875,7.711,8.084
1993-07-21,5.573,7.652,8.088
1993-07-22,5.516,7.702,8.183
1993-07-23,5.611,7.77,8.268
1993-07-24,5.784,7.828,8.337
1993-07-25,5.829,7.91,8.387
1993-07-26,5.695,7.931,8.384
1993-07-27,5.515,7.929,8.346
1993-07-28,5.61,7.945,8.359
1993-07-29,5.983,8.009,8.403
1993-07-30,6.407,8.053,8.417
1993-07-31,6.561,8.061,8.398
1993-08-01,6.617,8.025,8.365
1993-08-02,6.581,7.991,8.335
1993-08-03,6.428,7.935,8.26
1993-08-04,6.403,7.857,8.198
1993-08-05,6.443,7.806,8.153
1993-08-06,6.466,7.743,8.099
1993-08-07,6.519,7.692,8.061
1993-08-08,6.47,7.617,8.001
1993-08-09,6.426,7.534,7.953
1993-08-10,6.538,7.537,7.971
1993-08-11,6.655,7.575,7.991
1993-08-12,6.816,7.618,8.015
1993-08-13,7.016,7.694,8.047
1993-08-14,7.14,7.755,8.074
1993-08-15,7.173,7.803,8.102
1993-08-16,7.203,7.841,8.119
1993-08-17,7.239,7.859,8.123
1993-08-18,7.196,7.854,8.097
1993-08-19,7.099,7.804,8.053
1993-08-20,6.999,7.754,8.012
1993-08-21,6.916,7.708,7.974
1993-08-22,6.84,7.628,7.93
1993-08-23,6.709,7.519,7.865
1993-08-24,6.583,7.411,7.809
1993-08-25,6.547,7.343,7.807
1993-08-26,6.596,7.351,7.809
1993-08-27,6.695,7.347,7.807
1993-08-28,6.754,7.385,7.819
1993-08-29,6.715,7.394,7.798
1993-08-30,6.626,7.336,7.754
1993-08-31,6.593,7.334,7.745
1993-09-01,6.581,7.364,7.741
1993-09-02,6.571,7.351,7.724
1993-09-03,6.588,7.347,7.725
1993-09-04,6.73,7.425,7.754
1993-09-05,6.88,7.497,7.783
1993-09-06,6.92,7.504,7.791
1993-09-07,6.901,7.483,7.779
1993-09-08,6.833,7.461,7.771
1993-09-09,6.679,7.401,7.728
1993-09-10,6.521,7.341,7.686
1993-09-11,6.466,7.315,7.671
1993-09-12,6.582,7.338,7.673
1993-09-13,6.647,7.325,7.661
1993-09-14,6.633,7.297,7.629
1993-09-15,6.717,7.307,7.647
1993-09-16,6.777,7.332,7.653
1993-09-17,6.396,7.165,7.53
1993-09-18,5.759,6.909,7.341
1993-09-19,5.578,6.81,7.318
1993-09-20,5.62,6.819,7.352
1993-09-21,5.772,6.912,7.404
1993-09-22,5.93,7.007,7.442
1993-09-23,5.89,6.981,7.426
1993-09-24,5.79,6.949,7.404
1993-09-25,5.855,7.004,7.464
1993-09-26,5.894,7.051,7.492
1993-09-27,5.753,7.018,7.451
1993-09-28,5.469,6.971,7.388
1993-09-29,5.504,6.974,7.431
1993-09-30,5.531,6.979,7.463
1993-10-01,5.38,6.931,7.379
1993-10-02,5.448,6.833,7.282
1993-10-03,5.586,6.692,7.174
1993-10-04,5.685,6.641,7.187
1993-10-05,5.847,6.785,7.287
1993-10-06,6.001,6.969,7.386
1993-10-07,6.112,6.9,7.393
1993-10-08,6.232,6.854,7.324
1993-10-09,6.251,6.788,7.253
1993-10-10,6.182,6.721,7.198
1993-10-11,6.225,6.715,7.237
1993-10-12,6.284,6.721,7.262
1993-10-13,6.346,6.778,7.295
1993-10-14,6.414,6.859,7.322
1993-10-15,6.408,6.859,7.3
1993-10-16,6.419,6.87,7.288
1993-10-17,6.417,6.862,7.285
1993-10-18,6.408,6.84,7.278
1993-10-19,6.414,6.861,7.296
1993-10-20,6.41,6.862,7.292
1993-10-21,6.416,6.872,7.267
1993-10-22,6.366,6.865,7.247
1993-10-23,6.359,6.857,7.275
1993-10-24,6.351,6.835,7.264
1993-10-25,6.315,6.832,7.227
1993-10-26,6.266,6.781,7.207
1993-10-27,6.11,6.706,7.121
1993-10-28,5.904,6.604,7.03
1993-10-29,5.848,6.548,7.048
1993-10-30,5.809,6.443,7.007
1993-10-31,5.806,6.405,6.996
1993-11-01,5.756,6.386,6.977
1993-11-02,5.611,6.375,6.922
1993-11-03,5.463,6.295,6.863
1993-11-04,5.414,6.229,6.813
1993-11-05,5.5,6.211,6.857
1993-11-06,5.584,6.266,6.899
1993-11-07,5.733,6.402,6.955
1993-11-08,5.85,6.475,6.989
1993-11-09,5.805,6.487,6.931
1993-11-10,5.729,6.439,6.892
1993-11-11,5.602,6.403,6.865
1993-11-12,5.443,6.342,6.816
1993-11-13,5.494,6.354,6.886
1993-11-14,5.548,6.385,6.94
1993-11-15,5.618,6.465,6.972
1993-11-16,5.589,6.487,6.967
1993-11-17,5.486,6.44,6.878
1993-11-18,5.61,6.422,6.91
1993-11-19,5.775,6.429,6.963
1993-11-20,5.86,6.481,6.99
1993-11-21,6.042,6.646,7.042
1993-11-22,6.15,6.778,7.034
1993-11-23,6.384,6.897,7.031
1993-11-24,6.301,6.714,6.879
1993-11-25,6.038,6.553,6.711
1993-11-26,5.764,6.409,6.57
1993-11-27,5.512,6.24,6.419
1993-11-28,5.002,5.951,6.138
1993-11-29,4.774,5.802,6.172
1993-11-30,5.114,5.956,6.47
1993-12-01,5.486,6.082,6.594
1993-12-02,5.591,6.167,6.547
1993-12-03,5.715,6.208,6.531
1993-12-04,5.741,6.242,6.558
1993-12-05,5.753,6.269,6.573
1993-12-06,5.778,6.345,6.618
1993-12-07,5.81,6.403,6.666
1993-12-08,5.808,6.44,6.652
1993-12-09,5.841,6.476,6.659
1993-12-10,5.95,6.524,6.695
1993-12-11,6.062,6.594,6.725
1993-12-12,6.246,6.671,6.765
1993-12-13,6.615,6.808,6.813
1993-12-14,6.862,6.87,6.854
1993-12-15,6.991,6.89,6.866
1993-12-16,7.006,6.885,6.867
1993-12-17,6.825,6.831,6.781
1993-12-18,6.558,6.75,6.716
1993-12-19,6.429,6.709,6.739
1993-12-20,6.444,6.698,6.749
1993-12-21,6.551,6.728,6.752
1993-12-22,6.588,6.73,6.741
1993-12-23,6.732,6.766,6.752
1993-12-24,6.804,6.791,6.753
1993-12-25,6.826,6.766,6.724
1993-12-26,6.758,6.726,6.682
1993-12-27,6.739,6.714,6.674
1993-12-28,6.789,6.811,6.718
1993-12-29,6.777,6.837,6.707
1993-12-30,6.67,6.777,6.649
1993-12-31,6.495,6.71,6.613
1994-01-01,6.36,6.747,6.624
1994-01-02,6.037,6.648,6.575
1994-01-03,5.886,6.611,6.565
1994-01-04,5.635,6.526,6.536
1994-01-05,5.237,6.383,6.481
1994-01-06,5.166,6.357,6.506
1994-01-07,5.476,6.457,6.581
1994-01-08,5.615,6.468,6.609
1994-01-09,5.02,6.216,6.519
1994-01-10,4.861,6.088,6.467
1994-01-11,4.453,5.995,6.41
1994-01-12,3.381,5.658,6.168
1994-01-13,2.964,5.469,6.106
1994-01-14,2.541,5.366,6.079
1994-01-15,2.92,5.596,6.24
1994-01-16,3.563,6.08,6.417
1994-01-17,4.066,6.416,6.482
1994-01-18,4.122,6.397,6.419
1994-01-19,4.466,6.679,6.474
1994-01-20,4.737,7.021,6.681
1994-01-21,4.442,6.536,6.483
1994-01-22,4.434,6.225,6.451
1994-01-23,4.551,6.25,6.494
1994-01-24,4.618,6.326,6.512
1994-01-25,4.717,6.467,6.559
1994-01-26,4.81,6.731,6.597
1994-01-27,4.895,6.891,6.644
1994-01-28,4.868,6.862,6.636
1994-01-29,5.03,6.969,6.667
1994-01-30,5.781,7.653,6.856
1994-01-31,5.979,7.361,6.822
1994-02-01,5.524,6.817,6.609
1994-02-02,5.114,6.561,6.479
1994-02-03,4.549,6.257,6.298
1994-02-04,4.283,6.174,6.214
1994-02-05,4.483,6.445,6.298
1994-02-06,4.502,6.607,6.328
1994-02-07,4.697,6.865,6.437
1994-02-08,4.954,7.103,6.566
1994-02-09,5.014,7.143,6.594
1994-02-10,4.901,7.034,6.565
1994-02-11,4.831,6.952,6.512
1994-02-12,4.671,6.767,6.438
1994-02-13,4.506,6.572,6.372
1994-02-14,4.396,6.413,6.32
1994-02-15,4.343,6.41,6.356
1994-02-16,4.159,6.153,6.276
1994-02-17,3.983,6.157,6.247
1994-02-18,4.006,6.426,6.3
1994-02-19,4.031,6.585,6.382
1994-02-20,4.144,6.771,6.498
1994-02-21,4.164,6.839,6.579
1994-02-22,3.825,6.573,6.547
1994-02-23,3.491,6.18,6.424
1994-02-24,3.411,5.995,6.329
1994-02-25,3.369,5.942,6.303
1994-02-26,3.697,6.29,6.457
1994-02-27,3.93,6.298,6.566
1994-02-28,4.145,6.412,6.677
1994-03-01,4.434,6.533,6.79
1994-03-02,4.308,6.291,6.753
1994-03-03,3.956,5.65,6.566
1994-03-04,4.015,5.329,6.44
1994-03-05,4.363,5.773,6.573
1994-03-06,4.466,6.016,6.67
1994-03-07,3.876,5.715,6.522
1994-03-08,3.865,5.583,6.541
1994-03-09,4.423,6.032,6.804
1994-03-10,4.822,6.277,6.95
1994-03-11,5.002,6.506,7.073
1994-03-12,5.258,6.607,7.256
1994-03-13,4.884,6.372,7.136
1994-03-14,4.634,6.304,7.027
1994-03-15,4.686,6.305,7.019
1994-03-16,4.63,6.38,7.007
1994-03-17,4.478,6.452,7.11
1994-03-18,4.362,6.492,7.212
1994-03-19,4.452,6.547,7.308
1994-03-20,4.695,6.606,7.42
1994-03-21,4.951,6.68,7.506
1994-03-22,5.031,6.671,7.483
1994-03-23,5.089,6.707,7.489
1994-03-24,5.239,6.928,7.663
1994-03-25,5.178,7.076,7.708
1994-03-26,5.036,7.032,7.656
1994-03-27,4.847,6.947,7.606
1994-03-28,4.614,6.833,7.558
1994-03-29,4.447,6.764,7.54
1994-03-30,4.169,6.626,7.448
1994-03-31,4.152,6.64,7.467
1994-04-01,4.598,6.949,7.743
1994-04-02,4.768,7.04,7.825
1994-04-03,4.624,6.933,7.713
1994-04-04,4.733,7.056,7.793
1994-04-05,4.998,7.238,7.984
1994-04-06,4.947,7.293,7.968
1994-04-07,4.98,7.299,7.965
1994-04-08,5.215,7.48,8.089
1994-04-09,5.377,7.546,8.122
1994-04-10,5.314,7.415,7.977
1994-04-11,5.456,7.352,7.887
1994-04-12,5.68,7.349,7.938
1994-04-13,5.806,7.164,7.858
1994-04-14,5.809,7.029,7.759
1994-04-15,5.97,7.119,7.826
1994-04-16,6.093,7.223,7.949
1994-04-17,6.106,7.3,7.995
1994-04-18,6.171,7.394,8.064
1994-04-19,6.268,7.478,8.143
1994-04-20,6.364,7.571,8.198
1994-04-21,6.514,7.685,8.265
1994-04-22,6.696,7.804,8.328
1994-04-23,6.84,7.864,8.384
1994-04-24,6.978,7.976,8.464
1994-04-25,7.026,8.028,8.51
1994-04-26,6.955,8.064,8.504
1994-04-27,6.834,8.069,8.48
1994-04-28,6.808,8.155,8.489
1994-04-29,6.849,8.192,8.492
1994-04-30,6.699,8.101,8.34
1994-05-01,6.356,7.805,8.031
1994-05-02,6.033,7.475,7.823
1994-05-03,5.823,7.352,7.823
1994-05-04,5.666,7.308,7.861
1994-05-05,5.683,7.304,7.913
1994-05-06,5.845,7.408,7.958
1994-05-07,6.139,7.609,8.036
1994-05-08,6.057,7.615,8.001
1994-05-09,6.063,7.627,7.973
1994-05-10,6.301,7.807,8.054
1994-05-11,6.474,7.941,8.124
1994-05-12,6.499,8.034,8.168
1994-05-13,6.569,8.09,8.216
1994-05-14,6.657,8.172,8.266
1994-05-15,6.568,8.116,8.234
1994-05-16,6.184,7.965,8.154
1994-05-17,6.174,8.006,8.273
1994-05-18,6.382,8.201,8.463
1994-05-19,6.25,8.164,8.419
1994-05-20,5.553,7.848,8.178
1994-05-21,5.472,7.853,8.268
1994-05-22,5.923,8.223,8.579
1994-05-23,6.225,8.453,8.704
1994-05-24,6.227,8.436,8.689
1994-05-25,6.015,8.298,8.622
1994-05-26,5.796,8.188,8.557
1994-05-27,5.892,8.166,8.584
1994-05-28,5.995,8.189,8.597
1994-05-29,6.051,8.172,8.636
1994-05-30,6.249,8.288,8.763
1994-05-31,6.629,8.544,8.978
1994-06-01,7.065,8.819,9.17
1994-06-02,7.219,8.911,9.204
1994-06-03,7.065,8.882,9.151
1994-06-04,6.718,8.769,9.049
1994-06-05,6.173,8.581,8.88
1994-06-06,5.848,8.428,8.779
1994-06-07,5.98,8.469,8.841
1994-06-08,6.371,8.661,8.975
1994-06-09,6.44,8.669,8.978
1994-06-10,6.247,8.572,8.91
1994-06-11,5.964,8.403,8.821
1994-06-12,5.727,8.275,8.746
1994-06-13,5.746,8.255,8.718
1994-06-14,6.036,8.42,8.778
1994-06-15,6.457,8.658,8.891
1994-06-16,6.603,8.761,8.964
1994-06-17,6.575,8.765,8.986
1994-06-18,6.735,8.84,9.072
1994-06-19,6.845,8.952,9.307
1994-06-20,6.816,8.997,9.397
1994-06-21,6.857,9.132,9.523
1994-06-22,7.051,9.324,9.652
1994-06-23,7.401,9.584,9.753
1994-06-24,7.664,9.775,9.836
1994-06-25,7.712,9.84,9.843
1994-06-26,7.586,9.812,9.836
1994-06-27,7.557,9.868,9.878
1994-06-28,7.745,9.969,10.01
1994-06-29,7.851,10.096,10.113
1994-06-30,7.892,10.122,10.21
1994-07-01,8.1,10.116,10.253
1994-07-02,8.18,9.931,10.102
1994-07-03,8.159,9.733,9.961
1994-07-04,7.942,9.616,9.826
1994-07-05,7.4,9.455,9.603
1994-07-06,6.786,9.16,9.325
1994-07-07,6.601,8.882,9.168
1994-07-08,6.464,8.583,9.015
1994-07-09,6.205,8.402,8.918
1994-07-10,5.9,8.319,8.869
1994-07-11,5.912,8.368,8.899
1994-07-12,6.334,8.588,9.033
1994-07-13,6.728,8.825,9.14
1994-07-14,7.04,8.962,9.186
1994-07-15,7.166,8.973,9.208
1994-07-16,7.145,9,9.22
1994-07-17,7.216,9.067,9.213
1994-07-18,7.243,9.053,9.218
1994-07-19,7.256,9.011,9.151
1994-07-20,7.425,9.013,9.14
1994-07-21,7.555,9.008,9.134
1994-07-22,7.657,8.983,9.129
1994-07-23,7.864,9.083,9.153
1994-07-24,8.171,9.218,9.195
1994-07-25,8.301,9.233,9.222
1994-07-26,8.322,9.178,9.232
1994-07-27,8.379,9.155,9.243
1994-07-28,8.404,9.154,9.247
1994-07-29,8.457,9.178,9.254
1994-07-30,8.555,9.224,9.271
1994-07-31,8.593,9.206,9.278
1994-08-01,8.551,9.162,9.279
1994-08-02,8.544,9.151,9.283
1994-08-03,8.475,9.147,9.276
1994-08-04,8.344,9.126,9.25
1994-08-05,8.167,9.114,9.224
1994-08-06,8.069,9.121,9.218
1994-08-07,7.95,9.126,9.222
1994-08-08,7.802,9.095,9.203
1994-08-09,7.651,9.035,9.172
1994-08-10,7.771,9.011,9.163
1994-08-11,8.002,9.082,9.201
1994-08-12,8.22,9.164,9.234
1994-08-13,8.271,9.183,9.246
1994-08-14,8.216,9.168,9.244
1994-08-15,8.254,9.182,9.25
1994-08-16,8.38,9.212,9.264
1994-08-17,8.433,9.228,9.273
1994-08-18,8.345,9.204,9.26
1994-08-19,8.186,9.152,9.225
1994-08-20,7.893,9.086,9.177
1994-08-21,7.661,9.021,9.144
1994-08-22,7.648,9.041,9.173
1994-08-23,7.682,9.07,9.216
1994-08-24,7.509,9.041,9.209
1994-08-25,7.577,9.012,9.227
1994-08-26,7.783,9.06,9.271
1994-08-27,8.18,9.159,9.315
1994-08-28,8.538,9.248,9.345
1994-08-29,8.779,9.315,9.369
1994-08-30,8.949,9.37,9.387
1994-08-31,9.047,9.401,9.405
1994-09-01,9.068,9.416,9.416
1994-09-02,8.94,9.431,9.418
1994-09-03,8.659,9.41,9.381
1994-09-04,8.346,9.364,9.323
1994-09-05,8.188,9.315,9.282
1994-09-06,8.065,9.302,9.264
1994-09-07,8.111,9.316,9.281
1994-09-08,8.391,9.35,9.342
1994-09-09,8.625,9.39,9.388
1994-09-10,8.682,9.418,9.408
1994-09-11,8.563,9.435,9.406
1994-09-12,8.258,9.424,9.376
1994-09-13,7.976,9.378,9.34
1994-09-14,7.919,9.361,9.34
1994-09-15,8.053,9.379,9.374
1994-09-16,7.968,9.375,9.378
1994-09-17,7.739,9.327,9.356
1994-09-18,7.966,9.343,9.408
1994-09-19,8.135,9.347,9.463
1994-09-20,8.328,9.394,9.484
1994-09-21,8.384,9.408,9.499
1994-09-22,8.077,9.4,9.479
1994-09-23,7.612,9.363,9.423
1994-09-24,7.489,9.317,9.386
1994-09-25,7.616,9.334,9.414
1994-09-26,7.863,9.362,9.446
1994-09-27,8.155,9.386,9.472
1994-09-28,8.382,9.399,9.482
1994-09-29,8.492,9.386,9.47
1994-09-30,8.691,9.375,9.439
1994-10-01,8.74,9.412,9.432
1994-10-02,8.765,9.423,9.416
1994-10-03,8.849,9.37,9.386
1994-10-04,8.966,9.255,9.356
1994-10-05,9.003,9.196,9.352
1994-10-06,8.814,9.195,9.332
1994-10-07,8.503,9.159,9.262
1994-10-08,8.349,9.14,9.219
1994-10-09,8.375,9.182,9.231
1994-10-10,8.398,9.207,9.232
1994-10-11,8.41,9.208,9.231
1994-10-12,8.268,9.193,9.214
1994-10-13,7.788,9.124,9.145
1994-10-14,7.296,9.025,9.08
1994-10-15,7.209,9,9.118
1994-10-16,7.693,9.082,9.247
1994-10-17,7.539,9.064,9.272
1994-10-18,6.421,8.831,9.124
1994-10-19,6.286,8.81,9.152
1994-10-20,7.266,9.064,9.366
1994-10-21,7.894,9.307,9.463
1994-10-22,8.094,9.35,9.472
1994-10-23,8.371,9.505,9.531
1994-10-24,8.571,9.577,9.568
1994-10-25,8.499,9.557,9.581
1994-10-26,8.402,9.512,9.577
1994-10-27,8.306,9.482,9.558
1994-10-28,8.129,9.487,9.541
1994-10-29,7.821,9.463,9.512
1994-10-30,7.513,9.442,9.493
1994-10-31,7.452,9.39,9.492
1994-11-01,7.037,9.296,9.446
1994-11-02,6.737,9.178,9.38
1994-11-03,6.924,9.255,9.465
1994-11-04,6.607,9.156,9.434
1994-11-05,5.884,8.874,9.23
1994-11-06,6.055,8.761,9.171
1994-11-07,5.926,8.713,9.163
1994-11-08,6.395,8.934,9.337
1994-11-09,6.84,9.077,9.493
1994-11-10,6.061,8.863,9.335
1994-11-11,4.786,8.23,8.921
1994-11-12,4.387,7.882,8.838
1994-11-13,3.769,7.878,8.797
1994-11-14,3.348,7.694,8.709
1994-11-15,4.037,8.089,9.071
1994-11-16,5.583,8.853,9.601
1994-11-17,6.812,9.459,9.892
1994-11-18,7.254,9.751,9.969
1994-11-19,6.802,9.636,9.794
1994-11-20,7.104,9.457,9.568
1994-11-21,7.112,8.952,9.407
1994-11-22,6.509,8.872,9.19
1994-11-23,6.824,8.852,9.189
1994-11-24,7.208,8.907,9.13
1994-11-25,7.253,8.855,8.955
1994-11-26,6.917,8.586,8.729
1994-11-27,6.175,8.108,8.506
1994-11-28,5.767,7.81,8.469
1994-11-29,5.722,7.827,8.546
1994-11-30,5.999,7.973,8.638
1994-12-01,5.946,7.979,8.644
1994-12-02,6.061,8.031,8.685
1994-12-03,6.123,8.137,8.734
1994-12-04,5.813,8.093,8.68
1994-12-05,5.913,8.121,8.699
1994-12-06,6.382,8.255,8.784
1994-12-07,6.738,8.401,8.815
1994-12-08,6.841,8.417,8.825
1994-12-09,6.955,8.436,8.825
1994-12-10,6.249,8.22,8.629
1994-12-11,6.218,8.122,8.615
1994-12-12,6.878,8.368,8.814
1994-12-13,7.439,8.549,8.896
1994-12-14,7.712,8.614,8.922
1994-12-15,7.587,8.623,8.874
1994-12-16,7.441,8.611,8.838
1994-12-17,7.22,8.617,8.792
1994-12-18,7.452,8.648,8.811
1994-12-19,7.854,8.727,8.855
1994-12-20,8.123,8.776,8.858
1994-12-21,8.14,8.753,8.825
1994-12-22,7.964,8.683,8.756
1994-12-23,7.549,8.536,8.633
1994-12-24,7.126,8.349,8.524
1994-12-25,6.932,8.284,8.499
1994-12-26,6.7,8.268,8.483
1994-12-27,6.183,8.192,8.422
1994-12-28,5.594,8.078,8.37
1994-12-29,4.957,7.941,8.343
1994-12-30,5.157,7.995,8.49
1994-12-31,5.384,8.014,8.533
1995-01-01,5.404,7.91,8.503
1995-01-02,4.584,7.632,8.212
1995-01-03,3.604,7.196,7.783
1995-01-04,3.54,7.024,7.783
1995-01-05,3.737,7.03,7.963
1995-01-06,4.417,7.143,8.143
