"Date","110 m","131 m","156 m"
2000-06-19,6.862,7.586,8.071
2000-06-20,6.854,7.556,8.064
2000-06-21,6.93,7.569,8.072
2000-06-22,7.005,7.596,8.075
2000-06-23,7.085,7.632,8.063
2000-06-24,7.073,7.661,8.064
2000-06-25,7.029,7.647,8.064
2000-06-26,7.101,7.635,8.059
2000-06-27,7.164,7.673,8.075
2000-06-28,7.157,7.695,8.081
2000-06-29,7.144,7.692,8.081
2000-06-30,7.144,7.685,8.082
2000-07-01,7.16,7.681,8.084
2000-07-02,7.178,7.687,8.091
2000-07-03,7.188,7.688,8.09
2000-07-04,7.21,7.681,8.083
2000-07-05,7.227,7.68,8.081
2000-07-06,7.213,7.694,8.089
2000-07-07,7.193,7.718,8.096
2000-07-08,7.173,7.714,8.092
2000-07-09,7.177,7.711,8.091
2000-07-10,7.185,7.697,8.097
2000-07-11,7.194,7.682,8.096
2000-07-12,7.207,7.695,8.102
2000-07-13,7.249,7.72,8.094
2000-07-14,7.295,7.724,8.078
2000-07-15,7.339,7.74,8.081
2000-07-16,7.382,7.742,8.082
2000-07-17,7.432,7.736,8.062
2000-07-18,7.475,7.74,8.053
2000-07-19,7.531,7.753,8.052
2000-07-20,7.609,7.799,8.058
2000-07-21,7.685,7.859,8.068
2000-07-22,7.742,7.904,8.072
2000-07-23,7.762,7.939,8.071
2000-07-24,7.783,7.949,8.074
2000-07-25,7.835,7.957,8.069
2000-07-26,7.865,7.98,8.063
2000-07-27,7.86,7.997,8.061
2000-07-28,7.843,8.002,8.063
2000-07-29,7.832,7.991,8.066
2000-07-30,7.849,7.969,8.066
2000-07-31,7.87,7.967,8.065
2000-08-01,7.878,7.968,8.065
2000-08-02,7.879,7.961,8.07
2000-08-03,7.887,7.954,8.079
2000-08-04,7.905,7.951,8.088
2000-08-05,7.936,7.958,8.096
2000-08-06,7.968,7.972,8.102
2000-08-07,8.006,7.991,8.107
2000-08-08,8.014,7.994,8.115
2000-08-09,7.992,7.975,8.117
2000-08-10,8.033,7.965,8.105
2000-08-11,8.077,7.969,8.091
2000-08-12,8.072,7.961,8.078
2000-08-13,8.136,7.968,8.064
2000-08-14,8.201,7.972,8.053
2000-08-15,8.191,7.966,8.048
2000-08-16,8.187,7.956,8.043
2000-08-17,8.211,7.947,8.036
2000-08-18,8.229,7.936,8.032
2000-08-19,8.3,7.939,8.031
2000-08-20,8.381,7.95,8.03
2000-08-21,8.405,7.947,8.029
2000-08-22,8.415,7.944,8.034
2000-08-23,8.453,7.952,8.041
2000-08-24,8.488,7.971,8.054
2000-08-25,8.465,7.979,8.076
2000-08-26,8.456,7.995,8.106
2000-08-27,8.47,8.014,8.127
2000-08-28,8.486,8.022,8.144
2000-08-29,8.475,8.024,8.165
2000-08-30,8.479,8.03,8.181
2000-08-31,8.477,8.024,8.195
2000-09-01,8.433,8.024,8.211
2000-09-02,8.389,8.036,8.223
2000-09-03,8.397,8.042,8.226
2000-09-04,8.41,8.034,8.233
2000-09-05,8.346,8.025,8.247
2000-09-06,8.325,8.031,8.25
2000-09-07,8.388,8.016,8.235
2000-09-08,8.323,8.011,8.233
2000-09-09,8.23,8.017,8.231
2000-09-10,8.22,8.033,8.231
2000-09-11,8.285,8.027,8.224
2000-09-12,8.33,8.015,8.225
2000-09-13,8.281,8.006,8.232
2000-09-14,8.219,8.001,8.228
2000-09-15,8.25,7.995,8.219
2000-09-16,8.313,7.982,8.207
2000-09-17,8.244,7.968,8.216
2000-09-18,8.162,7.968,8.225
2000-09-19,8.168,7.99,8.23
2000-09-20,8.206,7.998,8.232
2000-09-21,8.246,8,8.238
2000-09-22,8.187,7.987,8.257
2000-09-23,8.127,8.014,8.259
2000-09-24,8.161,8.023,8.25
2000-09-25,8.147,8.004,8.255
2000-09-26,8.074,7.993,8.263
2000-09-27,8.106,7.985,8.251
2000-09-28,8.095,7.963,8.242
2000-09-29,7.994,7.94,8.246
2000-09-30,7.956,7.922,8.235
2000-10-01,8.015,7.906,8.212
2000-10-02,7.966,7.901,8.212
2000-10-03,7.95,7.892,8.208
2000-10-04,8.017,7.886,8.195
2000-10-05,8.049,7.893,8.198
2000-10-06,8.069,7.902,8.206
2000-10-07,8.167,7.918,8.206
2000-10-08,8.138,7.927,8.219
2000-10-09,8.194,7.934,8.227
2000-10-10,8.328,7.953,8.228
2000-10-11,8.359,7.966,8.242
2000-10-12,8.219,7.988,8.268
2000-10-13,8.316,8.053,8.272
2000-10-14,8.462,8.114,8.278
2000-10-15,8.532,8.146,8.292
2000-10-16,8.525,8.153,8.297
2000-10-17,8.567,8.172,8.293
2000-10-18,8.547,8.183,8.29
2000-10-19,8.452,8.157,8.274
2000-10-20,8.354,8.121,8.248
2000-10-21,8.393,8.101,8.218
2000-10-22,8.526,8.103,8.19
2000-10-23,8.555,8.1,8.171
2000-10-24,8.567,8.096,8.149
2000-10-25,8.398,8.066,8.135
2000-10-26,8.373,8.048,8.128
2000-10-27,8.458,8.055,8.122
2000-10-28,8.53,8.064,8.12
2000-10-29,8.495,8.058,8.127
2000-10-30,8.603,8.067,8.132
2000-10-31,8.586,8.075,8.134
2000-11-01,8.439,8.079,8.129
2000-11-02,8.359,8.067,8.108
2000-11-03,8.373,8.064,8.089
2000-11-04,8.406,8.082,8.077
2000-11-05,8.386,8.11,8.07
2000-11-06,8.407,8.133,8.069
2000-11-07,8.506,8.143,8.07
2000-11-08,8.661,8.167,8.079
2000-11-09,8.821,8.228,8.108
2000-11-10,8.852,8.272,8.137
2000-11-11,8.863,8.307,8.159
2000-11-12,8.993,8.34,8.18
2000-11-13,9.179,8.374,8.206
2000-11-14,9.279,8.418,8.237
2000-11-15,9.218,8.447,8.259
2000-11-16,9.122,8.42,8.258
2000-11-17,9.201,8.429,8.258
2000-11-18,9.242,8.428,8.27
2000-11-19,9.245,8.414,8.278
2000-11-20,9.202,8.422,8.28
2000-11-21,9.151,8.405,8.276
2000-11-22,9.133,8.381,8.265
2000-11-23,9.198,8.389,8.254
2000-11-24,9.161,8.399,8.246
2000-11-25,9.058,8.379,8.242
2000-11-26,8.939,8.351,8.238
2000-11-27,8.803,8.331,8.234
2000-11-28,8.689,8.322,8.222
2000-11-29,8.817,8.321,8.213
2000-11-30,8.866,8.333,8.216
2000-12-01,8.817,8.316,8.22
2000-12-02,8.765,8.311,8.222
2000-12-03,8.58,8.313,8.225
2000-12-04,8.541,8.294,8.236
2000-12-05,8.582,8.291,8.245
2000-12-06,8.589,8.312,8.256
2000-12-07,8.585,8.303,8.27
2000-12-08,8.664,8.314,8.294
2000-12-09,8.717,8.336,8.31
2000-12-10,8.773,8.341,8.334
2000-12-11,8.806,8.357,8.36
2000-12-12,8.75,8.387,8.354
2000-12-13,8.599,8.379,8.372
2000-12-14,8.652,8.37,8.425
2000-12-15,8.707,8.417,8.434
2000-12-16,8.714,8.437,8.448
2000-12-17,8.695,8.451,8.463
2000-12-18,8.577,8.484,8.456
2000-12-19,8.516,8.462,8.486
2000-12-20,8.551,8.468,8.545
2000-12-21,8.615,8.482,8.553
2000-12-22,8.651,8.485,8.564
2000-12-23,8.673,8.491,8.562
2000-12-24,8.688,8.493,8.556
2000-12-25,8.666,8.496,8.543
2000-12-26,8.655,8.485,8.525
2000-12-27,8.696,8.488,8.51
2000-12-28,8.667,8.502,8.502
2000-12-29,8.628,8.493,8.5
2000-12-30,8.625,8.497,8.497
2000-12-31,8.607,8.504,8.503
2001-01-01,8.583,8.526,8.515
2001-01-02,8.591,8.536,8.518
2001-01-03,8.615,8.536,8.524
2001-01-04,8.601,8.538,8.52
2001-01-05,8.595,8.541,8.515
2001-01-06,8.588,8.545,8.512
2001-01-07,8.579,8.552,8.512
2001-01-08,8.57,8.549,8.511
2001-01-09,8.541,8.54,8.512
2001-01-10,8.519,8.544,8.512
2001-01-11,8.54,8.549,8.518
2001-01-12,8.554,8.548,8.53
2001-01-13,8.545,8.549,8.541
2001-01-14,8.543,8.558,8.549
2001-01-15,8.567,8.559,8.556
2001-01-16,8.553,8.563,8.565
2001-01-17,8.544,8.572,8.574
2001-01-18,8.54,8.58,8.592
2001-01-19,8.498,8.592,8.609
2001-01-20,8.474,8.605,8.622
2001-01-21,8.454,8.616,8.635
2001-01-22,8.408,8.628,8.647
2001-01-23,8.4,8.638,8.658
2001-01-24,8.394,8.645,8.668
2001-01-25,8.334,8.645,8.676
2001-01-26,8.218,8.644,8.684
2001-01-27,8.165,8.646,8.692
2001-01-28,8.128,8.648,8.699
2001-01-29,8.08,8.649,8.71
2001-01-30,7.931,8.651,8.724
2001-01-31,7.862,8.658,8.733
2001-02-01,7.802,8.66,8.74
2001-02-02,7.71,8.654,8.743
2001-02-03,7.756,8.652,8.744
2001-02-04,7.873,8.657,8.746
2001-02-05,7.92,8.654,8.747
2001-02-06,7.946,8.626,8.741
2001-02-07,8.246,8.637,8.742
2001-02-08,8.172,8.676,8.742
2001-02-09,7.893,8.61,8.727
2001-02-10,7.779,8.519,8.706
2001-02-11,8.012,8.581,8.711
2001-02-12,8.192,8.65,8.673
2001-02-13,8.306,8.583,8.651
2001-02-14,7.988,8.474,8.635
2001-02-15,7.831,8.43,8.632
2001-02-16,7.812,8.446,8.62
2001-02-17,7.758,8.429,8.607
2001-02-18,7.743,8.407,8.599
2001-02-19,7.683,8.422,8.588
2001-02-20,7.641,8.41,8.58
2001-02-21,7.612,8.407,8.575
2001-02-22,7.666,8.437,8.565
2001-02-23,7.826,8.437,8.547
2001-02-24,7.874,8.41,8.538
2001-02-25,7.792,8.394,8.539
2001-02-26,7.758,8.387,8.535
2001-02-27,7.939,8.402,8.525
2001-02-28,7.933,8.395,8.525
2001-03-01,7.839,8.385,8.531
2001-03-02,7.744,8.391,8.533
2001-03-03,7.773,8.429,8.546
2001-03-04,7.796,8.459,8.555
2001-03-05,7.76,8.47,8.556
2001-03-06,7.747,8.487,8.553
2001-03-07,7.945,8.476,8.52
2001-03-08,8.259,8.3,8.421
2001-03-09,8.243,8.288,8.355
2001-03-10,8.064,8.279,8.351
2001-03-11,7.781,8.248,8.375
2001-03-12,7.593,8.245,8.484
2001-03-13,7.56,8.198,8.493
2001-03-14,7.49,8.158,8.465
2001-03-15,7.517,8.203,8.497
2001-03-16,7.487,8.264,8.538
2001-03-17,7.448,8.266,8.553
2001-03-18,7.365,8.25,8.555
2001-03-19,7.292,8.244,8.563
2001-03-20,7.255,8.251,8.566
2001-03-21,7.315,8.248,8.556
2001-03-22,7.41,8.239,8.533
2001-03-23,7.437,8.17,8.467
2001-03-24,7.703,8.095,8.388
2001-03-25,7.631,8.178,8.435
2001-03-26,7.353,8.161,8.481
2001-03-27,7.181,8.119,8.465
2001-03-28,7.073,8.103,8.459
2001-03-29,7.007,8.126,8.471
2001-03-30,6.93,8.125,8.455
2001-03-31,6.938,8.089,8.417
2001-04-01,7.241,8.112,8.378
2001-04-02,7.201,8.118,8.364
2001-04-03,7.037,8.06,8.309
2001-04-04,7.065,7.992,8.229
2001-04-05,7.252,7.948,8.153
2001-04-06,7.282,7.914,8.113
2001-04-07,7.081,7.888,8.128
2001-04-08,6.786,7.787,8.135
2001-04-09,6.681,7.7,8.109
2001-04-10,6.698,7.689,8.086
2001-04-11,6.548,7.651,8.071
2001-04-12,6.299,7.501,8.016
2001-04-13,6.25,7.372,7.923
2001-04-14,6.333,7.306,7.852
2001-04-15,5.981,7.253,7.916
2001-04-16,5.728,7.123,7.923
2001-04-17,5.652,7.021,7.885
2001-04-18,5.681,7.045,7.938
2001-04-19,5.633,7.075,7.939
2001-04-20,5.586,7.154,8.038
2001-04-21,5.425,7.228,8.069
2001-04-22,5.329,7.235,8.066
2001-04-23,5.415,7.345,8.089
2001-04-24,5.412,7.507,8.108
2001-04-25,5.316,7.504,8.078
2001-04-26,5.383,7.568,8.065
2001-04-27,5.282,7.574,8.039
2001-04-28,5.317,7.556,8.008
2001-04-29,5.363,7.557,7.995
2001-04-30,5.207,7.495,7.973
2001-05-01,5.296,7.477,7.941
2001-05-02,5.578,7.502,7.913
2001-05-03,5.683,7.482,7.891
2001-05-04,5.737,7.436,7.86
2001-05-05,5.692,7.397,7.841
2001-05-06,5.644,7.362,7.818
2001-05-07,5.789,7.352,7.785
2001-05-08,5.896,7.376,7.773
2001-05-09,5.689,7.333,7.771
2001-05-10,5.481,7.291,7.787
2001-05-11,5.435,7.316,7.81
2001-05-12,5.469,7.363,7.818
2001-05-13,5.633,7.37,7.801
2001-05-14,5.838,7.351,7.766
2001-05-15,5.886,7.318,7.736
2001-05-16,5.968,7.264,7.686
2001-05-17,6.137,7.182,7.585
2001-05-18,6.263,7.068,7.466
2001-05-19,6.275,7.012,7.404
2001-05-20,6.075,7.016,7.43
2001-05-21,5.784,6.965,7.485
2001-05-22,5.681,6.907,7.554
2001-05-23,5.642,6.941,7.642
2001-05-24,5.607,7.002,7.681
2001-05-25,5.554,7.056,7.71
2001-05-26,5.522,7.096,7.728
2001-05-27,5.495,7.116,7.726
2001-05-28,5.512,7.083,7.699
2001-05-29,5.638,7.061,7.671
2001-05-30,5.638,7.084,7.677
2001-05-31,5.499,7.117,7.701
2001-06-01,5.478,7.212,7.751
2001-06-02,5.506,7.329,7.8
2001-06-03,5.661,7.361,7.778
2001-06-04,6.029,7.363,7.729
2001-06-05,6.156,7.377,7.715
2001-06-06,5.988,7.354,7.715
2001-06-07,5.869,7.364,7.745
2001-06-08,5.895,7.406,7.782
2001-06-09,6.017,7.446,7.796
2001-06-10,6.193,7.479,7.799
2001-06-11,6.307,7.505,7.808
2001-06-12,6.338,7.506,7.811
2001-06-13,6.387,7.494,7.808
2001-06-14,6.408,7.489,7.815
2001-06-15,6.296,7.469,7.825
2001-06-16,6.198,7.437,7.817
2001-06-17,6.232,7.431,7.799
2001-06-18,6.354,7.431,7.783
2001-06-19,6.406,7.422,7.772
2001-06-20,6.353,7.385,7.752
2001-06-21,6.332,7.362,7.751
2001-06-22,6.283,7.352,7.753
2001-06-23,6.304,7.315,7.723
2001-06-24,6.505,7.326,7.691
2001-06-25,6.518,7.352,7.673
2001-06-26,6.335,7.315,7.667
2001-06-27,6.213,7.249,7.658
2001-06-28,6.251,7.244,7.661
2001-06-29,6.256,7.266,7.677
2001-06-30,6.242,7.245,7.657
2001-07-01,6.365,7.252,7.64
2001-07-02,6.365,7.277,7.652
2001-07-03,6.267,7.285,7.685
2001-07-04,6.21,7.266,7.704
2001-07-05,6.223,7.263,7.702
2001-07-06,6.303,7.307,7.719
2001-07-07,6.314,7.356,7.749
2001-07-08,6.301,7.383,7.766
2001-07-09,6.301,7.38,7.77
2001-07-10,6.321,7.389,7.765
2001-07-11,6.374,7.414,7.768
2001-07-12,6.396,7.425,7.769
2001-07-13,6.388,7.433,7.769
2001-07-14,6.366,7.435,7.775
2001-07-15,6.355,7.429,7.773
2001-07-16,6.347,7.43,7.764
2001-07-17,6.381,7.443,7.763
2001-07-18,6.411,7.456,7.771
2001-07-19,6.412,7.46,7.77
2001-07-20,6.419,7.459,7.762
2001-07-21,6.489,7.466,7.751
2001-07-22,6.586,7.478,7.745
2001-07-23,6.632,7.48,7.746
2001-07-24,6.599,7.466,7.752
2001-07-25,6.59,7.464,7.757
2001-07-26,6.637,7.493,7.774
2001-07-27,6.663,7.517,7.777
2001-07-28,6.693,7.545,7.775
2001-07-29,6.761,7.57,7.774
2001-07-30,6.825,7.578,7.773
2001-07-31,6.844,7.572,7.766
2001-08-01,6.84,7.558,7.755
2001-08-02,6.879,7.551,7.73
2001-08-03,6.94,7.554,7.715
2001-08-04,6.946,7.552,7.72
2001-08-05,6.95,7.548,7.73
2001-08-06,6.969,7.571,7.729
2001-08-07,6.978,7.609,7.736
2001-08-08,7.01,7.643,7.751
2001-08-09,7.041,7.657,7.763
2001-08-10,7.023,7.664,7.759
2001-08-11,7.033,7.685,7.764
2001-08-12,7.11,7.69,7.778
2001-08-13,7.098,7.687,7.773
2001-08-14,7.051,7.704,7.763
2001-08-15,7.076,7.71,7.761
2001-08-16,7.051,7.705,7.752
2001-08-17,7.047,7.701,7.739
2001-08-18,7.068,7.701,7.732
2001-08-19,7.099,7.699,7.727
2001-08-20,7.133,7.69,7.726
2001-08-21,7.17,7.679,7.721
2001-08-22,7.203,7.685,7.718
2001-08-23,7.245,7.693,7.726
2001-08-24,7.273,7.688,7.735
2001-08-25,7.317,7.687,7.743
2001-08-26,7.329,7.695,7.749
2001-08-27,7.341,7.708,7.754
2001-08-28,7.378,7.706,7.759
2001-08-29,7.404,7.697,7.766
2001-08-30,7.447,7.707,7.778
2001-08-31,7.461,7.722,7.789
2001-09-01,7.452,7.736,7.8
2001-09-02,7.501,7.748,7.812
2001-09-03,7.581,7.749,7.822
2001-09-04,7.59,7.751,7.822
2001-09-05,7.568,7.763,7.829
2001-09-06,7.587,7.758,7.835
2001-09-07,7.56,7.745,7.834
2001-09-08,7.51,7.74,7.829
2001-09-09,7.529,7.739,7.837
2001-09-10,7.524,7.729,7.841
2001-09-11,7.508,7.713,7.841
2001-09-12,7.501,7.708,7.845
2001-09-13,7.535,7.717,7.852
2001-09-14,7.531,7.723,7.853
2001-09-15,7.564,7.73,7.857
2001-09-16,7.599,7.734,7.861
2001-09-17,7.613,7.735,7.858
2001-09-18,7.638,7.741,7.859
2001-09-19,7.665,7.747,7.86
2001-09-20,7.668,7.752,7.861
2001-09-21,7.679,7.759,7.866
2001-09-22,7.699,7.762,7.87
2001-09-23,7.718,7.761,7.871
2001-09-24,7.766,7.767,7.874
2001-09-25,7.824,7.788,7.878
2001-09-26,7.856,7.808,7.885
2001-09-27,7.874,7.822,7.893
2001-09-28,7.904,7.84,7.897
2001-09-29,7.949,7.86,7.893
2001-09-30,7.975,7.874,7.89
2001-10-01,7.977,7.882,7.892
2001-10-02,7.981,7.888,7.896
2001-10-03,7.988,7.893,7.897
2001-10-04,8.013,7.892,7.896
2001-10-05,8.031,7.892,7.892
2001-10-06,8.055,7.892,7.888
2001-10-07,8.065,7.891,7.884
2001-10-08,8.064,7.891,7.878
2001-10-09,8.069,7.897,7.87
2001-10-10,8.082,7.901,7.869
2001-10-11,8.095,7.902,7.871
2001-10-12,8.081,7.902,7.87
2001-10-13,8.072,7.901,7.866
2001-10-14,8.107,7.903,7.866
2001-10-15,8.126,7.908,7.87
2001-10-16,8.089,7.911,7.868
2001-10-17,8.116,7.909,7.864
2001-10-18,8.188,7.923,7.866
2001-10-19,8.147,7.922,7.848
2001-10-20,8.142,7.934,7.832
2001-10-21,8.202,7.975,7.84
2001-10-22,8.247,8.002,7.848
2001-10-23,8.224,8.012,7.839
2001-10-24,8.227,8.029,7.839
2001-10-25,8.224,8.038,7.845
2001-10-26,8.172,8.03,7.837
2001-10-27,8.125,8.015,7.829
2001-10-28,8.094,7.995,7.823
2001-10-29,8.064,7.976,7.818
2001-10-30,8.084,7.971,7.823
2001-10-31,8.024,7.955,7.82
2001-11-01,8.041,7.947,7.827
2001-11-02,8.051,7.944,7.836
2001-11-03,7.977,7.928,7.833
2001-11-04,7.883,7.915,7.825
2001-11-05,7.892,7.908,7.824
2001-11-06,7.955,7.904,7.83
2001-11-07,7.931,7.898,7.825
2001-11-08,7.837,7.875,7.813
2001-11-09,7.981,7.89,7.828
2001-11-10,8.123,7.938,7.856
2001-11-11,8.065,7.949,7.874
2001-11-12,8.085,7.951,7.888
2001-11-13,8.143,7.971,7.904
2001-11-14,8.204,8.006,7.918
2001-11-15,8.254,8.013,7.918
2001-11-16,8.211,7.992,7.906
2001-11-17,8.144,7.958,7.887
2001-11-18,8.161,7.949,7.872
2001-11-19,8.232,7.964,7.868
2001-11-20,8.18,7.948,7.857
2001-11-21,8.142,7.918,7.842
2001-11-22,8.176,7.924,7.843
2001-11-23,8.258,7.954,7.854
2001-11-24,8.239,7.962,7.862
2001-11-25,8.194,7.954,7.868
2001-11-26,8.187,7.948,7.876
2001-11-27,8.208,7.954,7.882
2001-11-28,8.279,7.973,7.884
2001-11-29,8.374,8,7.886
2001-11-30,8.403,8.023,7.895
2001-12-01,8.335,8.019,7.898
2001-12-02,8.359,8.011,7.893
2001-12-03,8.494,8.042,7.885
2001-12-04,8.599,8.078,7.886
2001-12-05,8.635,8.071,7.88
2001-12-06,8.641,8.066,7.876
2001-12-07,8.611,8.061,7.873
2001-12-08,8.627,8.03,7.859
2001-12-09,8.648,8.032,7.853
2001-12-10,8.64,8.082,7.862
2001-12-11,8.535,8.082,7.863
2001-12-12,8.517,8.036,7.857
2001-12-13,8.566,8.069,7.869
2001-12-14,8.445,8.132,7.894
2001-12-15,8.393,8.132,7.901
2001-12-16,8.404,8.123,7.904
2001-12-17,8.405,8.14,7.911
2001-12-18,8.311,8.194,7.947
2001-12-19,8.24,8.204,7.968
2001-12-20,8.276,8.175,7.969
2001-12-21,8.322,8.199,7.988
2001-12-22,8.344,8.23,8.004
2001-12-23,8.367,8.209,7.97
2001-12-24,8.419,8.224,7.977
2001-12-25,8.42,8.265,8.013
2001-12-26,8.435,8.303,8.03
2001-12-27,8.427,8.363,8.046
2001-12-28,8.39,8.417,8.074
2001-12-29,8.372,8.398,8.045
2001-12-30,8.391,8.323,7.987
2001-12-31,8.415,8.245,7.959
2002-01-01,8.379,8.209,7.937
2002-01-02,8.308,8.124,7.914
2002-01-03,8.235,8.069,7.902
2002-01-04,8.284,8.096,7.907
2002-01-05,8.308,8.137,7.924
2002-01-06,8.241,8.15,7.942
2002-01-07,8.188,8.134,7.947
2002-01-08,8.167,8.115,7.951
2002-01-09,8.132,8.095,7.952
2002-01-10,8.075,8.061,7.951
2002-01-11,8.04,8.002,7.934
2002-01-12,8.022,7.967,7.912
2002-01-13,7.985,7.943,7.893
2002-01-14,7.923,7.889,7.859
2002-01-15,7.917,7.859,7.867
2002-01-16,7.973,7.882,7.879
2002-01-17,7.927,7.884,7.87
2002-01-18,7.858,7.846,7.865
2002-01-19,7.81,7.807,7.847
2002-01-20,7.755,7.774,7.823
2002-01-21,7.696,7.752,7.797
2002-01-22,7.634,7.725,7.772
2002-01-23,7.619,7.709,7.789
2002-01-24,7.569,7.7,7.801
2002-01-25,7.465,7.713,7.798
2002-01-26,7.41,7.715,7.808
2002-01-27,7.388,7.696,7.815
2002-01-28,7.27,7.636,7.798
2002-01-29,7.148,7.487,7.759
2002-01-30,7.098,7.305,7.706
2002-01-31,7.05,7.198,7.603
2002-02-01,7.009,7.14,7.488
2002-02-02,6.966,7.045,7.358
2002-02-03,6.972,7.041,7.462
2002-02-04,7.067,7.118,7.536
2002-02-05,7.095,7.213,7.492
2002-02-06,7.068,7.213,7.52
2002-02-07,7.072,7.188,7.593
2002-02-08,7.08,7.187,7.597
2002-02-09,7.037,7.142,7.527
2002-02-10,7.008,7.067,7.557
2002-02-11,6.952,7.018,7.502
2002-02-12,6.889,6.98,7.542
2002-02-13,6.863,6.971,7.595
2002-02-14,6.853,7.038,7.675
2002-02-15,6.919,7.186,7.781
2002-02-16,6.936,7.265,7.812
2002-02-17,6.905,7.316,7.867
2002-02-18,6.897,7.408,7.903
2002-02-19,6.906,7.462,7.91
2002-02-20,6.843,7.364,7.879
2002-02-21,6.717,7.261,7.869
2002-02-22,6.515,7.116,7.828
2002-02-23,6.367,6.977,7.794
2002-02-24,6.313,6.976,7.82
2002-02-25,6.298,7.013,7.846
2002-02-26,6.222,7.063,7.859
2002-02-27,6.12,7.124,7.872
2002-02-28,6.024,7.142,7.855
2002-03-01,6.218,7.262,7.888
2002-03-02,6.477,7.407,7.897
2002-03-03,6.494,7.384,7.877
2002-03-04,6.348,7.283,7.873
2002-03-05,6.468,7.454,7.882
2002-03-06,6.707,7.537,7.871
2002-03-07,6.765,7.467,7.845
2002-03-08,6.606,7.392,7.828
2002-03-09,6.487,7.37,7.812
2002-03-10,6.498,7.348,7.794
2002-03-11,6.675,7.392,7.787
2002-03-12,6.862,7.444,7.773
2002-03-13,6.836,7.441,7.748
2002-03-14,6.542,7.373,7.728
2002-03-15,6.446,7.371,7.752
2002-03-16,6.345,7.389,7.753
2002-03-17,6.246,7.397,7.746
2002-03-18,6.258,7.405,7.74
2002-03-19,6.436,7.415,7.715
2002-03-20,6.778,7.39,7.668
2002-03-21,6.847,7.264,7.571
2002-03-22,6.829,7.157,7.503
2002-03-23,6.775,7.216,7.585
2002-03-24,6.7,7.251,7.666
2002-03-25,6.652,7.316,7.697
2002-03-26,6.496,7.371,7.706
2002-03-27,6.301,7.3,7.693
2002-03-28,6.276,7.266,7.736
2002-03-29,6.378,7.345,7.782
2002-03-30,6.288,7.385,7.762
2002-03-31,6.187,7.347,7.751
2002-04-01,6.108,7.375,7.77
2002-04-02,6.039,7.393,7.775
2002-04-03,6.095,7.428,7.789
2002-04-04,6.098,7.434,7.803
2002-04-05,6.114,7.462,7.828
2002-04-06,6.168,7.472,7.847
2002-04-07,6.184,7.481,7.854
2002-04-08,6.179,7.501,7.868
2002-04-09,6.214,7.514,7.879
2002-04-10,6.297,7.54,7.882
2002-04-11,6.414,7.513,7.891
2002-04-12,6.412,7.48,7.874
2002-04-13,6.437,7.501,7.858
2002-04-14,6.419,7.506,7.882
2002-04-15,6.362,7.496,7.885
2002-04-16,6.301,7.524,7.871
2002-04-17,6.274,7.545,7.871
2002-04-18,6.283,7.533,7.859
2002-04-19,6.374,7.54,7.833
2002-04-20,6.56,7.54,7.804
2002-04-21,6.591,7.499,7.776
2002-04-22,6.485,7.439,7.754
2002-04-23,6.441,7.397,7.73
2002-04-24,6.494,7.396,7.712
2002-04-25,6.659,7.416,7.7
2002-04-26,6.717,7.408,7.674
2002-04-27,6.739,7.395,7.652
2002-04-28,6.694,7.363,7.672
2002-04-29,6.626,7.304,7.679
2002-04-30,6.532,7.28,7.681
2002-05-01,6.449,7.288,7.707
2002-05-02,6.403,7.306,7.715
2002-05-03,6.359,7.304,7.714
2002-05-04,6.369,7.337,7.719
2002-05-05,6.492,7.385,7.714
2002-05-06,6.602,7.313,7.692
2002-05-07,6.62,7.257,7.681
2002-05-08,6.553,7.253,7.691
2002-05-09,6.441,7.242,7.686
2002-05-10,6.402,7.222,7.663
2002-05-11,6.45,7.227,7.661
2002-05-12,6.442,7.245,7.665
2002-05-13,6.442,7.24,7.645
2002-05-14,6.468,7.219,7.617
2002-05-15,6.729,7.265,7.59
2002-05-16,6.788,7.291,7.573
2002-05-17,6.615,7.257,7.561
2002-05-18,6.507,7.192,7.551
2002-05-19,6.463,7.164,7.555
2002-05-20,6.432,7.171,7.567
2002-05-21,6.405,7.168,7.566
2002-05-22,6.379,7.163,7.56
2002-05-23,6.372,7.175,7.572
2002-05-24,6.368,7.178,7.584
2002-05-25,6.382,7.191,7.595
2002-05-26,6.409,7.193,7.596
2002-05-27,6.441,7.194,7.597
2002-05-28,6.455,7.205,7.619
2002-05-29,6.436,7.204,7.632
2002-05-30,6.429,7.208,7.629
2002-05-31,6.44,7.223,7.631
2002-06-01,6.45,7.248,7.639
2002-06-02,6.486,7.275,7.646
2002-06-03,6.545,7.318,7.654
2002-06-04,6.641,7.341,7.655
2002-06-05,6.722,7.339,7.647
2002-06-06,6.756,7.343,7.647
2002-06-07,6.71,7.324,7.655
2002-06-08,6.64,7.277,7.642
2002-06-09,6.67,7.255,7.615
2002-06-10,6.753,7.28,7.608
2002-06-11,6.716,7.283,7.608
2002-06-12,6.693,7.263,7.583
2002-06-13,6.791,7.266,7.558
2002-06-14,6.877,7.302,7.545
2002-06-15,6.847,7.333,7.539
2002-06-16,6.834,7.305,7.524
2002-06-17,6.92,7.292,7.515
2002-06-18,6.908,7.319,7.528
2002-06-19,6.839,7.309,7.537
2002-06-20,6.804,7.279,7.542
2002-06-21,6.784,7.262,7.554
2002-06-22,6.767,7.26,7.571
2002-06-23,6.765,7.266,7.591
2002-06-24,6.778,7.255,7.597
