"Date","56 m","66 m","78 m"
1993-01-01,5.304,5.073,5.976
1993-01-02,5.395,5.156,6.329
1993-01-03,5.51,5.343,6.922
1993-01-04,5.543,5.318,6.907
1993-01-05,5.521,5.464,6.714
1993-01-06,5.6,5.687,6.302
1993-01-07,5.773,5.589,6.381
1993-01-08,5.645,5.609,6.649
1993-01-09,5.666,5.688,6.733
1993-01-10,5.77,5.669,6.703
1993-01-11,5.751,5.577,6.622
1993-01-12,5.682,5.525,6.54
1993-01-13,5.644,5.437,6.291
1993-01-14,5.638,5.317,6.225
1993-01-15,5.579,5.276,6.236
1993-01-16,5.452,5.168,5.996
1993-01-17,5.199,4.995,5.603
1993-01-18,4.877,4.839,5.392
1993-01-19,4.608,4.706,5.238
1993-01-20,4.515,4.501,5.054
1993-01-21,4.48,4.425,5.001
1993-01-22,4.432,4.395,4.593
1993-01-23,4.406,4.293,3.956
1993-01-24,4.392,4.171,3.79
1993-01-25,4.362,4.097,3.839
1993-01-26,4.234,4.202,4.097
1993-01-27,4.112,4.283,4.203
1993-01-28,4.204,4.216,4.222
1993-01-29,4.36,4.051,4.185
1993-01-30,4.34,3.877,4.18
1993-01-31,4.015,3.776,4.276
1993-02-01,3.974,3.539,4.127
1993-02-02,3.858,3.268,4.216
1993-02-03,3.462,3.097,4.339
1993-02-04,3.162,3.074,4.312
1993-02-05,3.235,3.196,4.403
1993-02-06,3.366,3.339,4.496
1993-02-07,3.506,3.488,4.584
1993-02-08,3.625,3.532,4.645
1993-02-09,3.744,3.566,4.643
1993-02-10,3.834,3.485,4.449
1993-02-11,3.517,3.243,4.247
1993-02-12,3.09,2.981,4.29
1993-02-13,2.644,2.543,4.303
1993-02-14,2.443,2.355,4.207
1993-02-15,2.765,2.505,3.933
1993-02-16,2.761,2.613,3.758
1993-02-17,2.673,2.711,3.891
1993-02-18,2.614,2.769,3.864
1993-02-19,2.635,2.681,3.35
1993-02-20,2.62,2.592,3.424
1993-02-21,2.545,2.549,3.559
1993-02-22,2.485,2.428,3.35
1993-02-23,2.399,2.348,3.211
1993-02-24,2.307,2.308,3.225
1993-02-25,2.237,2.238,3.15
1993-02-26,2.226,2.238,3.277
1993-02-27,2.241,2.286,3.443
1993-02-28,2.29,2.322,3.522
1993-03-01,2.307,2.299,3.342
1993-03-02,2.202,2.279,2.982
1993-03-03,2.093,2.212,2.849
1993-03-04,2.038,2.202,3.069
1993-03-05,2.071,2.242,3.125
1993-03-06,2.149,2.247,3.128
1993-03-07,2.167,2.295,3.209
1993-03-08,2.003,2.332,3.026
1993-03-09,1.578,2.057,2.724
1993-03-10,1.548,1.948,2.701
1993-03-11,1.754,1.97,2.749
1993-03-12,1.921,1.978,2.615
1993-03-13,1.984,1.896,2.255
1993-03-14,1.915,1.785,2.199
1993-03-15,1.557,1.602,1.761
1993-03-16,1.234,1.295,1.27
1993-03-17,0.932,1.136,1.36
1993-03-18,0.834,1.084,1.537
1993-03-19,0.872,1.128,1.786
1993-03-20,0.961,1.121,1.572
1993-03-21,1.029,1.086,1.181
1993-03-22,1.06,1.046,0.986
1993-03-23,1.06,1.056,1.044
1993-03-24,1.047,1.081,1.119
1993-03-25,1.046,1.061,1.271
1993-03-26,1.061,1.04,1.456
1993-03-27,1.07,1.052,1.435
1993-03-28,1.066,1.105,1.495
1993-03-29,1.067,1.148,1.698
1993-03-30,1.103,1.17,1.849
1993-03-31,1.171,1.216,1.935
1993-04-01,1.226,1.245,1.93
1993-04-02,1.234,1.261,1.866
1993-04-03,1.239,1.314,1.834
1993-04-04,1.273,1.363,1.795
1993-04-05,1.421,1.394,1.807
1993-04-06,1.597,1.423,1.825
1993-04-07,1.702,1.456,1.803
1993-04-08,1.783,1.509,1.81
1993-04-09,1.838,1.564,1.832
1993-04-10,1.855,1.603,1.856
1993-04-11,1.863,1.621,1.877
1993-04-12,1.872,1.653,1.895
1993-04-13,1.882,1.705,1.911
1993-04-14,1.893,1.743,1.921
1993-04-15,1.9,1.753,1.892
1993-04-16,1.899,1.739,1.851
1993-04-17,1.885,1.723,1.828
1993-04-18,1.874,1.739,1.833
1993-04-19,1.915,1.78,1.832
1993-04-20,1.952,1.803,1.806
1993-04-21,1.946,1.802,1.767
1993-04-22,1.915,1.767,1.763
1993-04-23,1.874,1.726,1.768
1993-04-24,1.842,1.713,1.782
1993-04-25,1.809,1.699,1.796
1993-04-26,1.785,1.693,1.81
1993-04-27,1.762,1.695,1.824
1993-04-28,1.72,1.665,1.844
1993-04-29,1.686,1.666,1.878
1993-04-30,1.663,1.678,1.945
1993-05-01,1.652,1.7,2.038
1993-05-02,1.661,1.721,2.067
1993-05-03,1.674,1.728,2.004
1993-05-04,1.692,1.727,1.97
1993-05-05,1.715,1.744,1.993
1993-05-06,1.752,1.782,2.029
1993-05-07,1.791,1.831,2.112
1993-05-08,1.821,1.895,2.233
1993-05-09,1.848,1.957,2.321
1993-05-10,1.881,2.014,2.389
1993-05-11,1.919,2.065,2.455
1993-05-12,1.957,2.114,2.52
1993-05-13,2.006,2.169,2.574
1993-05-14,2.049,2.215,2.584
1993-05-15,2.073,2.245,2.587
1993-05-16,2.064,2.271,2.641
1993-05-17,2.063,2.303,2.714
1993-05-18,2.09,2.343,2.768
1993-05-19,2.12,2.373,2.817
1993-05-20,2.157,2.41,2.894
1993-05-21,2.207,2.467,2.958
1993-05-22,2.26,2.524,2.998
1993-05-23,2.319,2.578,3.04
1993-05-24,2.375,2.631,3.087
1993-05-25,2.421,2.667,3.141
1993-05-26,2.459,2.69,3.197
1993-05-27,2.477,2.706,3.245
1993-05-28,2.492,2.723,3.287
1993-05-29,2.508,2.736,3.327
1993-05-30,2.533,2.763,3.362
1993-05-31,2.575,2.824,3.389
1993-06-01,2.63,2.885,3.412
1993-06-02,2.655,2.911,3.437
1993-06-03,2.606,2.856,3.356
1993-06-04,2.468,2.712,3.265
1993-06-05,2.402,2.681,3.33
1993-06-06,2.435,2.76,3.391
1993-06-07,2.528,2.841,3.413
1993-06-08,2.602,2.887,3.39
1993-06-09,2.593,2.852,3.31
1993-06-10,2.523,2.799,3.349
1993-06-11,2.544,2.84,3.428
1993-06-12,2.657,2.947,3.476
1993-06-13,2.777,3.044,3.5
1993-06-14,2.835,3.085,3.511
1993-06-15,2.825,3.08,3.506
1993-06-16,2.756,3.032,3.495
1993-06-17,2.719,3.002,3.514
1993-06-18,2.765,3.058,3.552
1993-06-19,2.846,3.136,3.581
1993-06-20,2.94,3.213,3.6
1993-06-21,3.03,3.275,3.62
1993-06-22,3.076,3.305,3.647
1993-06-23,3.089,3.314,3.675
1993-06-24,3.121,3.356,3.686
1993-06-25,3.164,3.394,3.693
1993-06-26,3.196,3.411,3.699
1993-06-27,3.202,3.406,3.706
1993-06-28,3.173,3.382,3.702
1993-06-29,3.133,3.366,3.692
1993-06-30,3.12,3.38,3.69
1993-07-01,3.042,3.368,3.719
1993-07-02,3.005,3.359,3.762
1993-07-03,2.98,3.341,3.797
1993-07-04,2.91,3.283,3.797
1993-07-05,2.794,3.206,3.777
1993-07-06,2.704,3.153,3.824
1993-07-07,2.709,3.162,3.913
1993-07-08,2.899,3.298,4.023
1993-07-09,3.112,3.442,4.081
1993-07-10,3.268,3.548,4.128
1993-07-11,3.417,3.658,4.222
1993-07-12,3.584,3.793,4.324
1993-07-13,3.759,3.933,4.421
1993-07-14,3.899,4.049,4.507
1993-07-15,3.93,4.083,4.531
1993-07-16,3.93,4.087,4.528
1993-07-17,3.927,4.091,4.535
1993-07-18,3.937,4.111,4.553
1993-07-19,3.947,4.133,4.578
1993-07-20,3.948,4.139,4.584
1993-07-21,3.934,4.106,4.501
1993-07-22,3.914,4.026,4.404
1993-07-23,4.082,3.99,4.432
1993-07-24,4.155,4.021,4.516
1993-07-25,4.05,4.072,4.594
1993-07-26,3.994,4.11,4.645
1993-07-27,3.957,4.108,4.647
1993-07-28,3.91,4.053,4.558
1993-07-29,3.984,3.979,4.465
1993-07-30,4.323,3.977,4.499
1993-07-31,4.346,4.032,4.577
1993-08-01,4.231,4.074,4.642
1993-08-02,4.146,4.085,4.67
1993-08-03,4.069,4.073,4.689
1993-08-04,3.982,4.059,4.684
1993-08-05,3.963,4.068,4.695
1993-08-06,3.958,4.093,4.757
1993-08-07,3.952,4.14,4.834
1993-08-08,3.969,4.194,4.893
1993-08-09,3.991,4.248,4.95
1993-08-10,4.005,4.291,4.983
1993-08-11,4.015,4.306,4.975
1993-08-12,4.034,4.319,5.025
1993-08-13,4.084,4.358,5.102
1993-08-14,4.152,4.412,5.188
1993-08-15,4.211,4.466,5.296
1993-08-16,4.266,4.514,5.366
1993-08-17,4.347,4.54,5.395
1993-08-18,4.483,4.565,5.483
1993-08-19,4.549,4.622,5.557
1993-08-20,4.596,4.681,5.574
1993-08-21,4.726,4.713,5.578
1993-08-22,4.916,4.752,5.583
1993-08-23,5.04,4.799,5.633
1993-08-24,4.919,4.857,5.69
1993-08-25,4.823,4.912,5.685
1993-08-26,4.892,4.911,5.687
1993-08-27,4.94,4.913,5.745
1993-08-28,4.74,4.957,5.84
1993-08-29,4.686,5.01,5.937
1993-08-30,4.688,5.08,6.031
1993-08-31,4.712,5.151,6.173
1993-09-01,4.708,5.219,6.358
1993-09-02,4.75,5.339,6.482
1993-09-03,4.825,5.452,6.577
1993-09-04,4.813,5.451,6.689
1993-09-05,4.816,5.46,6.688
1993-09-06,4.8,5.445,6.779
1993-09-07,4.864,5.612,6.926
1993-09-08,4.997,5.842,6.987
1993-09-09,5.133,6.012,7.011
1993-09-10,5.171,6.032,7.037
1993-09-11,5.132,5.907,7.018
1993-09-12,5.035,5.674,6.951
1993-09-13,5.046,5.625,7.034
1993-09-14,5.08,5.76,7.137
1993-09-15,5.115,5.856,7.173
1993-09-16,5.087,5.86,7.204
1993-09-17,5.172,6.106,7.249
1993-09-18,5.478,6.421,7.25
1993-09-19,5.761,6.629,7.228
1993-09-20,5.966,6.75,7.269
1993-09-21,5.865,6.675,7.304
1993-09-22,5.855,6.629,7.323
1993-09-23,6.064,6.755,7.305
1993-09-24,6.221,6.844,7.275
1993-09-25,6.33,6.864,7.261
1993-09-26,6.347,6.819,7.256
1993-09-27,6.312,6.761,7.237
1993-09-28,6.284,6.706,7.219
1993-09-29,6.014,6.452,7.166
1993-09-30,5.928,6.322,7.149
1993-10-01,6.051,6.54,7.194
1993-10-02,6.286,6.728,7.222
1993-10-03,6.458,6.791,7.239
1993-10-04,6.517,6.8,7.225
1993-10-05,6.369,6.657,7.195
1993-10-06,6.334,6.637,7.216
1993-10-07,6.409,6.709,7.259
1993-10-08,6.465,6.745,7.283
1993-10-09,6.587,6.854,7.307
1993-10-10,6.7,6.933,7.323
1993-10-11,6.769,6.976,7.336
1993-10-12,6.84,7.034,7.365
1993-10-13,6.916,7.093,7.397
1993-10-14,6.951,7.132,7.408
1993-10-15,6.99,7.18,7.41
1993-10-16,6.981,7.203,7.446
1993-10-17,7.011,7.252,7.505
1993-10-18,7.078,7.319,7.547
1993-10-19,7.11,7.357,7.553
1993-10-20,7.104,7.372,7.57
1993-10-21,7.116,7.372,7.586
1993-10-22,7.138,7.357,7.591
1993-10-23,7.128,7.318,7.605
1993-10-24,7.13,7.252,7.601
1993-10-25,7.165,7.223,7.586
1993-10-26,7.218,7.272,7.585
1993-10-27,7.292,7.34,7.592
1993-10-28,7.426,7.486,7.63
1993-10-29,7.576,7.639,7.687
1993-10-30,7.708,7.782,7.765
1993-10-31,7.835,7.928,7.822
1993-11-01,7.987,8.085,7.863
1993-11-02,8.141,8.223,7.903
1993-11-03,8.292,8.346,7.949
1993-11-04,8.444,8.48,8.073
1993-11-05,8.581,8.604,8.206
1993-11-06,8.721,8.719,8.32
1993-11-07,8.817,8.794,8.421
1993-11-08,8.873,8.856,8.562
1993-11-09,8.934,8.94,8.702
1993-11-10,8.992,9.016,8.812
1993-11-11,8.958,8.997,8.825
1993-11-12,8.921,8.959,8.814
1993-11-13,8.9,8.923,8.797
1993-11-14,8.87,8.892,8.781
1993-11-15,8.842,8.856,8.767
1993-11-16,8.785,8.808,8.756
1993-11-17,8.732,8.762,8.748
1993-11-18,8.703,8.727,8.727
1993-11-19,8.66,8.687,8.706
1993-11-20,8.639,8.66,8.673
1993-11-21,8.644,8.627,8.634
1993-11-22,8.706,8.648,8.656
1993-11-23,8.804,8.681,8.689
1993-11-24,8.77,8.637,8.667
1993-11-25,8.731,8.604,8.681
1993-11-26,8.682,8.591,8.702
1993-11-27,8.638,8.59,8.71
1993-11-28,8.608,8.6,8.709
1993-11-29,8.611,8.613,8.695
1993-11-30,8.677,8.651,8.778
1993-12-01,8.83,8.743,8.953
1993-12-02,8.897,8.792,8.993
1993-12-03,8.926,8.798,8.967
1993-12-04,8.952,8.809,8.966
1993-12-05,8.985,8.828,8.971
1993-12-06,9.003,8.842,8.962
1993-12-07,9.013,8.841,8.989
1993-12-08,8.994,8.837,8.981
1993-12-09,8.988,8.836,8.917
1993-12-10,8.994,8.839,8.844
1993-12-11,9,8.85,8.773
1993-12-12,9.023,8.865,8.704
1993-12-13,9.025,8.816,8.527
1993-12-14,8.874,8.715,8.374
1993-12-15,8.818,8.678,8.29
1993-12-16,8.809,8.684,8.314
1993-12-17,8.782,8.692,8.422
1993-12-18,8.897,8.745,8.502
1993-12-19,8.921,8.778,8.543
1993-12-20,8.904,8.786,8.527
1993-12-21,8.872,8.692,8.319
1993-12-22,8.589,8.552,8.243
1993-12-23,7.885,8.325,8.05
1993-12-24,7.653,8.058,7.904
1993-12-25,7.619,7.923,7.894
1993-12-26,7.621,7.92,8.105
1993-12-27,7.461,7.716,8.088
1993-12-28,7.031,7.297,7.76
1993-12-29,6.492,7.108,7.764
1993-12-30,6.43,7.186,8.2
1993-12-31,6.156,7.176,8.426
1994-01-01,5.843,7.159,8.527
1994-01-02,5.816,7.187,8.596
1994-01-03,5.8,7.277,8.623
1994-01-04,6.093,7.563,8.727
1994-01-05,6.436,7.704,8.773
1994-01-06,5.933,7.438,8.655
1994-01-07,5.18,6.836,7.997
1994-01-08,4.977,6.482,7.864
1994-01-09,4.876,6.435,8.129
1994-01-10,4.549,6.247,8.167
1994-01-11,4.726,6.42,8.233
1994-01-12,4.822,6.339,8.273
1994-01-13,5.093,6.324,8.292
1994-01-14,5.356,6.29,8.275
1994-01-15,5.395,6.184,8.221
1994-01-16,5.112,5.994,8.015
1994-01-17,4.45,5.405,7.35
1994-01-18,4.122,4.857,6.646
1994-01-19,3.782,4.612,5.563
1994-01-20,4.154,4.502,4.955
1994-01-21,4.606,4.331,4.934
1994-01-22,4.809,4.293,5.104
1994-01-23,4.836,4.379,5.239
1994-01-24,4.82,4.453,5.348
1994-01-25,4.788,4.468,5.382
1994-01-26,4.771,4.552,5.467
1994-01-27,4.773,4.718,5.663
1994-01-28,4.677,4.721,5.831
1994-01-29,4.078,4.248,5.574
1994-01-30,3.825,4.017,4.956
1994-01-31,3.895,3.987,4.653
1994-02-01,4.056,4.094,4.825
1994-02-02,4.181,4.199,4.981
1994-02-03,4.234,4.239,4.997
1994-02-04,4.223,4.221,4.794
1994-02-05,4.185,4.122,4.513
1994-02-06,4.167,4.043,4.37
1994-02-07,4.134,4.062,4.357
1994-02-08,4.153,4.091,4.396
1994-02-09,4.146,4.129,4.451
1994-02-10,4.146,4.155,4.499
1994-02-11,4.149,4.184,4.534
1994-02-12,4.136,4.166,4.524
1994-02-13,4.111,4.142,4.503
1994-02-14,4.07,4.112,4.454
1994-02-15,4.066,4.132,4.405
1994-02-16,4.079,4.124,4.354
1994-02-17,4.074,4.107,4.338
1994-02-18,4.052,4.096,4.322
1994-02-19,4.042,4.067,4.242
1994-02-20,3.998,3.986,4.105
1994-02-21,3.897,3.886,4.053
1994-02-22,3.68,3.851,4.065
1994-02-23,3.697,3.858,4.092
1994-02-24,3.782,3.874,4.093
1994-02-25,3.82,3.863,4.065
1994-02-26,3.823,3.838,3.891
1994-02-27,3.502,3.749,3.654
1994-02-28,3.258,3.461,3.453
1994-03-01,3.144,3.245,3.222
1994-03-02,2.945,3.166,2.945
1994-03-03,2.89,3.194,2.938
1994-03-04,2.986,3.233,3.149
1994-03-05,2.992,3.202,3.182
1994-03-06,2.945,3.155,3.058
1994-03-07,2.907,3.113,3.086
1994-03-08,2.868,3.075,3.18
1994-03-09,2.764,3.017,3.178
1994-03-10,2.681,2.98,3.15
1994-03-11,2.652,2.958,3.271
1994-03-12,2.769,3.003,3.496
1994-03-13,2.802,3.021,3.605
1994-03-14,2.784,3.002,3.596
1994-03-15,2.778,2.986,3.551
1994-03-16,2.764,2.967,3.471
1994-03-17,2.749,2.975,3.509
1994-03-18,2.805,3.013,3.567
1994-03-19,2.961,3.045,3.555
1994-03-20,3.155,3.073,3.554
1994-03-21,3.238,3.111,3.626
1994-03-22,3.248,3.14,3.717
1994-03-23,3.243,3.136,3.755
1994-03-24,3.237,3.141,3.685
1994-03-25,3.224,3.115,3.48
1994-03-26,3.205,3.106,3.447
1994-03-27,3.203,3.128,3.505
1994-03-28,3.215,3.137,3.53
1994-03-29,3.24,3.156,3.541
1994-03-30,3.277,3.184,3.53
1994-03-31,3.332,3.223,3.504
1994-04-01,3.4,3.264,3.488
1994-04-02,3.438,3.306,3.492
1994-04-03,3.44,3.333,3.551
1994-04-04,3.435,3.349,3.582
1994-04-05,3.431,3.361,3.529
1994-04-06,3.43,3.379,3.523
1994-04-07,3.416,3.363,3.552
1994-04-08,3.387,3.34,3.533
1994-04-09,3.359,3.31,3.483
1994-04-10,3.336,3.281,3.439
1994-04-11,3.311,3.257,3.383
1994-04-12,3.284,3.214,3.325
1994-04-13,3.259,3.17,3.259
1994-04-14,3.247,3.136,3.194
1994-04-15,3.237,3.11,3.166
1994-04-16,3.216,3.079,3.172
1994-04-17,3.218,3.073,3.161
1994-04-18,3.222,3.067,3.151
1994-04-19,3.203,3.053,3.158
1994-04-20,3.195,3.049,3.164
1994-04-21,3.169,3.037,3.179
1994-04-22,3.117,3.024,3.192
1994-04-23,3.078,3.016,3.197
1994-04-24,3.05,3.009,3.196
1994-04-25,3.012,2.995,3.187
1994-04-26,2.972,2.976,3.176
1994-04-27,2.942,2.961,3.172
1994-04-28,2.937,2.961,3.165
1994-04-29,2.931,2.964,3.167
1994-04-30,2.932,2.968,3.181
1994-05-01,2.934,2.978,3.224
1994-05-02,2.936,2.99,3.261
1994-05-03,2.937,2.992,3.251
1994-05-04,2.939,2.991,3.239
1994-05-05,2.947,3.009,3.314
1994-05-06,2.965,3.041,3.42
1994-05-07,2.98,3.069,3.485
1994-05-08,2.991,3.077,3.459
1994-05-09,2.997,3.084,3.513
1994-05-10,3.01,3.106,3.605
1994-05-11,3.034,3.131,3.614
1994-05-12,3.092,3.151,3.66
1994-05-13,3.112,3.18,3.722
1994-05-14,3.121,3.218,3.75
1994-05-15,3.135,3.236,3.747
1994-05-16,3.129,3.255,3.771
1994-05-17,3.136,3.292,3.796
1994-05-18,3.183,3.345,3.82
1994-05-19,3.24,3.415,3.851
1994-05-20,3.284,3.481,3.863
1994-05-21,3.297,3.504,3.81
1994-05-22,3.306,3.492,3.718
1994-05-23,3.27,3.479,3.767
1994-05-24,3.375,3.506,3.87
1994-05-25,3.614,3.557,3.955
1994-05-26,3.8,3.625,4.097
1994-05-27,4.225,3.792,4.364
1994-05-28,4.825,4.076,4.569
1994-05-29,5.045,4.258,4.59
1994-05-30,5.121,4.295,4.546
1994-05-31,5.116,4.304,4.53
1994-06-01,5.121,4.363,4.539
1994-06-02,5.123,4.342,4.467
1994-06-03,4.903,4.187,4.398
1994-06-04,4.559,3.993,4.337
1994-06-05,4.239,3.85,4.267
1994-06-06,3.939,3.766,4.239
1994-06-07,3.705,3.707,4.236
1994-06-08,3.552,3.651,4.213
1994-06-09,3.517,3.635,4.218
1994-06-10,3.486,3.665,4.272
1994-06-11,3.498,3.71,4.351
1994-06-12,3.519,3.743,4.401
1994-06-13,3.525,3.754,4.433
1994-06-14,3.509,3.744,4.434
1994-06-15,3.476,3.72,4.405
1994-06-16,3.52,3.761,4.489
1994-06-17,3.602,3.864,4.626
1994-06-18,3.686,3.971,4.723
1994-06-19,3.749,4.035,4.743
1994-06-20,3.785,4.069,4.756
1994-06-21,3.829,4.101,4.788
1994-06-22,3.859,4.12,4.822
1994-06-23,3.85,4.118,4.808
1994-06-24,3.834,4.126,4.846
1994-06-25,3.877,4.203,4.985
1994-06-26,3.956,4.318,5.114
1994-06-27,4.002,4.386,5.177
1994-06-28,4.02,4.395,5.153
1994-06-29,3.935,4.316,5.145
1994-06-30,3.839,4.236,5.112
1994-07-01,3.741,4.18,5.098
1994-07-02,3.714,4.196,5.134
1994-07-03,3.732,4.234,5.178
1994-07-04,3.767,4.287,5.226
1994-07-05,3.814,4.349,5.294
1994-07-06,3.842,4.381,5.352
1994-07-07,3.968,4.477,5.394
1994-07-08,4.11,4.586,5.431
1994-07-09,4.237,4.701,5.51
1994-07-10,4.383,4.83,5.542
1994-07-11,4.491,4.861,5.484
1994-07-12,4.58,4.864,5.446
1994-07-13,4.653,4.909,5.504
1994-07-14,4.674,4.96,5.573
1994-07-15,4.709,5.047,5.634
1994-07-16,4.754,5.121,5.677
1994-07-17,4.79,5.172,5.711
1994-07-18,4.835,5.219,5.714
1994-07-19,4.852,5.229,5.712
1994-07-20,4.848,5.211,5.703
1994-07-21,4.818,5.152,5.636
1994-07-22,4.767,5.078,5.636
1994-07-23,4.718,5.037,5.673
1994-07-24,4.676,5.005,5.666
1994-07-25,4.648,5.013,5.694
1994-07-26,4.69,5.1,5.779
1994-07-27,4.765,5.188,5.86
1994-07-28,4.814,5.23,5.881
1994-07-29,4.815,5.228,5.882
1994-07-30,4.825,5.226,5.885
1994-07-31,4.866,5.261,5.915
1994-08-01,4.916,5.314,5.968
1994-08-02,4.975,5.375,6.014
1994-08-03,5.022,5.426,6.053
1994-08-04,5.044,5.463,6.123
1994-08-05,5.056,5.476,6.187
1994-08-06,5.021,5.436,6.197
1994-08-07,4.994,5.436,6.246
1994-08-08,5.035,5.521,6.357
1994-08-09,5.092,5.618,6.465
1994-08-10,5.132,5.659,6.467
1994-08-11,5.085,5.551,6.269
1994-08-12,4.962,5.366,6.146
1994-08-13,4.856,5.287,6.198
1994-08-14,4.819,5.28,6.269
1994-08-15,4.748,5.204,6.213
1994-08-16,4.603,5.087,6.111
1994-08-17,4.606,5.095,6.203
1994-08-18,4.737,5.238,6.377
1994-08-19,4.873,5.389,6.52
1994-08-20,4.978,5.502,6.582
1994-08-21,4.955,5.493,6.572
1994-08-22,4.855,5.39,6.513
1994-08-23,4.821,5.359,6.483
1994-08-24,4.869,5.44,6.57
1994-08-25,4.937,5.539,6.688
1994-08-26,4.968,5.548,6.644
1994-08-27,4.88,5.333,6.306
1994-08-28,4.758,5.123,6.235
1994-08-29,4.817,5.116,6.382
1994-08-30,4.889,5.152,6.475
1994-08-31,4.908,5.185,6.523
1994-09-01,4.885,5.213,6.633
1994-09-02,4.935,5.313,6.773
1994-09-03,4.981,5.405,6.866
1994-09-04,4.985,5.456,6.883
1994-09-05,5.031,5.565,6.917
1994-09-06,5.115,5.703,6.958
1994-09-07,5.054,5.581,6.59
1994-09-08,5.302,5.283,6.417
1994-09-09,7.092,5.501,6.592
1994-09-10,7.149,5.633,6.785
1994-09-11,6.558,5.644,6.92
1994-09-12,6.129,5.624,6.915
1994-09-13,5.866,5.568,6.873
1994-09-14,5.667,5.508,6.866
1994-09-15,5.537,5.502,6.891
1994-09-16,5.447,5.514,6.903
1994-09-17,5.368,5.489,6.832
1994-09-18,5.312,5.422,6.674
1994-09-19,5.517,5.428,6.633
1994-09-20,5.679,5.478,6.709
1994-09-21,5.678,5.527,6.832
1994-09-22,5.625,5.584,6.936
1994-09-23,5.613,5.641,6.966
1994-09-24,5.579,5.669,6.936
1994-09-25,5.596,5.696,6.844
1994-09-26,6.271,5.866,6.997
1994-09-27,7.744,6.255,7.329
1994-09-28,8.521,6.707,7.629
1994-09-29,9.006,7.204,7.997
1994-09-30,9.726,7.958,8.571
1994-10-01,10.812,8.885,8.908
1994-10-02,11.354,9.27,8.669
1994-10-03,11.317,9.138,8.376
1994-10-04,10.759,8.689,7.996
1994-10-05,9.923,8.202,7.495
1994-10-06,9.115,7.752,7.137
1994-10-07,8.397,7.375,6.965
1994-10-08,7.823,7.128,6.895
1994-10-09,7.404,6.982,6.867
1994-10-10,7.148,6.911,6.857
1994-10-11,7.002,6.842,6.856
1994-10-12,6.878,6.734,6.916
1994-10-13,6.745,6.69,7.029
1994-10-14,6.66,6.689,7.096
1994-10-15,6.584,6.685,7.06
1994-10-16,6.574,6.672,6.956
1994-10-17,6.602,6.682,7.021
1994-10-18,6.604,6.728,7.169
1994-10-19,6.613,6.772,7.229
1994-10-20,6.648,6.77,7.098
1994-10-21,6.862,6.989,7.576
1994-10-22,8.536,7.87,8.602
1994-10-23,10.121,8.895,9.515
1994-10-24,10.522,9.651,10.1
1994-10-25,10.773,10.062,10.12
1994-10-26,10.864,10.284,10.075
1994-10-27,10.866,10.461,10.126
1994-10-28,10.834,10.505,9.872
1994-10-29,10.808,10.42,9.578
1994-10-30,10.774,10.381,9.573
1994-10-31,10.738,10.38,9.627
1994-11-01,10.711,10.237,9.016
1994-11-02,10.642,9.97,8.525
1994-11-03,10.561,9.917,8.733
1994-11-04,10.577,10.066,8.86
1994-11-05,10.546,9.937,8.307
1994-11-06,10.402,9.677,8.091
1994-11-07,10.164,9.474,8.098
1994-11-08,10.12,9.52,8.302
1994-11-09,10.13,9.619,8.234
1994-11-10,9.983,9.469,7.923
1994-11-11,9.738,9.156,7.604
1994-11-12,9.352,8.719,7.403
1994-11-13,8.91,8.364,7.272
1994-11-14,8.446,8.025,7.184
1994-11-15,8.125,7.786,7.076
1994-11-16,7.938,7.671,7.086
1994-11-17,7.998,7.732,7.209
1994-11-18,8.022,7.755,7.169
1994-11-19,7.963,7.73,7.148
1994-11-20,8.046,7.796,7.406
1994-11-21,8.343,8.016,7.645
1994-11-22,8.576,8.115,7.586
1994-11-23,8.791,8.203,7.709
1994-11-24,9.037,8.456,8.066
1994-11-25,9.057,8.621,7.983
1994-11-26,9.003,8.539,7.737
1994-11-27,8.935,8.342,7.581
1994-11-28,8.772,8.162,7.462
1994-11-29,8.652,8.126,7.401
1994-11-30,8.653,8.206,7.563
1994-12-01,8.682,8.304,7.7
1994-12-02,8.614,8.24,7.586
1994-12-03,8.517,8.106,7.42
1994-12-04,8.37,7.966,7.334
1994-12-05,8.275,7.899,7.356
1994-12-06,8.238,7.892,7.37
1994-12-07,8.264,7.957,7.555
1994-12-08,8.368,8.1,7.795
1994-12-09,8.423,8.16,7.817
1994-12-10,8.401,8.106,7.619
1994-12-11,8.37,8.068,7.516
1994-12-12,8.391,8.109,7.711
1994-12-13,8.443,8.24,8.058
1994-12-14,8.472,8.308,8.124
1994-12-15,8.44,8.247,8.045
1994-12-16,8.387,8.168,8.012
1994-12-17,8.321,8.135,8.124
1994-12-18,8.288,8.173,8.298
1994-12-19,8.316,8.147,8.002
1994-12-20,8.294,7.855,7.281
1994-12-21,7.546,7.496,6.91
1994-12-22,6.709,7.335,6.815
1994-12-23,6.241,7.206,6.821
1994-12-24,6.23,7.158,6.852
1994-12-25,6.315,7.141,6.91
1994-12-26,6.39,7.101,6.912
1994-12-27,6.455,7.039,6.749
1994-12-28,6.44,6.954,6.613
1994-12-29,6.283,6.825,6.537
1994-12-30,5.87,6.452,6.333
1994-12-31,5.419,5.998,6.354
1995-01-01,5.201,5.84,6.614
1995-01-02,5.261,5.805,6.783
1995-01-03,5.344,5.841,6.903
1995-01-04,5.329,5.781,6.832
1995-01-05,5.262,5.653,6.669
1995-01-06,4.976,5.511,6.748
