"Date","Bottom Temperature (oC)"
1993-01-01,5.379
1993-01-02,5.248
1993-01-03,4.597
1993-01-04,4.567
1993-01-05,5.248
1993-01-06,5.253
1993-01-07,5.296
1993-01-08,5.427
1993-01-09,5.005
1993-01-10,4.186
1993-01-11,3.785
1993-01-12,3.675
1993-01-13,3.536
1993-01-14,2.908
1993-01-15,2.528
1993-01-16,2.559
1993-01-17,2.548
1993-01-18,2.614
1993-01-19,2.831
1993-01-20,2.823
1993-01-21,2.763
1993-01-22,2.824
1993-01-23,2.971
1993-01-24,3.284
1993-01-25,3.422
1993-01-26,3.485
1993-01-27,3.21
1993-01-28,3.18
1993-01-29,3.201
1993-01-30,3.184
1993-01-31,2.793
1993-02-01,2.275
1993-02-02,1.686
1993-02-03,1.13
1993-02-04,1.38
1993-02-05,1.551
1993-02-06,1.643
1993-02-07,1.041
1993-02-08,0.723
1993-02-09,1.043
1993-02-10,0.823
1993-02-11,1.174
1993-02-12,1.024
1993-02-13,0.377
1993-02-14,0.763
1993-02-15,0.971
1993-02-16,0.934
1993-02-17,1.023
1993-02-18,1.22
1993-02-19,1.023
1993-02-20,0.797
1993-02-21,0.703
1993-02-22,0.371
1993-02-23,0.4
1993-02-24,0.51
1993-02-25,0.638
1993-02-26,0.519
1993-02-27,0.407
1993-02-28,0.024
1993-03-01,-0.293
1993-03-02,0.133
1993-03-03,0.375
1993-03-04,0.373
1993-03-05,0.336
1993-03-06,-0.009
1993-03-07,-0.037
1993-03-08,0.182
1993-03-09,0.314
1993-03-10,0.277
1993-03-11,0.361
1993-03-12,0.302
1993-03-13,0.227
1993-03-14,0.362
1993-03-15,0.089
1993-03-16,0.146
1993-03-17,0.296
1993-03-18,0.58
1993-03-19,0.251
1993-03-20,0.285
1993-03-21,0.472
1993-03-22,0.646
1993-03-23,0.882
1993-03-24,1.035
1993-03-25,1.001
1993-03-26,1.193
1993-03-27,1.529
1993-03-28,1.63
1993-03-29,1.916
1993-03-30,2.159
1993-03-31,2.332
1993-04-01,2.523
1993-04-02,2.252
1993-04-03,2.053
1993-04-04,2.206
1993-04-05,2.051
1993-04-06,2.257
1993-04-07,2.236
1993-04-08,2.411
1993-04-09,2.415
1993-04-10,2.814
1993-04-11,2.892
1993-04-12,2.729
1993-04-13,2.989
1993-04-14,3.103
1993-04-15,3.195
1993-04-16,3.206
1993-04-17,3.1
1993-04-18,2.541
1993-04-19,2.676
1993-04-20,3.037
1993-04-21,3.355
1993-04-22,3.57
1993-04-23,3.669
1993-04-24,3.406
1993-04-25,3.753
1993-04-26,3.445
1993-04-27,3.608
1993-04-28,3.633
1993-04-29,3.94
1993-04-30,4.153
1993-05-01,4.2
1993-05-02,4.206
1993-05-03,4.515
1993-05-04,4.56
1993-05-05,4.787
1993-05-06,4.94
1993-05-07,4.959
1993-05-08,5.334
1993-05-09,5.457
1993-05-10,5.896
1993-05-11,6.03
1993-05-12,6.261
1993-05-13,6.742
1993-05-14,6.563
1993-05-15,6.742
1993-05-16,6.65
1993-05-17,6.447
1993-05-18,6.46
1993-05-19,6.658
1993-05-20,6.649
1993-05-21,6.81
1993-05-22,6.694
1993-05-23,6.758
1993-05-24,6.572
1993-05-25,6.587
1993-05-26,6.804
1993-05-27,6.786
1993-05-28,6.632
1993-05-29,6.556
1993-05-30,6.589
1993-05-31,6.251
1993-06-01,7.201
1993-06-02,7.638
1993-06-03,7.236
1993-06-04,7.215
1993-06-05,6.991
1993-06-06,7.329
1993-06-07,7.936
1993-06-08,7.479
1993-06-09,7.707
1993-06-10,7.566
1993-06-11,7.46
1993-06-12,7.575
1993-06-13,7.987
1993-06-14,8.067
1993-06-15,8
1993-06-16,7.821
1993-06-17,7.776
1993-06-18,7.796
1993-06-19,7.913
1993-06-20,7.523
1993-06-21,7.703
1993-06-22,7.864
1993-06-23,7.122
1993-06-24,6.666
1993-06-25,6.87
1993-06-26,7.034
1993-06-27,7.285
1993-06-28,7.58
1993-06-29,7.709
1993-06-30,7.581
1993-07-01,7.518
1993-07-02,7.652
1993-07-03,8.031
1993-07-04,8.383
1993-07-05,7.709
1993-07-06,7.786
1993-07-07,7.763
1993-07-08,7.865
1993-07-09,8.42
1993-07-10,8.82
1993-07-11,9.091
1993-07-12,9.057
1993-07-13,9.323
1993-07-14,9.364
1993-07-15,9.677
1993-07-16,9.788
1993-07-17,9.689
1993-07-18,9.93
1993-07-19,10.519
1993-07-20,11.288
1993-07-21,12.426
1993-07-22,12.232
1993-07-23,12.459
1993-07-24,12.439
1993-07-25,12.485
1993-07-26,12.681
1993-07-27,13.253
1993-07-28,13.845
1993-07-29,14.06
1993-07-30,14.222
1993-07-31,14.196
1993-08-01,13.951
1993-08-02,14.081
1993-08-03,14.095
1993-08-04,14.038
1993-08-05,14.074
1993-08-06,13.884
1993-08-07,13.676
1993-08-08,13.963
1993-08-09,14.105
1993-08-10,14.513
1993-08-11,15.023
1993-08-12,15.317
1993-08-13,15.436
1993-08-14,15.551
1993-08-15,15.428
1993-08-16,15.381
1993-08-17,15.623
1993-08-18,15.883
1993-08-19,16.177
1993-08-20,16.394
1993-08-21,16.4
1993-08-22,16.092
1993-08-23,16.172
1993-08-24,15.93
1993-08-25,15.881
1993-08-26,15.404
1993-08-27,14.905
1993-08-28,15.042
1993-08-29,14.436
1993-08-30,13.937
1993-08-31,14.17
1993-09-01,14.566
1993-09-02,14.444
1993-09-03,15.222
1993-09-04,15.626
1993-09-05,14.984
1993-09-06,15.249
1993-09-07,15.501
1993-09-08,15.717
1993-09-09,15.991
1993-09-10,16.355
1993-09-11,16.324
1993-09-12,14.752
1993-09-13,14.129
1993-09-14,13.803
1993-09-15,13.733
1993-09-16,13.408
1993-09-17,13.144
1993-09-18,13.262
1993-09-19,13.176
1993-09-20,12.91
1993-09-21,12.412
1993-09-22,12.295
1993-09-23,12.79
1993-09-24,12.854
1993-09-25,12.206
1993-09-26,12.314
1993-09-27,12.609
1993-09-28,12.928
1993-09-29,12.889
1993-09-30,12.784
1993-10-01,12.56
1993-10-02,12.579
1993-10-03,12.827
1993-10-04,12.56
1993-10-05,12.249
1993-10-06,11.745
1993-10-07,11.252
1993-10-08,10.881
1993-10-09,10.737
1993-10-10,10.74
1993-10-11,10.337
1993-10-12,10.552
1993-10-13,10.894
1993-10-14,10.344
1993-10-15,10.419
1993-10-16,10.309
1993-10-17,10.452
1993-10-18,10.609
1993-10-19,10.353
1993-10-20,10.355
1993-10-21,10.338
1993-10-22,10.404
1993-10-23,10.031
1993-10-24,9.693
1993-10-25,9.615
1993-10-26,9.39
1993-10-27,9.349
1993-10-28,9.461
1993-10-29,9.423
1993-10-30,9.525
1993-10-31,9.678
1993-11-01,9.658
1993-11-02,9.651
1993-11-03,9.449
1993-11-04,9.532
1993-11-05,9.484
1993-11-06,9.602
1993-11-07,9.573
1993-11-08,9.313
1993-11-09,9.223
1993-11-10,9.12
1993-11-11,9.023
1993-11-12,8.941
1993-11-13,8.908
1993-11-14,8.783
1993-11-15,9.045
1993-11-16,9.017
1993-11-17,8.889
1993-11-18,8.976
1993-11-19,8.758
1993-11-20,8.716
1993-11-21,8.789
1993-11-22,8.422
1993-11-23,8.446
1993-11-24,8.463
1993-11-25,8.135
1993-11-26,7.539
1993-11-27,7.43
1993-11-28,7.183
1993-11-29,7.678
1993-11-30,7.798
1993-12-01,7.499
1993-12-02,7.431
1993-12-03,7.744
1993-12-04,8.019
1993-12-05,7.842
1993-12-06,7.804
1993-12-07,7.477
1993-12-08,7.344
1993-12-09,7.37
1993-12-10,7.407
1993-12-11,7.571
1993-12-12,7.705
1993-12-13,7.686
1993-12-14,7.423
1993-12-15,7.472
1993-12-16,7.408
1993-12-17,6.883
1993-12-18,6.561
1993-12-19,6.51
1993-12-20,6.663
1993-12-21,6.714
1993-12-22,6.81
1993-12-23,6.848
1993-12-24,6.155
1993-12-25,6.186
1993-12-26,6.071
1993-12-27,5.933
1993-12-28,5.417
1993-12-29,5.005
1993-12-30,4.877
1993-12-31,5.124
1994-01-01,5.024
1994-01-02,5.437
1994-01-03,5.444
1994-01-04,4.64
1994-01-05,4.811
1994-01-06,5.281
1994-01-07,4.662
1994-01-08,4.55
1994-01-09,5.369
1994-01-10,4.788
1994-01-11,4.13
1994-01-12,4.754
1994-01-13,4.934
1994-01-14,4.735
1994-01-15,4.228
1994-01-16,4.876
1994-01-17,4.459
1994-01-18,4.642
1994-01-19,5.034
1994-01-20,4.196
1994-01-21,3.993
1994-01-22,4.127
1994-01-23,4.367
1994-01-24,4.173
1994-01-25,4.256
1994-01-26,3.79
1994-01-27,2.637
1994-01-28,2.144
1994-01-29,3.116
1994-01-30,3.534
1994-01-31,3.688
1994-02-01,3.834
1994-02-02,3.432
1994-02-03,3.099
1994-02-04,3.17
1994-02-05,3.157
1994-02-06,3.284
1994-02-07,3.387
1994-02-08,3.388
1994-02-09,2.941
1994-02-10,2.318
1994-02-11,2.356
1994-02-12,1.718
1994-02-13,1.323
1994-02-14,1.321
1994-02-15,1.799
1994-02-16,1.444
1994-02-17,1.148
1994-02-18,1.36
1994-02-19,1.555
1994-02-20,1.783
1994-02-21,2.197
1994-02-22,2.364
1994-02-23,2.319
1994-02-24,1.974
1994-02-25,1.815
1994-02-26,1.911
1994-02-27,1.83
1994-02-28,2.138
1994-03-01,2.368
1994-03-02,2.568
1994-03-03,2.308
1994-03-04,1.714
1994-03-05,2.123
1994-03-06,2.187
1994-03-07,2.135
1994-03-08,2.337
1994-03-09,2.619
1994-03-10,2.724
1994-03-11,2.773
1994-03-12,2.601
1994-03-13,2.414
1994-03-14,2.562
1994-03-15,2.698
1994-03-16,2.754
1994-03-17,2.876
1994-03-18,2.964
1994-03-19,2.846
1994-03-20,2.915
1994-03-21,3.021
1994-03-22,3.131
1994-03-23,3.168
1994-03-24,3.096
1994-03-25,3.21
1994-03-26,3.107
1994-03-27,3.329
1994-03-28,3.17
1994-03-29,3.016
1994-03-30,3.034
1994-03-31,3.124
1994-04-01,3.283
1994-04-02,3.475
1994-04-03,3.452
1994-04-04,3.489
1994-04-05,3.767
1994-04-06,4
1994-04-07,4.101
1994-04-08,4.063
1994-04-09,4.222
1994-04-10,4.222
1994-04-11,4.147
1994-04-12,4.355
1994-04-13,4.447
1994-04-14,4.499
1994-04-15,4.604
1994-04-16,4.915
1994-04-17,4.939
1994-04-18,4.996
1994-04-19,5.165
1994-04-20,5.355
1994-04-21,5.345
1994-04-22,5.47
1994-04-23,5.477
1994-04-24,5.276
1994-04-25,5.38
1994-04-26,5.54
1994-04-27,5.782
1994-04-28,5.756
1994-04-29,6.102
1994-04-30,6.131
1994-05-01,6.156
1994-05-02,6.16
1994-05-03,6.312
1994-05-04,6.506
1994-05-05,6.681
1994-05-06,6.63
1994-05-07,6.633
1994-05-08,6.591
1994-05-09,6.271
1994-05-10,6.325
1994-05-11,6.593
1994-05-12,6.726
1994-05-13,6.851
1994-05-14,6.599
1994-05-15,6.782
1994-05-16,6.85
1994-05-17,6.996
1994-05-18,7.259
1994-05-19,7.451
1994-05-20,7.473
1994-05-21,7.615
1994-05-22,7.605
1994-05-23,7.557
1994-05-24,7.527
1994-05-25,7.687
1994-05-26,7.475
1994-05-27,7.532
1994-05-28,7.508
1994-05-29,7.6
1994-05-30,7.538
1994-05-31,7.897
1994-06-01,8.364
1994-06-02,8.692
1994-06-03,8.648
1994-06-04,8.484
1994-06-05,8.707
1994-06-06,9.114
1994-06-07,9.595
1994-06-08,9.005
1994-06-09,8.839
1994-06-10,8.814
1994-06-11,8.523
1994-06-12,8.93
1994-06-13,9.561
1994-06-14,9.886
1994-06-15,9.837
1994-06-16,9.772
1994-06-17,9.812
1994-06-18,9.806
1994-06-19,9.756
1994-06-20,9.491
1994-06-21,9.676
1994-06-22,10.163
1994-06-23,9.752
1994-06-24,9.59
1994-06-25,9.439
1994-06-26,9.86
1994-06-27,9.829
1994-06-28,9.905
1994-06-29,10.532
1994-06-30,10.335
1994-07-01,10.876
1994-07-02,11.061
1994-07-03,11.11
1994-07-04,10.543
1994-07-05,10.567
1994-07-06,10.892
1994-07-07,10.414
1994-07-08,10.922
1994-07-09,11.258
1994-07-10,12.027
1994-07-11,12.275
1994-07-12,12.113
1994-07-13,12.208
1994-07-14,11.747
1994-07-15,11.53
1994-07-16,11.925
1994-07-17,11.417
1994-07-18,11.978
1994-07-19,12.635
1994-07-20,12.914
1994-07-21,12.981
1994-07-22,13.134
1994-07-23,13.029
1994-07-24,12.894
1994-07-25,13.22
1994-07-26,13.326
1994-07-27,13.833
1994-07-28,13.961
1994-07-29,14.341
1994-07-30,13.763
1994-07-31,13.631
1994-08-01,13.572
1994-08-02,13.712
1994-08-03,13.897
1994-08-04,14.017
1994-08-05,14.416
1994-08-06,14.461
1994-08-07,14.282
1994-08-08,14.45
1994-08-09,14.72
1994-08-10,14.974
1994-08-11,14.792
1994-08-12,14.548
1994-08-13,14.459
1994-08-14,14.766
1994-08-15,14.481
1994-08-16,13.661
1994-08-17,13.496
1994-08-18,13.455
1994-08-19,13.63
1994-08-20,13.692
1994-08-21,14.039
1994-08-22,14.131
1994-08-23,13.973
1994-08-24,14.174
1994-08-25,14.669
1994-08-26,15.096
1994-08-27,15.192
1994-08-28,15.274
1994-08-29,15.347
1994-08-30,14.668
1994-08-31,14.261
1994-09-01,14.042
1994-09-02,13.954
1994-09-03,13.685
1994-09-04,13.79
1994-09-05,14.243
1994-09-06,14.201
1994-09-07,13.974
1994-09-08,14.139
1994-09-09,13.864
1994-09-10,13.824
1994-09-11,13.824
1994-09-12,13.613
1994-09-13,13.308
1994-09-14,13.376
1994-09-15,13.679
1994-09-16,14.054
1994-09-17,14.393
1994-09-18,14.224
1994-09-19,14.019
1994-09-20,13.848
1994-09-21,13.875
1994-09-22,14.018
1994-09-23,14.507
1994-09-24,14.808
1994-09-25,14.843
1994-09-26,14.868
1994-09-27,14.853
1994-09-28,14.872
1994-09-29,14.743
1994-09-30,14.553
1994-10-01,14.135
1994-10-02,13.788
1994-10-03,13.386
1994-10-04,12.898
1994-10-05,12.678
1994-10-06,12.458
1994-10-07,12.259
1994-10-08,12.187
1994-10-09,12.255
1994-10-10,12.364
1994-10-11,12.156
1994-10-12,11.676
1994-10-13,11.72
1994-10-14,11.72
1994-10-15,11.456
1994-10-16,11.076
1994-10-17,10.867
1994-10-18,10.804
1994-10-19,10.981
1994-10-20,11.084
1994-10-21,11.216
1994-10-22,11.063
1994-10-23,11.171
1994-10-24,11.271
1994-10-25,11.364
1994-10-26,11.468
1994-10-27,11.526
1994-10-28,11.405
1994-10-29,11.297
1994-10-30,11.323
1994-10-31,11.396
1994-11-01,11.48
1994-11-02,11.475
1994-11-03,11.307
1994-11-04,11.23
1994-11-05,11.133
1994-11-06,11.022
1994-11-07,11.007
1994-11-08,10.75
1994-11-09,10.66
1994-11-10,10.461
1994-11-11,9.968
1994-11-12,9.451
1994-11-13,9.31
1994-11-14,9.224
1994-11-15,9.175
1994-11-16,9.088
1994-11-17,8.815
1994-11-18,8.758
1994-11-19,8.837
1994-11-20,8.912
1994-11-21,8.556
1994-11-22,8.617
1994-11-23,8.614
1994-11-24,8.1
1994-11-25,7.852
1994-11-26,7.896
1994-11-27,7.661
1994-11-28,7.21
1994-11-29,7.422
1994-11-30,7.58
1994-12-01,7.391
1994-12-02,7.384
1994-12-03,7.522
1994-12-04,7.574
1994-12-05,7.652
1994-12-06,7.639
1994-12-07,7.773
1994-12-08,7.531
1994-12-09,7.141
1994-12-10,6.866
1994-12-11,6.898
1994-12-12,6.602
1994-12-13,6.274
1994-12-14,5.609
1994-12-15,5.273
1994-12-16,4.97
1994-12-17,4.634
1994-12-18,4.589
1994-12-19,4.56
1994-12-20,4.416
1994-12-21,4.326
1994-12-22,4.581
1994-12-23,4.695
1994-12-24,4.586
1994-12-25,4.408
1994-12-26,4.299
1994-12-27,4.141
1994-12-28,4.136
1994-12-29,4.11
1994-12-30,3.926
1994-12-31,3.607
1995-01-01,3.514
1995-01-02,3.781
1995-01-03,3.789
1995-01-04,3.686
1995-01-05,3.449
1995-01-06,3.499
1995-01-07,3.734
1995-01-08,3.771
1995-01-09,3.545
1995-01-10,3.492
1995-01-11,2.97
1995-01-12,2.602
1995-01-13,2.816
1995-01-14,3.181
1995-01-15,3.41
1995-01-16,3.647
1995-01-17,3.751
1995-01-18,3.802
1995-01-19,3.866
1995-01-20,3.924
1995-01-21,3.823
1995-01-22,3.842
1995-01-23,3.82
1995-01-24,3.78
1995-01-25,3.684
1995-01-26,3.588
1995-01-27,3.402
1995-01-28,3.101
1995-01-29,2.728
1995-01-30,2.459
1995-01-31,2.707
1995-02-01,2.701
1995-02-02,3.001
1995-02-03,2.787
1995-02-04,2.253
1995-02-05,2.088
1995-02-06,2.332
1995-02-07,1.754
1995-02-08,1.882
1995-02-09,1.839
1995-02-10,2.12
1995-02-11,2.183
1995-02-12,2.292
1995-02-13,2.271
1995-02-14,2.066
1995-02-15,2.183
1995-02-16,2.47
1995-02-17,2.736
1995-02-18,2.71
1995-02-19,2.835
1995-02-20,2.917
1995-02-21,2.548
1995-02-22,2.068
1995-02-23,1.92
1995-02-24,2.136
1995-02-25,2.318
1995-02-26,2.188
1995-02-27,2.013
1995-02-28,1.943
1995-03-01,2.247
1995-03-02,2.229
1995-03-03,2.002
1995-03-04,1.78
1995-03-05,1.873
1995-03-06,1.761
1995-03-07,1.788
1995-03-08,1.999
1995-03-09,2.065
1995-03-10,2.117
1995-03-11,1.969
1995-03-12,1.872
1995-03-13,1.952
1995-03-14,2.006
1995-03-15,2.155
1995-03-16,2.232
1995-03-17,2.333
1995-03-18,2.367
1995-03-19,2.428
1995-03-20,2.443
1995-03-21,2.469
1995-03-22,2.457
1995-03-23,2.687
1995-03-24,2.775
1995-03-25,2.847
1995-03-26,2.737
1995-03-27,2.732
1995-03-28,2.729
1995-03-29,2.704
1995-03-30,2.564
1995-03-31,2.191
1995-04-01,2.077
1995-04-02,1.962
1995-04-03,2.22
1995-04-04,2.377
1995-04-05,2
1995-04-06,1.894
1995-04-07,2.16
1995-04-08,2.255
1995-04-09,2.551
1995-04-10,2.716
1995-04-11,3.062
1995-04-12,3.173
1995-04-13,3.311
1995-04-14,3.169
1995-04-15,3.38
1995-04-16,3.533
1995-04-17,3.572
1995-04-18,3.872
1995-04-19,3.995
1995-04-20,4.168
1995-04-21,4.06
1995-04-22,4.44
1995-04-23,4.348
1995-04-24,4.259
1995-04-25,4.499
1995-04-26,4.533
1995-04-27,4.667
1995-04-28,4.928
1995-04-29,5.385
1995-04-30,5.506
1995-05-01,5.781
1995-05-02,5.875
1995-05-03,6
1995-05-04,6.206
1995-05-05,6.073
1995-05-06,6.417
1995-05-07,6.209
1995-05-08,5.856
1995-05-09,6.073
1995-05-10,6.081
1995-05-11,5.873
1995-05-12,6.127
1995-05-13,5.791
1995-05-14,5.818
1995-05-15,5.653
1995-05-16,5.638
1995-05-17,5.682
1995-05-18,5.671
1995-05-19,5.247
1995-05-20,5.492
1995-05-21,5.36
1995-05-22,5.632
1995-05-23,5.587
1995-05-24,5.757
1995-05-25,5.797
1995-05-26,6.028
1995-05-27,6.234
1995-05-28,6.55
1995-05-29,6.94
1995-05-30,6.786
1995-05-31,6.758
1995-06-01,6.941
1995-06-02,6.611
1995-06-03,6.742
1995-06-04,6.708
1995-06-05,6.81
1995-06-06,6.934
1995-06-07,7.202
1995-06-08,7.645
1995-06-09,7.463
1995-06-10,7.669
1995-06-11,7.734
1995-06-12,7.909
1995-06-13,7.612
1995-06-14,7.602
1995-06-15,7.777
1995-06-16,7.601
1995-06-17,7.496
1995-06-18,7.36
1995-06-19,7.618
1995-06-20,7.512
1995-06-21,7.699
1995-06-22,7.762
1995-06-23,7.838
1995-06-24,8.04
1995-06-25,8.232
1995-06-26,8.437
1995-06-27,8.993
1995-06-28,9.673
1995-06-29,9.794
1995-06-30,9.976
1995-07-01,10.054
1995-07-02,10.244
1995-07-03,10.454
1995-07-04,10.434
1995-07-05,10.669
1995-07-06,11.005
1995-07-07,11.473
1995-07-08,11.815
1995-07-09,12.18
1995-07-10,11.621
1995-07-11,11.329
1995-07-12,11.48
1995-07-13,11.326
1995-07-14,11.466
1995-07-15,10.747
1995-07-16,10.469
1995-07-17,10.508
1995-07-18,11.512
1995-07-19,12.486
1995-07-20,12.52
1995-07-21,12.801
1995-07-22,12.684
1995-07-23,12.681
1995-07-24,12.697
1995-07-25,11.784
1995-07-26,12.089
1995-07-27,11.762
1995-07-28,11.362
1995-07-29,11.713
1995-07-30,11.865
1995-07-31,11.039
1995-08-01,11.186
1995-08-02,10.929
1995-08-03,11.059
1995-08-04,11.587
1995-08-05,12.232
1995-08-06,12.601
1995-08-07,13.343
1995-08-08,14.38
1995-08-09,14.646
1995-08-10,14.494
1995-08-11,14.267
1995-08-12,14.223
1995-08-13,14.23
1995-08-14,13.339
1995-08-15,13.516
1995-08-16,14.171
1995-08-17,13.962
1995-08-18,14.075
1995-08-19,14.775
1995-08-20,15.716
1995-08-21,16.326
1995-08-22,16.553
1995-08-23,15.546
1995-08-24,15.27
1995-08-25,14.031
1995-08-26,13.016
1995-08-27,12.571
1995-08-28,12.221
1995-08-29,12.784
1995-08-30,13.407
1995-08-31,13.726
1995-09-01,14.389
1995-09-02,14.459
1995-09-03,14.677
1995-09-04,15.153
1995-09-05,15.541
1995-09-06,15.755
1995-09-07,15.806
1995-09-08,15.871
1995-09-09,15.9
1995-09-10,15.967
1995-09-11,15.539
1995-09-12,15.201
1995-09-13,15.078
1995-09-14,15.031
1995-09-15,14.865
1995-09-16,14.66
1995-09-17,14.653
1995-09-18,14.781
1995-09-19,14.572
1995-09-20,14.934
1995-09-21,15.183
1995-09-22,15.59
1995-09-23,15.79
1995-09-24,15.632
1995-09-25,15.498
1995-09-26,15.314
1995-09-27,15.265
1995-09-28,15.168
1995-09-29,14.85
1995-09-30,14.879
1995-10-01,14.902
1995-10-02,15.085
1995-10-03,15.172
1995-10-04,15.2
1995-10-05,15.189
1995-10-06,15.222
1995-10-07,15.322
1995-10-08,15.351
1995-10-09,15.3
1995-10-10,15.236
1995-10-11,15.177
1995-10-12,15.144
1995-10-13,15.062
1995-10-14,15.06
1995-10-15,15.034
1995-10-16,14.695
1995-10-17,13.941
1995-10-18,13.292
1995-10-19,13.047
1995-10-20,12.518
1995-10-21,12.618
1995-10-22,12.834
1995-10-23,12.614
1995-10-24,12.527
1995-10-25,12.453
1995-10-26,12.203
1995-10-27,12.047
1995-10-28,11.957
1995-10-29,11.984
1995-10-30,11.764
1995-10-31,11.09
1995-11-01,10.737
1995-11-02,10.474
1995-11-03,10.343
1995-11-04,10.319
1995-11-05,9.977
1995-11-06,9.697
1995-11-07,9.571
1995-11-08,9.609
1995-11-09,9.65
1995-11-10,9.245
1995-11-11,9.12
1995-11-12,9.222
1995-11-13,9.3
1995-11-14,9.072
1995-11-15,8.531
1995-11-16,8.91
1995-11-17,8.897
1995-11-18,8.73
1995-11-19,8.675
1995-11-20,8.282
1995-11-21,8.039
1995-11-22,8.142
1995-11-23,8.298
1995-11-24,8.417
1995-11-25,8.28
1995-11-26,8.176
1995-11-27,8.129
1995-11-28,8.124
1995-11-29,8.306
1995-11-30,7.638
1995-12-01,7.451
1995-12-02,7.602
1995-12-03,7.317
1995-12-04,7.163
1995-12-05,7.377
1995-12-06,6.95
1995-12-07,7.121
1995-12-08,6.805
1995-12-09,6.39
1995-12-10,5.883
1995-12-11,6.251
1995-12-12,5.783
1995-12-13,5.669
1995-12-14,5.23
1995-12-15,4.861
1995-12-16,4.101
1995-12-17,3.698
1995-12-18,4.24
1995-12-19,4.241
1995-12-20,3.73
1995-12-21,3.693
1995-12-22,4.21
1995-12-23,4.328
1995-12-24,4.185
1995-12-25,4.394
1995-12-26,4.376
1995-12-27,4.255
1995-12-28,4.182
1995-12-29,4.084
1995-12-30,4.103
1995-12-31,4.215
1996-01-01,4.375
1996-01-02,3.993
1996-01-03,3.674
1996-01-04,2.731
1996-01-05,2.612
1996-01-06,3.04
1996-01-07,2.738
1996-01-08,2.315
1996-01-09,1.474
1996-01-10,1.516
1996-01-11,1.347
1996-01-12,1.452
1996-01-13,1.53
1996-01-14,1.825
1996-01-15,1.787
1996-01-16,1.444
1996-01-17,1.372
1996-01-18,1.802
1996-01-19,1.963
1996-01-20,2.229
1996-01-21,2.046
1996-01-22,1.912
1996-01-23,1.977
1996-01-24,2.093
1996-01-25,2.254
1996-01-26,2.207
1996-01-27,2.041
1996-01-28,2.059
1996-01-29,2.052
1996-01-30,1.804
1996-01-31,1.928
1996-02-01,1.683
1996-02-02,1.516
1996-02-03,1.305
1996-02-04,0.652
1996-02-05,0.209
1996-02-06,0.361
1996-02-07,0.713
1996-02-08,0.719
1996-02-09,1.251
1996-02-10,1.554
1996-02-11,1.66
1996-02-12,1.785
1996-02-13,1.743
1996-02-14,1.567
1996-02-15,1.655
1996-02-16,1.771
1996-02-17,1.607
1996-02-18,1.82
1996-02-19,1.793
1996-02-20,1.789
1996-02-21,1.986
1996-02-22,2.181
1996-02-23,2.298
1996-02-24,2.423
1996-02-25,2.589
1996-02-26,2.706
1996-02-27,2.686
1996-02-28,2.761
1996-02-29,2.791
1996-03-01,2.645
1996-03-02,2.553
1996-03-03,2.605
1996-03-04,2.599
1996-03-05,2.289
1996-03-06,2.193
1996-03-07,2.236
1996-03-08,1.899
1996-03-09,2.009
1996-03-10,1.873
1996-03-11,1.803
1996-03-12,2.156
1996-03-13,2.173
1996-03-14,2.096
1996-03-15,2.343
1996-03-16,2.633
1996-03-17,2.705
1996-03-18,2.734
1996-03-19,2.884
1996-03-20,3.004
1996-03-21,3.01
1996-03-22,3.266
1996-03-23,3.399
1996-03-24,3.437
1996-03-25,3.534
1996-03-26,3.705
1996-03-27,3.675
1996-03-28,3.547
1996-03-29,3.462
1996-03-30,3.5
1996-03-31,3.503
1996-04-01,3.581
1996-04-02,3.735
1996-04-03,3.72
1996-04-04,3.654
1996-04-05,3.771
1996-04-06,4.044
1996-04-07,4.234
1996-04-08,4.142
1996-04-09,3.737
1996-04-10,3.93
1996-04-11,3.444
1996-04-12,3.741
1996-04-13,3.953
1996-04-14,4.087
1996-04-15,4.152
1996-04-16,4.385
1996-04-17,4.003
1996-04-18,3.792
1996-04-19,4.134
1996-04-20,4.074
1996-04-21,3.944
1996-04-22,4.055
1996-04-23,4.519
1996-04-24,4.291
1996-04-25,4.411
1996-04-26,5.043
1996-04-27,4.824
1996-04-28,4.898
1996-04-29,5.292
1996-04-30,5.437
1996-05-01,5.434
1996-05-02,5.369
1996-05-03,5.756
1996-05-04,5.975
1996-05-05,5.963
1996-05-06,6.075
1996-05-07,6.274
1996-05-08,6.14
1996-05-09,6.2
1996-05-10,6.256
1996-05-11,6.047
1996-05-12,6.266
1996-05-13,6.167
1996-05-14,6.423
1996-05-15,6.462
1996-05-16,6.423
1996-05-17,6.275
1996-05-18,6.406
1996-05-19,6.45
1996-05-20,6.592
1996-05-21,6.677
1996-05-22,6.786
1996-05-23,6.986
1996-05-24,6.974
1996-05-25,6.81
1996-05-26,6.638
1996-05-27,6.736
1996-05-28,6.908
1996-05-29,7.126
1996-05-30,7.386
1996-05-31,7.504
1996-06-01,7.771
1996-06-02,7.902
1996-06-03,7.985
1996-06-04,8.391
1996-06-05,8.049
1996-06-06,8.148
1996-06-07,8.15
1996-06-08,8.308
1996-06-09,8.263
1996-06-10,8.492
1996-06-11,8.593
1996-06-12,8.485
1996-06-13,8.664
1996-06-14,8.866
1996-06-15,8.768
1996-06-16,8.667
1996-06-17,8.871
1996-06-18,9.074
1996-06-19,9.35
1996-06-20,9.701
1996-06-21,10.127
1996-06-22,10.766
1996-06-23,11.039
1996-06-24,11.113
