"Date","222 m","318 m","380 m","902 m","1245 m"
2001-01-06,7.887,5.577,6.507,4.15,4.004
2001-01-07,7.945,5.544,6.596,4.146,4.028
2001-01-08,8.123,5.552,5.764,4.169,4.04
2001-01-09,8.162,5.726,6.086,4.165,4.041
2001-01-10,8.266,5.828,6.774,4.141,4.037
2001-01-11,8.315,5.778,6.042,4.138,4.018
2001-01-12,8.4,5.772,6.175,4.097,3.985
2001-01-13,8.294,5.882,6.284,4.084,3.96
2001-01-14,8.556,5.997,7.029,4.051,3.937
2001-01-15,8.551,5.885,6.187,4.058,3.919
2001-01-16,8.6,6.182,6.937,4.033,3.904
2001-01-17,8.696,5.892,6.69,4.019,3.886
2001-01-18,8.723,5.92,6.182,4.04,3.888
2001-01-19,8.704,6.103,6.827,4.042,3.891
2001-01-20,8.778,6.233,7.067,4.049,3.89
2001-01-21,8.856,6.444,7.172,4.072,3.897
2001-01-22,9.021,6.656,7.563,4.081,3.902
2001-01-23,9.106,6.536,7.402,4.102,3.905
2001-01-24,9.172,6.587,7.346,4.112,3.902
2001-01-25,9.267,6.796,7.402,4.121,3.912
2001-01-26,9.359,6.972,7.635,4.123,3.923
2001-01-27,9.444,7.023,7.85,4.131,3.945
2001-01-28,9.489,6.676,7.776,4.142,3.975
2001-01-29,9.504,6.456,7.149,4.173,4.012
2001-01-30,9.581,6.89,7.658,4.18,4.032
2001-01-31,9.487,6.9,7.002,4.212,4.047
2001-02-01,8.949,7.01,6.817,4.248,4.071
2001-02-02,9.003,7.285,7.49,4.262,4.08
2001-02-03,9.19,7.485,7.499,4.288,4.094
2001-02-04,9.244,7.449,7.216,4.322,4.108
2001-02-05,9.211,7.727,7.584,4.343,4.111
2001-02-06,9.222,7.847,7.676,4.374,4.144
2001-02-07,7.118,6.17,6.297,4.427,4.192
2001-02-08,6.468,6.186,5.929,4.472,4.264
2001-02-09,7.094,6.432,6.12,4.494,4.276
2001-02-10,7.26,6.832,6.55,4.5,4.246
2001-02-11,6.7,6.038,5.909,4.52,4.194
2001-02-12,5.529,5.894,5.745,4.558,4.185
2001-02-13,5.907,6.303,6.67,4.58,4.175
2001-02-14,6.466,7.59,7.186,4.571,4.125
2001-02-15,6.881,7.958,7.515,4.57,4.105
2001-02-16,7.44,8.076,7.616,4.583,4.09
2001-02-17,7.743,8.428,7.997,4.61,4.09
2001-02-18,8.113,8.217,7.93,4.619,4.052
2001-02-19,8.167,7.447,7.806,4.647,4.041
2001-02-20,8.506,7.89,8.01,4.676,4.062
2001-02-21,8.34,7.059,7.406,4.729,4.124
2001-02-22,7.832,6.634,7.031,4.71,4.155
2001-02-23,7.511,6.653,6.91,4.674,4.164
2001-02-24,7.716,7.409,7.333,4.626,4.156
2001-02-25,7.891,6.538,7.031,4.61,4.169
2001-02-26,7.863,6.884,7.253,4.587,4.185
2001-02-27,7.883,6.188,6.838,4.571,4.167
2001-02-28,7.819,6.072,6.559,4.556,4.131
2001-03-01,7.837,6.002,6.587,4.547,4.097
2001-03-02,7.814,5.804,6.306,4.547,4.073
2001-03-03,7.842,5.985,6.451,4.522,4.014
2001-03-04,7.847,5.579,6.415,4.505,3.994
2001-03-05,7.886,5.773,6.718,4.492,3.994
2001-03-06,8.165,6.197,7.416,4.468,3.967
2001-03-07,8.148,5.811,7.896,4.459,3.959
2001-03-08,8.047,6,7.968,4.463,3.968
2001-03-09,8.094,5.348,7.113,4.487,3.979
2001-03-10,8.173,5.549,6.27,4.491,3.96
2001-03-11,6.793,5.377,5.796,4.454,3.908
2001-03-12,5.845,5.544,5.619,4.422,3.904
2001-03-13,6.115,5.745,5.584,4.381,3.94
2001-03-14,6.613,5.871,5.881,4.305,3.961
2001-03-15,6.317,5.706,5.629,4.247,3.952
2001-03-16,6.019,5.6,5.504,4.226,3.909
2001-03-17,6.281,5.774,5.481,4.231,3.859
2001-03-18,7.284,5.973,5.77,4.233,3.797
2001-03-19,7.97,6.139,6.043,4.234,3.738
2001-03-20,7.569,6.31,6.366,4.234,3.702
2001-03-21,6.993,6.58,6.902,4.231,3.682
2001-03-22,7.119,6.957,7.108,4.242,3.673
2001-03-23,7.185,7.398,7.315,4.244,3.653
2001-03-24,7.292,6.515,6.813,4.259,3.659
2001-03-25,6.928,5.975,6.116,4.271,3.656
2001-03-26,6.869,6.136,6.191,4.253,3.64
2001-03-27,7.097,6.471,6.454,4.227,3.634
2001-03-28,7.427,6.584,6.496,4.239,3.659
2001-03-29,7.437,6.305,6.293,4.279,3.73
2001-03-30,7.385,6.57,6.411,4.324,3.813
2001-03-31,7.713,6.904,6.656,4.358,3.822
2001-04-01,7.273,6.232,6.122,4.393,3.777
2001-04-02,7.532,6.456,6.811,4.397,3.741
2001-04-03,7.789,6.535,7.109,4.409,3.741
2001-04-04,7.921,6.734,7.41,4.39,3.71
2001-04-05,7.855,6.213,7.377,4.3,3.647
2001-04-06,7.787,5.201,6.517,4.228,3.613
2001-04-07,7.842,4.99,6.041,4.16,3.588
2001-04-08,7.83,5.31,6.349,4.07,3.56
2001-04-09,7.754,5.235,6.319,3.974,3.532
2001-04-10,7.74,4.599,5.428,3.914,3.512
2001-04-11,7.759,4.747,5.98,3.866,3.507
2001-04-12,7.821,4.825,6.177,3.882,3.525
2001-04-13,7.902,5.01,6.359,3.897,3.534
2001-04-14,8.001,4.819,5.556,3.913,3.533
2001-04-15,7.985,4.686,5.049,3.934,3.54
2001-04-16,8.031,4.902,5.524,3.952,3.55
2001-04-17,8.137,5.055,5.353,3.993,3.555
2001-04-18,8.164,5.047,5.112,4.056,3.563
2001-04-19,6.908,4.657,4.497,4.13,3.573
2001-04-20,4.76,4.656,4.51,4.189,3.59
2001-04-21,5.162,4.768,4.683,4.222,3.597
2001-04-22,5.521,4.831,4.711,4.234,3.596
2001-04-23,5,4.739,4.567,4.215,3.582
2001-04-24,4.741,4.734,4.655,4.209,3.585
2001-04-25,5.148,4.847,4.835,4.176,3.573
2001-04-26,5.137,4.968,4.896,4.181,3.568
2001-04-27,5.346,5.089,5.209,4.171,3.567
2001-04-28,5.702,5.485,5.476,4.19,3.576
2001-04-29,6.099,5.606,5.481,4.222,3.592
2001-04-30,6.235,5.818,5.739,4.248,3.622
2001-05-01,6.371,5.691,5.588,4.261,3.655
2001-05-02,6.429,5.274,5.298,4.27,3.682
2001-05-03,6.557,4.942,5.094,4.254,3.686
2001-05-04,6.737,5.05,5.031,4.229,3.675
2001-05-05,6.898,5.217,5.038,4.199,3.655
2001-05-06,7.04,5.476,5.463,4.155,3.633
2001-05-07,7.267,5.751,6.613,4.105,3.621
2001-05-08,7.462,5.908,6.787,4.124,3.628
2001-05-09,7.544,6.177,6.607,4.16,3.645
2001-05-10,7.609,6.32,6.652,4.168,3.693
2001-05-11,7.672,6.186,6.616,4.148,3.745
2001-05-12,7.71,5.619,6.054,4.122,3.771
2001-05-13,7.707,5.261,5.832,4.106,3.772
2001-05-14,7.722,4.978,5.526,4.101,3.76
2001-05-15,7.699,5.001,5.206,4.087,3.74
2001-05-16,7.738,5.088,5.178,4.06,3.709
2001-05-17,7.804,5.463,6.657,4.015,3.678
2001-05-18,7.716,5.061,6.691,4,3.654
2001-05-19,7.623,5.074,6.329,4.021,3.662
2001-05-20,7.585,5.23,5.702,4.053,3.662
2001-05-21,7.555,5.437,5.498,4.07,3.649
2001-05-22,7.538,5.689,5.517,4.084,3.657
2001-05-23,7.533,5.939,5.717,4.097,3.69
2001-05-24,7.659,6.177,5.931,4.103,3.73
2001-05-25,7.749,6.197,6.024,4.111,3.777
2001-05-26,7.881,6.284,6.128,4.105,3.818
2001-05-27,7.955,6.232,6.127,4.094,3.834
2001-05-28,8.046,6.226,6.208,4.082,3.82
2001-05-29,7.955,6.051,6.093,4.089,3.79
2001-05-30,7.665,5.979,6.082,4.097,3.763
2001-05-31,7.289,5.936,6.066,4.095,3.745
2001-06-01,6.745,5.748,5.882,4.094,3.74
2001-06-02,6.564,5.925,6.129,4.092,3.754
2001-06-03,6.866,6.225,6.341,4.087,3.773
2001-06-04,7.01,6.178,6.288,4.089,3.801
2001-06-05,7.037,6.244,6.341,4.084,3.826
2001-06-06,6.989,6.28,6.292,4.073,3.84
2001-06-07,7.03,6.243,6.239,4.059,3.853
2001-06-08,7.081,6.157,6.108,4.059,3.867
2001-06-09,7.151,6.075,6.002,4.065,3.877
2001-06-10,7.213,6.016,5.983,4.07,3.879
2001-06-11,7.204,5.924,5.923,4.081,3.866
2001-06-12,7.204,5.976,5.961,4.09,3.833
2001-06-13,7.232,5.961,5.948,4.093,3.782
2001-06-14,7.152,5.867,5.827,4.087,3.734
2001-06-15,7.148,5.895,5.8,4.071,3.69
2001-06-16,7.218,5.971,5.857,4.045,3.652
2001-06-17,7.314,6.043,5.955,4.012,3.617
2001-06-18,7.421,6.077,6.044,3.972,3.577
2001-06-19,7.418,5.913,5.923,3.944,3.542
2001-06-20,7.412,6.033,6.084,3.916,3.506
2001-06-21,7.432,5.925,5.919,3.91,3.475
2001-06-22,7.413,6.108,6.184,3.908,3.462
2001-06-23,7.558,6.298,6.561,3.889,3.447
2001-06-24,7.637,6.085,6.506,3.893,3.458
2001-06-25,7.664,6.054,6.402,3.911,3.481
2001-06-26,7.672,6.228,6.514,3.938,3.514
2001-06-27,7.752,6.512,6.752,3.957,3.545
2001-06-28,7.859,6.462,6.703,3.967,3.571
2001-06-29,7.834,6.33,6.51,3.99,3.61
2001-06-30,7.891,6.463,6.852,3.995,3.644
2001-07-01,7.875,6.224,6.418,4.013,3.666
2001-07-02,7.65,6.153,5.965,4.034,3.684
2001-07-03,7.541,6.218,5.882,4.037,3.695
2001-07-04,7.624,6.287,6.158,4.033,3.703
2001-07-05,7.732,6.304,6.205,4.041,3.71
2001-07-06,7.785,6.255,5.967,4.066,3.725
2001-07-07,7.725,6.252,5.972,4.098,3.743
2001-07-08,7.659,6.287,6.009,4.134,3.754
2001-07-09,7.715,6.369,6.191,4.16,3.755
2001-07-10,7.96,6.495,6.397,4.169,3.75
2001-07-11,8.062,6.546,6.459,4.174,3.745
2001-07-12,8.102,6.556,6.424,4.164,3.739
2001-07-13,7.976,6.553,6.332,4.146,3.732
2001-07-14,7.795,6.578,6.301,4.119,3.723
2001-07-15,7.907,6.665,6.377,4.084,3.721
2001-07-16,8.014,6.734,6.46,4.053,3.723
2001-07-17,8.121,6.764,6.514,4.026,3.726
2001-07-18,8.055,6.665,6.446,4.013,3.73
2001-07-19,7.944,6.629,6.44,4.012,3.734
2001-07-20,8.142,6.722,6.547,4.009,3.735
2001-07-21,8.306,6.627,6.565,4.01,3.742
2001-07-22,8.329,6.409,6.449,4.025,3.759
2001-07-23,8.087,6.212,6.27,4.037,3.772
2001-07-24,7.307,6.095,6.089,4.04,3.773
2001-07-25,6.388,5.955,5.942,4.023,3.754
2001-07-26,5.907,5.809,5.735,4.021,3.73
2001-07-27,5.979,5.815,5.757,3.997,3.708
2001-07-28,6.194,5.813,5.83,3.982,3.698
2001-07-29,6.334,5.819,5.904,3.991,3.707
2001-07-30,6.53,5.858,5.897,4.02,3.72
2001-07-31,6.91,5.93,5.868,4.058,3.72
2001-08-01,7.401,6.06,6.026,4.077,3.703
2001-08-02,7.913,6.254,6.241,4.077,3.688
2001-08-03,8.049,6.189,6.074,4.067,3.684
2001-08-04,6.948,6.027,5.858,4.07,3.697
2001-08-05,6.794,6.156,6.094,4.037,3.706
2001-08-06,7.038,6.258,6.178,4.003,3.717
2001-08-07,7.057,6.216,6.139,3.99,3.729
2001-08-08,6.632,6.101,6.026,3.987,3.725
2001-08-09,6.427,6.198,6.112,3.979,3.718
2001-08-10,6.821,6.4,6.202,3.946,3.696
2001-08-11,7.139,6.378,6.079,3.918,3.665
2001-08-12,6.594,6.338,6.18,3.886,3.645
2001-08-13,7.29,6.55,6.853,3.813,3.632
2001-08-14,7.692,6.85,6.895,3.807,3.654
2001-08-15,7.858,7.084,7.103,3.844,3.675
2001-08-16,7.924,7.215,7.237,3.89,3.691
2001-08-17,8.02,7.291,7.2,3.922,3.695
2001-08-18,8.075,7.302,7.176,3.952,3.699
2001-08-19,8.102,7.2,7.043,3.983,3.717
2001-08-20,8.091,7.155,7.032,4.004,3.754
2001-08-21,8.089,7.15,7.007,4.025,3.806
2001-08-22,8.027,6.859,6.863,4.077,3.859
2001-08-23,7.572,6.53,6.727,4.154,3.912
2001-08-24,7.063,6.44,6.65,4.215,3.937
2001-08-25,6.873,6.424,6.52,4.253,3.934
2001-08-26,7.026,6.43,6.382,4.276,3.916
2001-08-27,7.151,6.377,6.204,4.313,3.903
2001-08-28,7.016,6.293,6.134,4.36,3.903
2001-08-29,6.836,6.213,6.145,4.386,3.894
2001-08-30,6.926,6.167,6.144,4.36,3.862
2001-08-31,6.958,6.159,6.206,4.305,3.829
2001-09-01,7.243,6.156,6.205,4.258,3.799
2001-09-02,7.94,6.127,6.14,4.23,3.768
2001-09-03,7.763,6.149,6.219,4.204,3.732
2001-09-04,7.683,6.17,6.347,4.181,3.696
2001-09-05,8.058,6.144,6.369,4.156,3.662
2001-09-06,8.777,6.171,6.314,4.138,3.641
2001-09-07,8.25,6.29,6.501,4.104,3.62
2001-09-08,8.22,6.39,6.396,4.091,3.606
2001-09-09,8.776,6.386,6.315,4.087,3.595
2001-09-10,9.024,6.448,6.351,4.101,3.59
2001-09-11,8.957,6.514,6.587,4.096,3.589
2001-09-12,9.125,6.523,6.615,4.096,3.596
2001-09-13,8.942,6.72,6.789,4.104,3.621
2001-09-14,8.883,6.87,6.887,4.072,3.648
2001-09-15,8.989,6.794,6.698,3.994,3.667
2001-09-16,8.975,6.898,6.966,3.938,3.678
2001-09-17,9.019,6.976,6.921,3.936,3.687
2001-09-18,8.998,7.09,6.931,3.934,3.694
2001-09-19,8.886,7.272,7.05,3.926,3.697
2001-09-20,8.964,7.42,7.22,3.919,3.691
2001-09-21,9.121,7.424,7.287,3.914,3.684
2001-09-22,9.09,7.255,7.193,3.918,3.678
2001-09-23,8.958,7.058,7.048,3.924,3.675
2001-09-24,8.619,6.851,6.937,3.926,3.67
2001-09-25,8.459,6.84,6.883,3.922,3.665
2001-09-26,8.417,6.869,6.739,3.919,3.66
2001-09-27,8.373,6.614,6.402,3.923,3.664
2001-09-28,8.253,6.309,6.219,3.935,3.67
2001-09-29,7.938,6.431,6.577,3.938,3.677
2001-09-30,8.05,6.725,6.969,3.941,3.684
2001-10-01,8.988,7.197,8.029,3.922,3.686
2001-10-02,9.509,6.755,8.425,3.925,3.693
2001-10-03,9.662,6.308,7.141,3.952,3.696
2001-10-04,9.227,6.121,6.368,3.966,3.696
2001-10-05,7.993,6.043,6.074,3.954,3.701
2001-10-06,6.945,5.937,5.726,3.952,3.703
2001-10-07,6.76,5.92,5.486,3.948,3.708
2001-10-08,6.51,5.877,5.438,3.966,3.719
2001-10-09,6.378,5.841,5.609,4,3.734
2001-10-10,6.635,5.943,5.793,4.033,3.749
2001-10-11,6.769,5.84,5.584,4.072,3.77
2001-10-12,6.885,5.89,5.75,4.096,3.796
2001-10-13,7.086,5.953,5.832,4.107,3.811
2001-10-14,7.314,6.051,5.964,4.108,3.814
2001-10-15,7.559,6.228,6.272,4.089,3.801
2001-10-16,7.27,6.164,5.766,4.092,3.785
2001-10-17,7.088,6.207,5.959,4.08,3.773
2001-10-18,6.934,6.279,5.887,4.053,3.756
2001-10-19,6.197,6.37,5.664,4.043,3.744
2001-10-20,6.364,6.487,6.087,4.034,3.736
2001-10-21,6.685,6.624,6.279,4.031,3.728
2001-10-22,6.903,6.708,6.387,4.028,3.721
2001-10-23,7.034,6.643,6.367,4.028,3.709
2001-10-24,7.185,6.9,6.629,4.023,3.697
2001-10-25,7.253,6.298,6.484,4.039,3.688
2001-10-26,7.288,6.243,6.479,4.051,3.678
2001-10-27,7.437,6.282,6.514,4.067,3.679
2001-10-28,7.486,6.267,6.516,4.09,3.685
2001-10-29,7.465,6.506,6.673,4.109,3.696
2001-10-30,7.503,6.646,6.893,4.13,3.719
2001-10-31,7.494,6.431,6.974,4.156,3.757
2001-11-01,7.47,6.58,6.979,4.174,3.779
2001-11-02,7.419,6.425,6.851,4.188,3.787
2001-11-03,7.278,6.353,6.624,4.192,3.777
2001-11-04,7.018,6.197,6.353,4.198,3.777
2001-11-05,7.025,6.331,6.278,4.207,3.785
2001-11-06,7.02,6.397,6.145,4.225,3.807
2001-11-07,6.75,6.213,5.889,4.242,3.841
2001-11-08,6.626,6.079,5.759,4.223,3.859
2001-11-09,6.629,6.201,6.005,4.175,3.867
2001-11-10,6.744,6.112,5.967,4.14,3.856
2001-11-11,6.684,5.425,5.625,4.119,3.844
2001-11-12,6.424,5.277,5.573,4.096,3.831
2001-11-13,6.565,5.817,5.827,4.064,3.794
2001-11-14,6.703,5.978,5.982,4.037,3.755
2001-11-15,6.912,6.096,6.167,4.018,3.718
2001-11-16,7.105,5.728,6.106,4.011,3.691
2001-11-17,7.037,5.433,5.918,4.009,3.673
2001-11-18,7.042,5.961,6.223,4.005,3.658
2001-11-19,7.264,5.844,6.397,3.999,3.639
2001-11-20,7.361,5.318,6.203,4.015,3.649
2001-11-21,7.198,5.26,6.018,4.021,3.668
2001-11-22,7.092,5.496,6.064,4.015,3.697
2001-11-23,7.297,5.6,6.183,3.995,3.687
2001-11-24,7.437,5.696,6.257,3.979,3.663
2001-11-25,7.58,5.879,6.445,3.967,3.659
2001-11-26,7.712,5.693,6.315,3.964,3.669
2001-11-27,7.817,5.638,6.004,3.96,3.664
2001-11-28,7.831,5.648,5.793,3.96,3.66
2001-11-29,7.878,5.786,5.757,3.971,3.667
2001-11-30,8.073,6.086,6.048,3.975,3.682
2001-12-01,7.799,5.628,5.545,3.988,3.696
2001-12-02,7.428,5.556,5.424,3.998,3.694
2001-12-03,7.17,5.723,5.638,4.02,3.679
2001-12-04,7.368,5.937,5.945,4.058,3.647
2001-12-05,7.418,5.956,5.924,4.113,3.616
2001-12-06,7.498,6.139,6.296,4.135,3.578
2001-12-07,7.633,6.161,6.179,4.153,3.533
2001-12-08,7.576,6.211,6.101,4.186,3.496
2001-12-09,7.812,6.39,6.558,4.199,3.474
2001-12-10,7.984,6.818,7.185,4.216,3.478
2001-12-11,8.105,6.807,7.335,4.228,3.487
2001-12-12,8.231,6.74,7.175,4.266,3.482
2001-12-13,8.302,7.242,7.615,4.322,3.454
2001-12-14,8.237,6.813,7.516,4.419,3.443
2001-12-15,8.331,6.752,7.387,4.519,3.524
2001-12-16,8.453,7.059,7.474,4.531,3.61
2001-12-17,8.401,7.337,7.795,4.551,3.678
2001-12-18,8.206,6.998,7.905,4.564,3.796
