"Date","40 m","56 m","66 m"
1993-01-01,1.897,2.427,2.468
1993-01-02,1.873,2.59,2.692
1993-01-03,1.615,2.655,2.715
1993-01-04,1.21,2.409,2.139
1993-01-05,1.321,2.313,2.04
1993-01-06,1.427,2.248,2.143
1993-01-07,1.349,2.099,2.049
1993-01-08,1.247,1.945,2.008
1993-01-09,1.137,1.789,1.872
1993-01-10,0.972,1.437,1.538
1993-01-11,0.88,1.181,1.329
1993-01-12,0.876,1.548,1.644
1993-01-13,0.866,1.452,1.445
1993-01-14,0.652,1.399,1.401
1993-01-15,0.363,1.238,1.463
1993-01-16,0.547,1.661,1.833
1993-01-17,0.62,1.834,1.929
1993-01-18,0.582,1.819,1.926
1993-01-19,0.748,1.874,1.932
1993-01-20,0.171,1.716,1.558
1993-01-21,-0.495,0.601,0.408
1993-01-22,-0.603,-0.319,0.135
1993-01-23,-0.406,0.231,0.714
1993-01-24,-0.388,0.505,0.968
1993-01-25,-0.335,1.004,1.328
1993-01-26,0.122,1.507,1.715
1993-01-27,0.057,1.617,1.703
1993-01-28,-0.561,0.836,0.763
1993-01-29,-0.54,0.759,0.792
1993-01-30,-0.48,0.713,1.003
1993-01-31,-0.449,1.051,1.361
1993-02-01,-1.023,0.47,0.272
1993-02-02,-1.126,-0.853,-0.683
1993-02-03,-0.978,-0.61,-0.407
1993-02-04,-0.852,0.487,0.705
1993-02-05,-0.791,1.252,1.393
1993-02-06,-0.862,1.264,1.363
1993-02-07,-1.141,0.693,0.68
1993-02-08,-1.282,0.015,-0.145
1993-02-09,-0.915,0.353,0.359
1993-02-10,-0.983,0.366,0.399
1993-02-11,-1.142,-0.036,-0.142
1993-02-12,-1.156,-0.202,-0.132
1993-02-13,-1.24,-0.668,-0.577
1993-02-14,-0.912,0.013,0.372
1993-02-15,-0.501,1.133,1.435
1993-02-16,-0.469,1.226,1.483
1993-02-17,-0.616,1.135,1.272
1993-02-18,-0.423,1.075,1.241
1993-02-19,-0.132,1.195,1.356
1993-02-20,-0.398,1.121,1.28
1993-02-21,-0.753,0.99,0.926
1993-02-22,-1.143,0.516,0.362
1993-02-23,-1.153,0.236,0.322
1993-02-24,-1,0.545,0.757
1993-02-25,-0.904,0.718,0.948
1993-02-26,-0.921,0.733,0.969
1993-02-27,-1.102,0.551,0.761
1993-02-28,-1.322,0.103,0.297
1993-03-01,-1.388,-1.1,-0.651
1993-03-02,-1.3,-0.161,0.387
1993-03-03,-1.19,0.681,0.93
1993-03-04,-1.123,0.839,1.034
1993-03-05,-1.18,0.626,0.776
1993-03-06,-1.331,-0.645,-0.46
1993-03-07,-1.283,-1.256,-0.658
1993-03-08,-1.061,0.548,0.913
1993-03-09,-1.054,0.804,0.968
1993-03-10,-1.225,0.365,0.392
1993-03-11,-1.21,0.259,0.223
1993-03-12,-1.214,0.322,0.298
1993-03-13,-1.25,0.251,0.306
1993-03-14,-1.369,-0.124,-0.1
1993-03-15,-0.721,0.339,0.585
1993-03-16,-0.409,0.873,1.02
1993-03-17,-0.665,0.781,0.734
1993-03-18,-0.574,0.707,0.856
1993-03-19,-0.761,0.652,0.721
1993-03-20,-1.085,-0.454,-0.386
1993-03-21,-1.18,-0.628,-0.295
1993-03-22,-1.215,-0.51,-0.174
1993-03-23,-1.163,0.043,0.3
1993-03-24,-1.27,0.002,0.109
1993-03-25,-1.378,-0.51,-0.445
1993-03-26,-1.306,-0.179,-0.084
1993-03-27,-1.273,0.016,0.076
1993-03-28,-1.271,-0.152,-0.099
1993-03-29,-1.276,-0.31,-0.231
1993-03-30,-1.222,-0.41,-0.297
1993-03-31,-1.135,-0.436,-0.329
1993-04-01,-1.103,-0.497,-0.391
1993-04-02,-1.137,-0.628,-0.519
1993-04-03,-1.136,-0.705,-0.579
1993-04-04,-1.162,-0.817,-0.619
1993-04-05,-1.18,-0.431,-0.138
1993-04-06,-1.189,0.072,0.286
1993-04-07,-1.188,0.259,0.432
1993-04-08,-1.178,0.479,0.61
1993-04-09,-1.169,0.438,0.558
1993-04-10,-1.144,0.543,0.681
1993-04-11,-1.106,0.59,0.752
1993-04-12,-1.019,0.667,0.859
1993-04-13,-0.926,0.733,0.927
1993-04-14,-0.922,0.698,0.853
1993-04-15,-1.025,0.557,0.647
1993-04-16,-1.06,0.508,0.629
1993-04-17,-1.051,0.479,0.599
1993-04-18,-0.959,0.517,0.641
1993-04-19,-0.663,0.669,0.84
1993-04-20,-0.495,0.694,0.889
1993-04-21,-0.465,0.683,0.838
1993-04-22,-0.497,0.642,0.715
1993-04-23,-0.497,0.574,0.631
1993-04-24,-0.445,0.511,0.656
1993-04-25,-0.41,0.494,0.653
1993-04-26,-0.465,0.453,0.449
1993-04-27,-0.491,0.371,0.33
1993-04-28,-0.466,0.261,0.115
1993-04-29,-0.288,0.091,-0.22
1993-04-30,-0.084,-0.094,-0.36
1993-05-01,0.022,-0.176,-0.34
1993-05-02,0.044,-0.16,-0.218
1993-05-03,0.144,-0.174,-0.193
1993-05-04,0.229,-0.188,-0.21
1993-05-05,0.11,0.048,0.089
1993-05-06,0.092,0.108,0.147
1993-05-07,0.041,0.164,0.22
1993-05-08,0.117,0.082,0.09
1993-05-09,0.239,0.013,-0.022
1993-05-10,0.541,-0.052,-0.134
1993-05-11,0.932,0.044,-0.21
1993-05-12,1.073,0.058,-0.264
1993-05-13,1.105,0.04,-0.257
1993-05-14,1.061,0.11,-0.152
1993-05-15,0.862,0.244,0.039
1993-05-16,0.808,0.297,0.107
1993-05-17,0.783,0.295,0.09
1993-05-18,0.726,0.298,0.133
1993-05-19,0.692,0.265,0.115
1993-05-20,0.693,0.196,0.038
1993-05-21,0.701,0.125,-0.039
1993-05-22,0.694,0.077,-0.062
1993-05-23,0.694,0.048,-0.041
1993-05-24,0.697,0.013,-0.076
1993-05-25,0.745,0.019,-0.116
1993-05-26,0.847,0.061,-0.122
1993-05-27,0.949,0.081,-0.116
1993-05-28,0.962,0.07,-0.102
1993-05-29,1.071,0.075,-0.075
1993-05-30,1.347,0.129,-0.057
1993-05-31,1.646,0.205,-0.036
1993-06-01,1.932,0.341,-0.023
1993-06-02,1.733,0.328,0.02
1993-06-03,0.808,0.207,0.238
1993-06-04,0.656,0.247,0.333
1993-06-05,0.838,0.251,0.236
1993-06-06,1.185,0.295,0.166
1993-06-07,1.556,0.371,0.124
1993-06-08,1.451,0.352,0.191
1993-06-09,1.117,0.319,0.308
1993-06-10,1.459,0.344,0.271
1993-06-11,2.042,0.473,0.202
1993-06-12,2.737,0.579,0.182
1993-06-13,3.557,0.727,0.191
1993-06-14,3.619,0.722,0.18
1993-06-15,3.485,0.725,0.188
1993-06-16,2.955,0.703,0.244
1993-06-17,2.229,0.635,0.341
1993-06-18,2.181,0.597,0.366
1993-06-19,2.363,0.605,0.333
1993-06-20,2.783,0.67,0.305
1993-06-21,3.609,0.814,0.331
1993-06-22,3.841,0.93,0.347
1993-06-23,3.408,0.875,0.319
1993-06-24,3.84,0.95,0.361
1993-06-25,5.429,1.346,0.593
1993-06-26,5.411,1.474,0.546
1993-06-27,4.178,1.16,0.463
1993-06-28,3.513,1.099,0.511
1993-06-29,3.133,1.065,0.593
1993-06-30,2.875,1.024,0.675
1993-07-01,3.482,1.115,0.693
1993-07-02,4.725,1.421,0.896
1993-07-03,5.111,1.583,0.9
1993-07-04,4.424,1.384,0.696
1993-07-05,3.651,1.203,0.681
1993-07-06,5.106,1.401,0.825
1993-07-07,7.292,2.171,1.285
1993-07-08,6.72,1.96,0.802
1993-07-09,5.423,1.524,0.607
1993-07-10,5.195,1.41,0.588
1993-07-11,4.894,1.429,0.563
1993-07-12,4.491,1.436,0.533
1993-07-13,4.442,1.409,0.527
1993-07-14,4.347,1.332,0.545
1993-07-15,4.33,1.294,0.563
1993-07-16,4.455,1.342,0.598
1993-07-17,4.763,1.411,0.659
1993-07-18,5.838,1.799,0.938
1993-07-19,7.004,2.265,1.119
1993-07-20,7.264,2.302,0.916
1993-07-21,6.116,1.974,0.688
1993-07-22,3.713,1.431,0.592
1993-07-23,3.154,1.065,0.601
1993-07-24,3.94,1.147,0.635
1993-07-25,4.987,1.486,0.777
1993-07-26,5.913,1.939,1.015
1993-07-27,5.707,2.007,0.987
1993-07-28,5.113,1.798,0.811
1993-07-29,4.323,1.497,0.668
1993-07-30,3.893,1.226,0.615
1993-07-31,4.339,1.242,0.634
1993-08-01,4.312,1.228,0.621
1993-08-02,4.842,1.31,0.669
1993-08-03,5.48,1.512,0.753
1993-08-04,5.339,1.477,0.663
1993-08-05,5.32,1.437,0.611
1993-08-06,5.228,1.399,0.582
1993-08-07,5.679,1.466,0.618
1993-08-08,6.423,1.656,0.713
1993-08-09,6.596,1.718,0.683
1993-08-10,6.377,1.628,0.597
1993-08-11,5.701,1.446,0.537
1993-08-12,4.949,1.176,0.464
1993-08-13,4.388,0.911,0.408
1993-08-14,4.658,0.819,0.362
1993-08-15,5.532,0.965,0.346
1993-08-16,5.698,1.063,0.354
1993-08-17,5.645,1.133,0.397
1993-08-18,4.552,0.919,0.351
1993-08-19,3.926,0.698,0.31
1993-08-20,3.875,0.618,0.302
1993-08-21,3.896,0.599,0.292
1993-08-22,4.118,0.625,0.294
1993-08-23,5.564,1.058,0.516
1993-08-24,5.512,1.313,0.59
1993-08-25,5.376,1.28,0.502
1993-08-26,4.893,1.173,0.453
1993-08-27,6.145,1.273,0.569
1993-08-28,9.108,2.122,1.145
1993-08-29,7.708,2.052,0.791
1993-08-30,7.905,1.803,0.646
1993-08-31,10.467,2.395,1.056
1993-09-01,9.873,2.641,0.994
1993-09-02,7.635,2.007,0.626
1993-09-03,8.661,2.196,0.75
1993-09-04,7.079,1.77,0.533
1993-09-05,5.596,1.184,0.434
1993-09-06,6.542,1.412,0.548
1993-09-07,7.253,1.59,0.582
1993-09-08,7.35,1.672,0.564
1993-09-09,7.524,1.576,0.435
1993-09-10,7.182,1.413,0.262
1993-09-11,5.841,1.041,0.08
1993-09-12,3.226,0.335,0.054
1993-09-13,4.587,0.22,-0.012
1993-09-14,6.666,0.768,0.259
1993-09-15,6.982,0.909,0.23
1993-09-16,7.634,1.197,0.516
1993-09-17,11.778,3.392,2.207
1993-09-18,13.137,3.242,0.897
1993-09-19,10.304,2.091,0
1993-09-20,8.504,1.309,-0.111
1993-09-21,10.458,1.496,0.015
1993-09-22,12.155,2.098,0.644
1993-09-23,12.915,3.068,1.505
1993-09-24,11.677,2.63,0.734
1993-09-25,10.139,2.099,0.363
1993-09-26,10.871,2.171,0.64
1993-09-27,11.586,2.257,0.724
1993-09-28,9.043,1.751,0.194
1993-09-29,4.402,0.854,0.078
1993-09-30,4.146,0.47,0.024
1993-10-01,6.626,0.771,0.165
1993-10-02,9.673,1.664,0.787
1993-10-03,9.765,1.712,0.519
1993-10-04,6.399,0.924,-0.143
1993-10-05,4.379,0.33,-0.282
1993-10-06,4.52,0.084,-0.36
1993-10-07,7.18,0.735,0.282
1993-10-08,8.596,1.453,0.629
1993-10-09,10.003,2.288,1.288
1993-10-10,9.905,2.336,0.87
1993-10-11,7.748,1.189,-0.286
1993-10-12,9.01,1.598,0.496
1993-10-13,9.866,1.806,0.775
1993-10-14,6.483,0.885,-0.16
1993-10-15,6.742,0.76,-0.176
1993-10-16,7.648,1.097,0.101
1993-10-17,7.701,1.124,0.038
1993-10-18,6.959,0.963,-0.128
1993-10-19,5.363,0.632,-0.181
1993-10-20,6.001,0.654,-0.048
1993-10-21,8.192,1.793,1.247
1993-10-22,7.817,1.872,0.785
1993-10-23,4.595,0.84,0.053
1993-10-24,5.015,0.72,0.192
1993-10-25,6.902,1.379,0.959
1993-10-26,7.697,2.093,1.398
1993-10-27,8.867,3.594,2.741
1993-10-28,8.733,3.027,1.716
1993-10-29,5.586,1.45,0.559
1993-10-30,5.996,1.295,0.688
1993-10-31,6.716,1.549,0.908
1993-11-01,7.387,1.858,1.1
1993-11-02,7.595,2.049,1.094
1993-11-03,6.83,1.694,0.601
1993-11-04,7.117,1.837,0.834
1993-11-05,6.252,1.399,0.424
1993-11-06,6.278,1.271,0.371
1993-11-07,4.418,0.987,0.254
1993-11-08,4.034,0.752,0.188
1993-11-09,5.148,1.017,0.553
1993-11-10,5.965,1.504,0.902
1993-11-11,6.66,2.251,1.458
1993-11-12,6.951,2.559,1.512
1993-11-13,6.463,2.127,1.042
1993-11-14,6.861,2.912,2.243
1993-11-15,6.936,3.282,2.493
1993-11-16,7.044,3.801,3.078
1993-11-17,6.935,3.864,3.15
1993-11-18,6.776,3.746,3.087
1993-11-19,6.592,4.242,3.712
1993-11-20,6.231,4.955,4.216
1993-11-21,5.242,1.823,1.199
1993-11-22,4.146,1.102,0.647
1993-11-23,4.672,1.461,1.779
1993-11-24,5.118,4.588,4.519
1993-11-25,5.187,4.31,3.718
1993-11-26,5.653,5.336,4.913
1993-11-27,5.571,5.664,5.53
1993-11-28,5.195,5.36,5.275
1993-11-29,4.85,4.964,4.776
1993-11-30,4.489,2.674,2.524
1993-12-01,4.61,2.427,2.52
1993-12-02,4.695,3.347,3.607
1993-12-03,4.516,3.149,3.274
1993-12-04,4.41,2.906,2.888
1993-12-05,4.43,3.109,3.077
1993-12-06,4.386,3.237,3.117
1993-12-07,4.352,3.249,3.045
1993-12-08,4.306,3.484,3.33
1993-12-09,4.238,3.049,2.821
1993-12-10,4.215,2.906,2.8
1993-12-11,4.18,2.762,2.702
1993-12-12,4.116,2.328,2.195
1993-12-13,3.25,2.047,1.444
1993-12-14,3.285,2.123,1.551
1993-12-15,3.533,2.129,1.701
1993-12-16,3.558,2.097,1.666
1993-12-17,3.896,2.62,2.239
1993-12-18,4.055,2.258,2.125
1993-12-19,4.031,2.302,2.05
1993-12-20,3.937,2.265,1.996
1993-12-21,3.735,1.951,1.564
1993-12-22,3.76,2.04,1.721
1993-12-23,3.235,1.884,1.568
1993-12-24,2.917,1.786,1.519
1993-12-25,3.272,2.096,2.266
1993-12-26,3.428,3.391,3.457
1993-12-27,3.274,2.697,2.55
1993-12-28,3.071,2.153,2.153
1993-12-29,2.497,2.265,2.315
1993-12-30,2.049,2.312,2.304
1993-12-31,1.766,2.212,2.285
1994-01-01,1.648,2.367,2.403
1994-01-02,1.566,2.046,2.094
1994-01-03,1.7,2.176,2.167
1994-01-04,1.457,1.949,2.073
1994-01-05,1.337,1.555,1.916
1994-01-06,1.607,2.066,2.242
1994-01-07,1.623,2.197,2.507
1994-01-08,1.087,2.107,2.142
1994-01-09,0.882,1.045,1.308
1994-01-10,1.365,1.705,2.055
1994-01-11,0.701,1.86,1.945
1994-01-12,0.408,0.973,1.115
1994-01-13,0.529,1.194,1.319
1994-01-14,0.296,1.05,1.233
1994-01-15,0.306,1.382,1.458
1994-01-16,0.42,1.782,1.69
1994-01-17,0.401,2.02,1.967
1994-01-18,0.208,1.836,1.896
1994-01-19,0.789,1.795,2.044
1994-01-20,0.972,1.983,2.238
1994-01-21,0.55,1.831,1.897
1994-01-22,0.188,1.429,1.529
1994-01-23,0.153,1.472,1.696
1994-01-24,0.062,1.535,1.719
1994-01-25,-0.23,0.974,1.169
1994-01-26,-0.22,1.152,1.329
1994-01-27,-0.519,0.694,0.974
1994-01-28,-0.823,0.026,0.497
1994-01-29,-0.243,1.083,1.314
1994-01-30,0.828,1.81,2.091
1994-01-31,0.589,1.86,2.02
1994-02-01,0.013,1.566,1.621
1994-02-02,-0.198,1.397,1.663
1994-02-03,-0.38,1.313,1.624
1994-02-04,-0.426,1.457,1.719
1994-02-05,-0.331,1.651,1.763
1994-02-06,-0.422,1.551,1.658
1994-02-07,-0.394,1.522,1.655
1994-02-08,-0.467,1.48,1.634
1994-02-09,-0.595,1.383,1.54
1994-02-10,-0.867,1.102,1.291
1994-02-11,-1.054,0.977,1.179
1994-02-12,-1.182,0.678,0.869
1994-02-13,-1.106,0.675,0.954
1994-02-14,-1.086,0.893,1.21
1994-02-15,-0.886,1.393,1.847
1994-02-16,-1.014,1.153,1.455
1994-02-17,-1.063,1.012,1.341
1994-02-18,-0.92,1.162,1.505
1994-02-19,-0.782,1.245,1.51
1994-02-20,-0.826,1.222,1.398
1994-02-21,-0.874,1.137,1.194
1994-02-22,-0.805,1.069,1.179
1994-02-23,-0.851,0.955,0.969
1994-02-24,-1.055,0.609,0.394
1994-02-25,-1.131,-0.065,-0.34
1994-02-26,-0.734,0.718,0.625
1994-02-27,-0.671,0.863,0.871
1994-02-28,-0.859,0.658,0.355
1994-03-01,-1.127,0.195,-0.158
1994-03-02,-1.436,-0.461,-0.663
1994-03-03,-1.622,-0.85,-0.874
1994-03-04,-1.612,-1.005,-1.022
1994-03-05,-1.189,-0.582,-0.31
1994-03-06,-0.988,0.103,0.543
1994-03-07,-1.315,0.056,-0.007
1994-03-08,-1.435,-0.236,-0.322
1994-03-09,-1.129,0.273,0.36
1994-03-10,-1.055,0.535,0.582
1994-03-11,-1.131,0.368,0.339
1994-03-12,-1.167,0.232,0.24
1994-03-13,-1.538,-0.878,-0.891
1994-03-14,-1.527,-1.128,-0.956
1994-03-15,-1.263,-0.808,-0.566
1994-03-16,-1.119,-0.297,0.057
1994-03-17,-1.013,0.195,0.571
1994-03-18,-0.889,0.544,0.971
1994-03-19,-0.821,0.764,1.175
1994-03-20,-0.912,0.733,0.98
1994-03-21,-1.091,0.501,0.544
1994-03-22,-1.286,0.002,-0.073
1994-03-23,-1.282,-0.366,-0.284
1994-03-24,-1.158,-0.33,-0.132
1994-03-25,-1.082,-0.035,0.214
1994-03-26,-1.068,0.051,0.327
1994-03-27,-1.1,-0.053,0.213
1994-03-28,-1.142,-0.357,-0.168
1994-03-29,-1.082,-0.324,-0.079
1994-03-30,-1.022,-0.46,-0.256
1994-03-31,-0.945,-0.448,-0.198
1994-04-01,-0.906,-0.11,0.156
1994-04-02,-0.932,-0.28,-0.146
1994-04-03,-0.972,-0.668,-0.797
1994-04-04,-0.895,-0.598,-0.6
1994-04-05,-0.805,0.029,0.188
1994-04-06,-0.854,-0.034,0.055
1994-04-07,-0.927,-0.19,-0.051
1994-04-08,-0.938,-0.179,0.08
1994-04-09,-0.96,-0.106,0.144
1994-04-10,-1.086,-0.443,-0.631
1994-04-11,-0.979,-0.522,-0.584
1994-04-12,-0.951,-0.288,-0.22
1994-04-13,-0.938,-0.472,-0.645
1994-04-14,-0.739,-0.733,-0.924
1994-04-15,-0.721,-0.481,-0.47
1994-04-16,-0.755,-0.228,-0.124
1994-04-17,-0.737,-0.377,-0.346
1994-04-18,-0.734,-0.204,-0.041
1994-04-19,-0.732,0.037,0.205
1994-04-20,-0.722,0.055,0.156
1994-04-21,-0.717,0.118,0.204
1994-04-22,-0.741,0.234,0.36
1994-04-23,-0.739,0.207,0.281
1994-04-24,-0.73,0.067,0.122
1994-04-25,-0.66,-0.094,-0.081
1994-04-26,-0.405,-0.227,-0.225
1994-04-27,-0.049,-0.331,-0.317
1994-04-28,-0.257,0.062,0.256
1994-04-29,-0.399,0.383,0.619
1994-04-30,0.005,0.158,0.125
1994-05-01,0.078,0.026,-0.113
1994-05-02,0.019,-0.008,-0.126
1994-05-03,-0.089,0.042,0.006
1994-05-04,-0.017,-0.056,-0.074
1994-05-05,0.101,-0.189,-0.222
1994-05-06,0.166,-0.178,-0.247
1994-05-07,-0.098,-0.012,0.073
1994-05-08,-0.126,-0.039,0.049
1994-05-09,0.074,-0.097,-0.095
1994-05-10,-0.35,0.251,0.377
1994-05-11,-0.476,0.491,0.631
1994-05-12,-0.387,0.433,0.463
1994-05-13,-0.26,0.324,0.273
1994-05-14,-0.312,0.297,0.328
1994-05-15,-0.375,0.346,0.496
1994-05-16,-0.301,0.319,0.37
1994-05-17,-0.1,0.266,0.155
1994-05-18,0.245,0.197,-0.022
1994-05-19,1.102,0.17,-0.176
1994-05-20,1.35,0.21,-0.091
1994-05-21,0.624,0.397,0.117
1994-05-22,0.459,0.139,0.034
1994-05-23,0.556,0.133,0.071
1994-05-24,0.495,0.111,0.092
1994-05-25,0.615,0.092,0.068
1994-05-26,0.529,0.024,0.058
1994-05-27,0.355,-0.06,0.103
1994-05-28,0.462,-0.108,0.07
1994-05-29,0.8,-0.16,-0.08
1994-05-30,1.141,-0.208,-0.188
1994-05-31,1.273,-0.228,-0.218
1994-06-01,1.109,-0.22,-0.165
1994-06-02,1.323,-0.217,-0.212
1994-06-03,1.651,-0.108,-0.256
1994-06-04,1.976,0.046,-0.25
1994-06-05,2.451,0.208,-0.234
1994-06-06,2.096,0.129,-0.275
1994-06-07,1.218,0.09,-0.258
1994-06-08,0.506,-0.085,-0.15
1994-06-09,0.719,-0.078,-0.138
1994-06-10,1.491,0.086,-0.148
1994-06-11,1.84,0.17,-0.146
1994-06-12,2.204,0.229,-0.14
1994-06-13,2.141,0.215,-0.139
1994-06-14,1.615,0.185,-0.084
1994-06-15,0.871,0.176,0.109
1994-06-16,0.909,0.166,0.115
1994-06-17,1.331,0.161,-0.001
1994-06-18,1.728,0.187,-0.073
1994-06-19,1.998,0.214,-0.122
1994-06-20,2.321,0.237,-0.158
1994-06-21,2.654,0.273,-0.194
1994-06-22,2.251,0.236,-0.168
1994-06-23,1.017,0.193,0.062
1994-06-24,0.913,0.174,0.142
1994-06-25,1.547,0.177,0.016
1994-06-26,2.601,0.344,-0.078
1994-06-27,1.904,0.347,-0.05
1994-06-28,1.249,0.295,0.114
1994-06-29,1.403,0.278,0.078
1994-06-30,0.708,0.274,0.319
1994-07-01,0.765,0.251,0.319
1994-07-02,1.135,0.16,0.134
1994-07-03,1.612,0.155,-0.003
1994-07-04,2.028,0.185,-0.052
1994-07-05,3.041,0.327,-0.119
1994-07-06,3.142,0.423,-0.149
1994-07-07,2.204,0.324,-0.082
1994-07-08,2.755,0.357,-0.145
1994-07-09,3.078,0.388,-0.184
1994-07-10,2.868,0.358,-0.177
1994-07-11,1.678,0.224,0.009
1994-07-12,1.28,0.145,0.124
1994-07-13,1.551,0.111,0.023
1994-07-14,1.679,0.103,-0.086
1994-07-15,2.067,0.058,-0.176
1994-07-16,2.644,0.167,-0.241
1994-07-17,2.353,0.133,-0.261
1994-07-18,3.143,0.213,-0.297
1994-07-19,3.205,0.284,-0.332
1994-07-20,2.867,0.232,-0.317
1994-07-21,2.695,0.181,-0.212
1994-07-22,3.15,0.27,-0.161
1994-07-23,2.453,0.221,-0.051
1994-07-24,2.584,0.209,0.052
1994-07-25,3.522,0.408,0.117
1994-07-26,4.201,0.722,0.167
1994-07-27,4.044,0.817,0.164
1994-07-28,3.366,0.683,0.156
1994-07-29,3.845,0.607,0.13
1994-07-30,3.587,0.541,0.11
1994-07-31,5.519,0.674,0.078
1994-08-01,5.775,0.932,0.022
1994-08-02,5.17,0.859,-0.015
1994-08-03,5.983,0.909,-0.052
1994-08-04,6.599,1.183,-0.112
1994-08-05,5.623,1.045,-0.086
1994-08-06,4.042,0.722,0.009
1994-08-07,4.568,0.568,0.013
1994-08-08,5.793,0.826,-0.095
1994-08-09,5.965,0.976,-0.141
1994-08-10,4.497,0.774,-0.089
1994-08-11,4.18,0.581,-0.006
1994-08-12,4.964,0.656,-0.01
1994-08-13,6.149,0.944,-0.016
1994-08-14,5.794,1.204,0.013
1994-08-15,3.738,0.712,0.108
1994-08-16,3.348,0.366,0.223
1994-08-17,6.208,0.797,0.459
1994-08-18,7.973,1.685,0.66
1994-08-19,8.028,1.745,0.396
1994-08-20,8.915,2.02,0.366
1994-08-21,7.8,1.854,0.228
1994-08-22,4.968,1.085,0.234
1994-08-23,6.114,0.975,0.249
1994-08-24,8.926,1.627,0.253
1994-08-25,9.109,1.934,0.209
1994-08-26,6.71,1.639,0.144
1994-08-27,5.278,1.084,0.191
1994-08-28,5.383,0.894,0.195
1994-08-29,5.755,0.914,0.18
1994-08-30,4.65,0.668,0.2
1994-08-31,5.24,0.528,0.223
1994-09-01,8.356,1.069,0.56
1994-09-02,10.914,2.111,1.026
1994-09-03,11.297,2.259,0.661
1994-09-04,12.229,2.411,0.627
1994-09-05,11.736,2.187,0.272
1994-09-06,11.658,2.041,0.072
1994-09-07,5.86,1.316,-0.102
1994-09-08,3.645,0.303,0.074
1994-09-09,4.005,0.261,0.035
1994-09-10,5.219,0.456,0.006
1994-09-11,6.347,0.807,0.097
1994-09-12,6.098,0.93,0.071
1994-09-13,6.655,1.012,0.057
1994-09-14,8.254,1.345,0.152
1994-09-15,10.399,1.875,0.36
1994-09-16,11.633,2.271,0.439
1994-09-17,10.894,2.238,0.279
1994-09-18,6.291,1.356,0.131
1994-09-19,7.857,1.288,0.217
1994-09-20,9.12,1.543,0.289
1994-09-21,10.072,1.865,0.41
1994-09-22,10.834,2.181,0.541
1994-09-23,11.585,2.457,0.643
1994-09-24,10.314,2.256,0.378
1994-09-25,10.132,2.142,0.286
1994-09-26,9.719,2.047,0.199
1994-09-27,8.402,1.963,0.171
1994-09-28,7.18,1.907,0.15
1994-09-29,5.408,1.881,0.114
1994-09-30,3.314,1.369,0.152
1994-10-01,2.016,0.384,0.333
1994-10-02,1.8,0.146,0.399
1994-10-03,2.583,0.226,0.331
1994-10-04,4.831,0.6,0.445
1994-10-05,7.549,1.746,0.787
1994-10-06,8.388,2.252,0.525
1994-10-07,8.084,2.035,0.229
1994-10-08,9.267,2.134,0.389
1994-10-09,9.619,2.181,0.482
1994-10-10,9.566,2.166,0.569
1994-10-11,9.264,2.063,0.547
1994-10-12,10.547,2.8,1.481
1994-10-13,11.489,4.393,3.076
1994-10-14,11.15,3.361,1.775
1994-10-15,10.439,2.635,1.409
1994-10-16,10.672,5.158,4.162
1994-10-17,11.071,10.964,9.515
1994-10-18,10.214,8.177,6.829
1994-10-19,9.503,5.681,5.026
1994-10-20,9.267,4.35,3.656
1994-10-21,8.544,3.205,2.429
1994-10-22,7.783,2.354,1.638
1994-10-23,7.497,2.439,1.817
1994-10-24,7.228,2.189,1.495
1994-10-25,7.225,2.516,1.744
1994-10-26,7.465,3.508,2.581
1994-10-27,7.705,4.083,3.092
1994-10-28,7.965,5.015,4.04
1994-10-29,8.351,5.742,4.992
1994-10-30,8.355,5.041,4.124
1994-10-31,8.075,3.069,2.329
1994-11-01,8.57,4.696,4.1
1994-11-02,8.518,5.09,3.935
1994-11-03,7.779,3.873,2.583
1994-11-04,7.633,3.569,2.686
1994-11-05,8.379,6.372,5.898
1994-11-06,8.004,4.648,3.648
1994-11-07,8.256,5.351,4.932
1994-11-08,7.264,2.353,1.433
1994-11-09,7.973,3.303,3.085
1994-11-10,8.463,7.963,7.726
1994-11-11,8.055,7.702,7.527
1994-11-12,8.059,7.547,7.404
1994-11-13,7.915,7.812,7.622
1994-11-14,7.362,7.574,7.232
1994-11-15,6.838,6.429,5.944
1994-11-16,6.599,3.842,3.578
1994-11-17,7.188,5.229,5.37
1994-11-18,7.52,6.914,6.935
1994-11-19,6.961,6.751,6.814
1994-11-20,6.704,5.655,5.411
1994-11-21,7.125,5.863,5.855
1994-11-22,6.862,6.539,6.405
1994-11-23,6.249,4.754,4.429
1994-11-24,6.079,3.826,3.641
1994-11-25,6.294,4.375,4.656
1994-11-26,6.369,5.444,5.581
1994-11-27,6.18,5.449,5.433
1994-11-28,6.02,5.575,5.491
1994-11-29,5.735,5.447,5.285
1994-11-30,5.393,3.848,3.801
1994-12-01,5.443,4.031,4.202
1994-12-02,5.468,4.779,4.986
1994-12-03,5.37,5.137,5.135
1994-12-04,5.295,5.219,5.14
1994-12-05,5.185,5.078,4.959
1994-12-06,5.106,4.76,4.597
1994-12-07,4.848,4.092,3.95
1994-12-08,4.735,4.094,4.011
1994-12-09,4.775,4.294,4.175
1994-12-10,4.826,4.739,4.62
1994-12-11,4.525,4.545,4.475
1994-12-12,4.412,4.4,4.307
1994-12-13,4.243,3.9,3.806
