"Date","Bottom Temperature (oC)"
2000-10-28,12.389
2000-10-29,12.331
2000-10-30,12.228
2000-10-31,12.241
2000-11-01,12.248
2000-11-02,12.13
2000-11-03,12.059
2000-11-04,12.034
2000-11-05,11.995
2000-11-06,11.851
2000-11-07,11.717
2000-11-08,11.726
2000-11-09,11.7
2000-11-10,11.669
2000-11-11,11.622
2000-11-12,11.561
2000-11-13,11.521
2000-11-14,11.496
2000-11-15,11.488
2000-11-16,11.47
2000-11-17,11.449
2000-11-18,11.437
2000-11-19,11.401
2000-11-20,11.373
2000-11-21,11.318
2000-11-22,11.236
2000-11-23,11.11
2000-11-24,10.987
2000-11-25,10.868
2000-11-26,10.779
2000-11-27,10.722
2000-11-28,10.672
2000-11-29,10.624
2000-11-30,10.603
2000-12-01,10.515
2000-12-02,10.417
2000-12-03,10.285
2000-12-04,10.185
2000-12-05,10.113
2000-12-06,10.03
2000-12-07,9.906
2000-12-08,9.776
2000-12-09,9.674
2000-12-10,9.529
2000-12-11,9.429
2000-12-12,9.386
2000-12-13,9.243
2000-12-14,9.174
2000-12-15,9.104
2000-12-16,9.006
2000-12-17,8.984
2000-12-18,8.904
2000-12-19,8.688
2000-12-20,8.701
2000-12-21,8.582
2000-12-22,8.488
2000-12-23,8.42
2000-12-24,8.274
2000-12-25,8.193
2000-12-26,8
2000-12-27,7.791
2000-12-28,7.692
2000-12-29,7.611
2000-12-30,7.587
2000-12-31,7.565
2001-01-01,7.369
2001-01-02,7.299
2001-01-03,7.335
2001-01-04,7.326
2001-01-05,7.305
2001-01-06,7.308
2001-01-07,7.298
2001-01-08,7.243
2001-01-09,7.229
2001-01-10,7.23
2001-01-11,7.183
2001-01-12,7.127
2001-01-13,7.111
2001-01-14,7.102
2001-01-15,6.998
2001-01-16,6.987
2001-01-17,6.934
2001-01-18,6.857
2001-01-19,6.846
2001-01-20,6.846
2001-01-21,6.844
2001-01-22,6.892
2001-01-23,6.87
2001-01-24,6.828
2001-01-25,6.796
2001-01-26,6.763
2001-01-27,6.718
2001-01-28,6.689
2001-01-29,6.65
2001-01-30,6.618
2001-01-31,6.584
2001-02-01,6.537
2001-02-02,6.507
2001-02-03,6.477
2001-02-04,6.423
2001-02-05,6.397
2001-02-06,6.312
2001-02-07,6.337
2001-02-08,6.525
2001-02-09,6.268
2001-02-10,6.092
2001-02-11,6.14
2001-02-12,6.247
2001-02-13,5.848
2001-02-14,5.692
2001-02-15,5.655
2001-02-16,5.631
2001-02-17,5.619
2001-02-18,5.546
2001-02-19,5.451
2001-02-20,5.428
2001-02-21,5.434
2001-02-22,5.387
2001-02-23,5.314
2001-02-24,5.225
2001-02-25,5.13
2001-02-26,5.098
2001-02-27,5.087
2001-02-28,5.037
2001-03-01,4.989
2001-03-02,4.936
2001-03-03,4.918
2001-03-04,4.915
2001-03-05,4.893
2001-03-06,4.875
2001-03-07,4.797
2001-03-08,4.754
2001-03-09,4.8
2001-03-10,4.952
2001-03-11,5.375
2001-03-12,5.648
2001-03-13,5.41
2001-03-14,5.302
2001-03-15,5.271
2001-03-16,5.293
2001-03-17,5.253
2001-03-18,5.138
2001-03-19,5.112
2001-03-20,5.092
2001-03-21,5.08
2001-03-22,5.052
2001-03-23,5.05
2001-03-24,5.2
2001-03-25,5.276
2001-03-26,5.293
2001-03-27,5.295
2001-03-28,5.334
2001-03-29,5.361
2001-03-30,5.345
2001-03-31,5.349
2001-04-01,5.37
2001-04-02,5.35
2001-04-03,5.333
2001-04-04,5.329
2001-04-05,5.345
2001-04-06,5.37
2001-04-07,5.389
2001-04-08,5.41
2001-04-09,5.439
2001-04-10,5.48
2001-04-11,5.541
2001-04-12,5.59
2001-04-13,5.64
2001-04-14,5.686
2001-04-15,5.742
2001-04-16,5.767
2001-04-17,5.786
2001-04-18,5.821
2001-04-19,5.878
2001-04-20,5.894
2001-04-21,5.922
2001-04-22,5.953
2001-04-23,6.008
2001-04-24,6.057
2001-04-25,6.086
2001-04-26,6.12
2001-04-27,6.153
2001-04-28,6.158
2001-04-29,6.17
2001-04-30,6.195
2001-05-01,6.215
2001-05-02,6.245
2001-05-03,6.285
2001-05-04,6.32
2001-05-05,6.359
2001-05-06,6.402
2001-05-07,6.441
2001-05-08,6.467
2001-05-09,6.498
2001-05-10,6.519
2001-05-11,6.541
2001-05-12,6.561
2001-05-13,6.584
2001-05-14,6.611
2001-05-15,6.644
2001-05-16,6.677
2001-05-17,6.707
2001-05-18,6.726
2001-05-19,6.741
2001-05-20,6.753
2001-05-21,6.772
2001-05-22,6.799
2001-05-23,6.828
2001-05-24,6.855
2001-05-25,6.888
2001-05-26,6.915
2001-05-27,6.942
2001-05-28,6.966
2001-05-29,6.99
2001-05-30,7.013
2001-05-31,7.033
2001-06-01,7.051
2001-06-02,7.087
2001-06-03,7.122
2001-06-04,7.145
2001-06-05,7.159
2001-06-06,7.178
2001-06-07,7.195
2001-06-08,7.211
2001-06-09,7.226
2001-06-10,7.238
2001-06-11,7.253
2001-06-12,7.274
2001-06-13,7.292
2001-06-14,7.313
2001-06-15,7.345
2001-06-16,7.378
2001-06-17,7.416
2001-06-18,7.447
2001-06-19,7.479
2001-06-20,7.515
2001-06-21,7.55
2001-06-22,7.597
2001-06-23,7.643
2001-06-24,7.68
2001-06-25,7.711
2001-06-26,7.748
2001-06-27,7.787
2001-06-28,7.806
2001-06-29,7.832
2001-06-30,7.868
2001-07-01,7.88
2001-07-02,7.899
2001-07-03,7.93
2001-07-04,7.967
2001-07-05,7.996
2001-07-06,8.016
2001-07-07,8.044
2001-07-08,8.073
2001-07-09,8.101
2001-07-10,8.123
2001-07-11,8.145
2001-07-12,8.172
2001-07-13,8.195
2001-07-14,8.22
2001-07-15,8.25
2001-07-16,8.281
2001-07-17,8.312
2001-07-18,8.337
2001-07-19,8.358
2001-07-20,8.383
2001-07-21,8.4
2001-07-22,8.402
2001-07-23,8.399
2001-07-24,8.406
2001-07-25,8.418
2001-07-26,8.454
2001-07-27,8.49
2001-07-28,8.539
2001-07-29,8.579
2001-07-30,8.601
2001-07-31,8.623
2001-08-01,8.647
2001-08-02,8.671
2001-08-03,8.678
2001-08-04,8.709
2001-08-05,8.772
2001-08-06,8.814
2001-08-07,8.852
2001-08-08,8.898
2001-08-09,8.994
2001-08-10,9.095
2001-08-11,9.196
2001-08-12,9.312
2001-08-13,9.416
2001-08-14,9.506
2001-08-15,9.574
2001-08-16,9.601
2001-08-17,9.626
2001-08-18,9.64
2001-08-19,9.652
2001-08-20,9.683
2001-08-21,9.712
2001-08-22,9.743
2001-08-23,9.785
2001-08-24,9.83
2001-08-25,9.884
2001-08-26,9.919
2001-08-27,9.984
2001-08-28,10.05
2001-08-29,10.099
2001-08-30,10.132
2001-08-31,10.142
2001-09-01,10.16
2001-09-02,10.183
2001-09-03,10.202
2001-09-04,10.24
2001-09-05,10.254
2001-09-06,10.298
2001-09-07,10.37
2001-09-08,10.441
2001-09-09,10.486
2001-09-10,10.571
2001-09-11,10.651
2001-09-12,10.721
2001-09-13,10.82
2001-09-14,10.898
2001-09-15,10.955
2001-09-16,11.011
2001-09-17,11.083
2001-09-18,11.157
2001-09-19,11.239
2001-09-20,11.326
2001-09-21,11.388
2001-09-22,11.423
2001-09-23,11.455
2001-09-24,11.521
2001-09-25,11.598
2001-09-26,11.67
2001-09-27,11.711
2001-09-28,11.753
2001-09-29,11.778
2001-09-30,11.803
2001-10-01,11.808
2001-10-02,11.88
2001-10-03,11.898
2001-10-04,11.913
2001-10-05,11.969
2001-10-06,12.044
2001-10-07,12.1
2001-10-08,12.133
2001-10-09,12.196
2001-10-10,12.174
2001-10-11,12.18
2001-10-12,12.147
2001-10-13,12.114
2001-10-14,12.199
2001-10-15,12.134
2001-10-16,11.996
2001-10-17,11.992
2001-10-18,11.929
2001-10-19,11.948
2001-10-20,12.012
2001-10-21,12.099
2001-10-22,12.134
2001-10-23,12.188
2001-10-24,12.215
2001-10-25,12.201
2001-10-26,12.198
2001-10-27,12.208
2001-10-28,12.257
2001-10-29,12.319
2001-10-30,12.36
2001-10-31,12.393
2001-11-01,12.369
2001-11-02,12.336
2001-11-03,12.307
2001-11-04,12.359
2001-11-05,12.375
2001-11-06,12.37
2001-11-07,12.336
2001-11-08,12.258
2001-11-09,12.261
2001-11-10,12.277
2001-11-11,12.306
2001-11-12,12.276
2001-11-13,12.235
2001-11-14,12.191
2001-11-15,12.165
2001-11-16,12.166
2001-11-17,12.163
2001-11-18,12.055
2001-11-19,12.084
2001-11-20,12.123
2001-11-21,12.087
2001-11-22,12.028
2001-11-23,12.01
2001-11-24,11.991
2001-11-25,11.95
2001-11-26,11.942
2001-11-27,11.938
2001-11-28,11.922
2001-11-29,11.894
2001-11-30,11.858
2001-12-01,11.853
2001-12-02,11.824
2001-12-03,11.778
2001-12-04,11.743
2001-12-05,11.727
2001-12-06,11.694
2001-12-07,11.645
2001-12-08,11.593
2001-12-09,11.523
2001-12-10,11.389
2001-12-11,11.33
2001-12-12,11.275
2001-12-13,11.162
2001-12-14,11.146
2001-12-15,11.136
2001-12-16,10.993
2001-12-17,10.829
2001-12-18,10.766
2001-12-19,10.688
2001-12-20,10.586
2001-12-21,10.515
2001-12-22,10.402
2001-12-23,10.214
2001-12-24,10.081
2001-12-25,10.029
2001-12-26,9.989
2001-12-27,9.91
2001-12-28,9.804
2001-12-29,9.709
2001-12-30,9.61
2001-12-31,9.508
2002-01-01,9.394
2002-01-02,9.27
2002-01-03,9.142
2002-01-04,9.047
2002-01-05,8.957
2002-01-06,8.885
2002-01-07,8.861
2002-01-08,8.796
2002-01-09,8.743
2002-01-10,8.661
2002-01-11,8.61
2002-01-12,8.583
2002-01-13,8.528
2002-01-14,8.249
2002-01-15,8.111
2002-01-16,8.148
2002-01-17,8.102
2002-01-18,8.018
2002-01-19,7.95
2002-01-20,7.924
2002-01-21,7.86
2002-01-22,7.722
2002-01-23,7.614
2002-01-24,7.567
2002-01-25,7.518
2002-01-26,7.451
2002-01-27,7.348
2002-01-28,7.345
2002-01-29,7.295
2002-01-30,7.25
2002-01-31,7.237
2002-02-01,7.167
2002-02-02,7.082
2002-02-03,6.968
2002-02-04,6.948
2002-02-05,6.853
2002-02-06,6.698
2002-02-07,6.598
2002-02-08,6.591
2002-02-09,6.527
2002-02-10,6.443
2002-02-11,6.437
2002-02-12,6.343
2002-02-13,6.321
2002-02-14,6.223
2002-02-15,6.141
2002-02-16,6.073
2002-02-17,6.02
2002-02-18,6.017
2002-02-19,5.951
2002-02-20,5.874
2002-02-21,5.822
2002-02-22,5.826
2002-02-23,5.822
2002-02-24,5.756
2002-02-25,5.66
2002-02-26,5.616
2002-02-27,5.609
2002-02-28,5.668
2002-03-01,5.671
2002-03-02,5.66
2002-03-03,5.593
2002-03-04,5.592
2002-03-05,5.605
2002-03-06,5.533
2002-03-07,5.49
2002-03-08,5.509
2002-03-09,5.536
2002-03-10,5.568
2002-03-11,5.609
2002-03-12,5.594
2002-03-13,5.589
2002-03-14,5.567
2002-03-15,5.563
2002-03-16,5.573
2002-03-17,5.588
2002-03-18,5.591
2002-03-19,5.563
2002-03-20,5.55
2002-03-21,5.568
2002-03-22,5.598
2002-03-23,5.545
2002-03-24,5.506
2002-03-25,5.514
2002-03-26,5.525
2002-03-27,5.552
2002-03-28,5.581
2002-03-29,5.604
2002-03-30,5.617
2002-03-31,5.625
2002-04-01,5.633
2002-04-02,5.656
2002-04-03,5.68
2002-04-04,5.713
2002-04-05,5.747
2002-04-06,5.78
2002-04-07,5.816
2002-04-08,5.849
2002-04-09,5.878
2002-04-10,5.912
2002-04-11,5.939
2002-04-12,5.975
2002-04-13,6.006
2002-04-14,6.031
2002-04-15,6.082
2002-04-16,6.133
2002-04-17,6.166
2002-04-18,6.22
2002-04-19,6.289
2002-04-20,6.313
2002-04-21,6.338
2002-04-22,6.385
2002-04-23,6.436
2002-04-24,6.472
2002-04-25,6.479
2002-04-26,6.492
2002-04-27,6.481
2002-04-28,6.507
2002-04-29,6.542
2002-04-30,6.578
2002-05-01,6.61
2002-05-02,6.645
2002-05-03,6.669
2002-05-04,6.671
2002-05-05,6.7
2002-05-06,6.734
2002-05-07,6.742
2002-05-08,6.746
2002-05-09,6.753
2002-05-10,6.761
2002-05-11,6.762
2002-05-12,6.782
2002-05-13,6.793
2002-05-14,6.803
2002-05-15,6.802
2002-05-16,6.822
2002-05-17,6.836
2002-05-18,6.859
2002-05-19,6.848
2002-05-20,6.846
2002-05-21,6.859
2002-05-22,6.864
2002-05-23,6.889
2002-05-24,6.925
2002-05-25,6.964
2002-05-26,6.993
2002-05-27,7.015
2002-05-28,7.052
2002-05-29,7.089
2002-05-30,7.134
2002-05-31,7.203
2002-06-01,7.282
2002-06-02,7.385
2002-06-03,7.475
2002-06-04,7.54
2002-06-05,7.587
2002-06-06,7.615
2002-06-07,7.656
2002-06-08,7.658
2002-06-09,7.659
2002-06-10,7.682
2002-06-11,7.71
2002-06-12,7.731
2002-06-13,7.754
2002-06-14,7.775
2002-06-15,7.802
2002-06-16,7.822
2002-06-17,7.845
2002-06-18,7.871
2002-06-19,7.893
2002-06-20,7.907
2002-06-21,7.916
2002-06-22,7.924
2002-06-23,7.94
2002-06-24,7.952
2002-06-25,7.967
2002-06-26,7.983
2002-06-27,7.999
2002-06-28,8.012
2002-06-29,8.038
2002-06-30,8.063
2002-07-01,8.08
2002-07-02,8.093
2002-07-03,8.111
2002-07-04,8.133
2002-07-05,8.152
2002-07-06,8.168
2002-07-07,8.187
2002-07-08,8.204
2002-07-09,8.218
2002-07-10,8.24
2002-07-11,8.274
2002-07-12,8.305
2002-07-13,8.342
2002-07-14,8.38
2002-07-15,8.421
2002-07-16,8.463
2002-07-17,8.502
2002-07-18,8.524
2002-07-19,8.552
2002-07-20,8.578
2002-07-21,8.606
2002-07-22,8.633
2002-07-23,8.658
2002-07-24,8.69
2002-07-25,8.73
2002-07-26,8.757
2002-07-27,8.785
2002-07-28,8.805
2002-07-29,8.82
2002-07-30,8.834
2002-07-31,8.857
2002-08-01,8.91
2002-08-02,8.973
2002-08-03,9.028
2002-08-04,9.084
2002-08-05,9.142
2002-08-06,9.197
2002-08-07,9.26
2002-08-08,9.319
2002-08-09,9.384
2002-08-10,9.437
2002-08-11,9.486
2002-08-12,9.544
2002-08-13,9.601
2002-08-14,9.655
2002-08-15,9.71
2002-08-16,9.758
2002-08-17,9.808
2002-08-18,9.86
2002-08-19,9.91
2002-08-20,9.967
2002-08-21,10.031
2002-08-22,10.106
2002-08-23,10.193
2002-08-24,10.284
2002-08-25,10.349
2002-08-26,10.431
2002-08-27,10.517
2002-08-28,10.588
2002-08-29,10.614
2002-08-30,10.639
2002-08-31,10.681
2002-09-01,10.711
2002-09-02,10.747
2002-09-03,10.787
2002-09-04,10.811
2002-09-05,10.842
2002-09-06,10.877
2002-09-07,10.896
2002-09-08,10.906
2002-09-09,10.912
2002-09-10,10.934
2002-09-11,10.955
2002-09-12,11.031
2002-09-13,11.12
2002-09-14,11.208
2002-09-15,11.293
2002-09-16,11.389
2002-09-17,11.497
2002-09-18,11.606
2002-09-19,11.698
2002-09-20,11.78
2002-09-21,11.859
2002-09-22,11.943
2002-09-23,12.036
2002-09-24,12.122
2002-09-25,12.198
2002-09-26,12.234
2002-09-27,12.234
2002-09-28,12.239
2002-09-29,12.271
2002-09-30,12.284
2002-10-01,12.291
2002-10-02,12.312
2002-10-03,12.364
2002-10-04,12.417
2002-10-05,12.407
2002-10-06,12.452
2002-10-07,12.479
2002-10-08,12.444
2002-10-09,12.509
2002-10-10,12.513
2002-10-11,12.537
2002-10-12,12.631
2002-10-13,12.7
2002-10-14,12.711
2002-10-15,12.787
2002-10-16,12.84
2002-10-17,12.914
2002-10-18,12.958
2002-10-19,12.96
2002-10-20,12.966
2002-10-21,13.056
2002-10-22,13.082
2002-10-23,13.118
2002-10-24,13.154
2002-10-25,13.13
2002-10-26,13.123
2002-10-27,13.126
2002-10-28,13.083
2002-10-29,13.055
2002-10-30,13.03
2002-10-31,12.991
2002-11-01,12.953
2002-11-02,12.968
2002-11-03,12.839
2002-11-04,12.679
2002-11-05,12.604
2002-11-06,12.538
2002-11-07,12.419
2002-11-08,12.218
2002-11-09,12.218
2002-11-10,12.238
2002-11-11,12.252
2002-11-12,12.308
2002-11-13,12.33
2002-11-14,12.342
2002-11-15,12.301
2002-11-16,12.278
2002-11-17,12.187
2002-11-18,12.18
2002-11-19,12.26
2002-11-20,12.2
2002-11-21,12.115
2002-11-22,12.101
2002-11-23,12.089
2002-11-24,12.051
2002-11-25,12.029
2002-11-26,11.935
2002-11-27,11.822
2002-11-28,11.606
2002-11-29,11.389
2002-11-30,11.278
2002-12-01,11.223
2002-12-02,11.046
2002-12-03,10.938
2002-12-04,10.701
2002-12-05,10.499
2002-12-06,10.388
2002-12-07,10.308
2002-12-08,10.235
2002-12-09,10.149
2002-12-10,10.056
2002-12-11,9.968
2002-12-12,9.901
2002-12-13,9.859
2002-12-14,9.808
2002-12-15,9.773
2002-12-16,9.715
2002-12-17,9.647
2002-12-18,9.471
2002-12-19,9.338
2002-12-20,9.284
2002-12-21,9.277
2002-12-22,9.196
2002-12-23,9.125
2002-12-24,9.021
2002-12-25,8.907
2002-12-26,8.903
2002-12-27,8.835
2002-12-28,8.75
2002-12-29,8.681
2002-12-30,8.604
2002-12-31,8.504
2003-01-01,8.467
2003-01-02,8.447
2003-01-03,8.361
2003-01-04,8.306
2003-01-05,8.306
2003-01-06,8.258
2003-01-07,8.216
2003-01-08,8.117
2003-01-09,8.069
2003-01-10,8.046
2003-01-11,7.933
2003-01-12,7.762
2003-01-13,7.625
2003-01-14,7.498
2003-01-15,7.351
2003-01-16,7.193
2003-01-17,7.064
2003-01-18,6.956
2003-01-19,6.872
2003-01-20,6.775
2003-01-21,6.6
2003-01-22,6.358
2003-01-23,6.09
2003-01-24,5.932
2003-01-25,5.671
2003-01-26,5.556
2003-01-27,5.54
2003-01-28,5.443
2003-01-29,5.283
2003-01-30,5.229
2003-01-31,5.209
2003-02-01,5.206
2003-02-02,5.193
2003-02-03,5.211
2003-02-04,5.195
2003-02-05,5.174
2003-02-06,5.104
2003-02-07,5.062
2003-02-08,5.011
2003-02-09,4.951
2003-02-10,4.875
2003-02-11,4.898
2003-02-12,4.897
2003-02-13,4.755
2003-02-14,4.606
2003-02-15,4.503
2003-02-16,4.439
2003-02-17,4.43
2003-02-18,4.48
2003-02-19,4.53
2003-02-20,4.42
2003-02-21,4.362
2003-02-22,4.339
2003-02-23,4.286
2003-02-24,4.24
2003-02-25,4.171
2003-02-26,4.124
2003-02-27,4.105
2003-02-28,4.121
2003-03-01,4.159
2003-03-02,4.169
2003-03-03,4.131
2003-03-04,4.044
2003-03-05,4.067
2003-03-06,4.036
2003-03-07,3.998
2003-03-08,3.991
2003-03-09,4.004
2003-03-10,4.056
2003-03-11,4.1
2003-03-12,4.085
2003-03-13,4.05
2003-03-14,4.008
2003-03-15,3.945
2003-03-16,3.945
2003-03-17,3.993
2003-03-18,4.055
2003-03-19,4.088
2003-03-20,4.078
2003-03-21,4.111
2003-03-22,4.179
2003-03-23,4.195
2003-03-24,4.181
2003-03-25,4.134
2003-03-26,4.085
2003-03-27,4.066
2003-03-28,4.07
2003-03-29,4.097
2003-03-30,4.117
2003-03-31,4.162
2003-04-01,4.206
2003-04-02,4.234
2003-04-03,4.243
2003-04-04,4.247
2003-04-05,4.255
2003-04-06,4.264
2003-04-07,4.267
2003-04-08,4.265
2003-04-09,4.242
2003-04-10,4.222
2003-04-11,4.202
2003-04-12,4.194
2003-04-13,4.221
2003-04-14,4.228
2003-04-15,4.231
2003-04-16,4.248
2003-04-17,4.255
2003-04-18,4.235
2003-04-19,4.24
2003-04-20,4.247
2003-04-21,4.248
2003-04-22,4.27
2003-04-23,4.3
2003-04-24,4.335
2003-04-25,4.365
2003-04-26,4.38
2003-04-27,4.395
2003-04-28,4.431
2003-04-29,4.451
2003-04-30,4.481
2003-05-01,4.489
2003-05-02,4.514
2003-05-03,4.544
2003-05-04,4.556
2003-05-05,4.582
2003-05-06,4.605
2003-05-07,4.633
2003-05-08,4.673
2003-05-09,4.713
2003-05-10,4.756
2003-05-11,4.805
2003-05-12,4.847
2003-05-13,4.908
2003-05-14,4.959
2003-05-15,4.987
2003-05-16,5.015
2003-05-17,5.055
2003-05-18,5.091
2003-05-19,5.124
2003-05-20,5.167
2003-05-21,5.21
2003-05-22,5.261
2003-05-23,5.317
2003-05-24,5.378
2003-05-25,5.448
2003-05-26,5.529
2003-05-27,5.589
2003-05-28,5.643
2003-05-29,5.678
2003-05-30,5.717
2003-05-31,5.756
2003-06-01,5.785
2003-06-02,5.845
2003-06-03,5.9
2003-06-04,5.941
2003-06-05,5.988
2003-06-06,6.06
2003-06-07,6.14
2003-06-08,6.206
2003-06-09,6.261
2003-06-10,6.325
2003-06-11,6.402
2003-06-12,6.469
2003-06-13,6.525
2003-06-14,6.55
2003-06-15,6.587
2003-06-16,6.632
2003-06-17,6.677
2003-06-18,6.753
2003-06-19,6.844
2003-06-20,6.918
2003-06-21,6.944
2003-06-22,6.963
2003-06-23,7.01
2003-06-24,7.059
2003-06-25,7.094
2003-06-26,7.146
2003-06-27,7.207
2003-06-28,7.258
2003-06-29,7.311
2003-06-30,7.353
2003-07-01,7.402
2003-07-02,7.455
2003-07-03,7.507
2003-07-04,7.557
2003-07-05,7.612
2003-07-06,7.661
2003-07-07,7.703
2003-07-08,7.728
2003-07-09,7.754
2003-07-10,7.781
2003-07-11,7.781
2003-07-12,7.786
2003-07-13,7.815
2003-07-14,7.834
2003-07-15,7.834
2003-07-16,7.83
2003-07-17,7.838
2003-07-18,7.852
2003-07-19,7.859
2003-07-20,7.868
2003-07-21,7.878
2003-07-22,7.892
2003-07-23,7.913
2003-07-24,7.942
2003-07-25,7.961
2003-07-26,7.981
2003-07-27,7.992
2003-07-28,8.025
2003-07-29,8.044
2003-07-30,8.036
2003-07-31,8.018
2003-08-01,8.017
2003-08-02,8.029
2003-08-03,8.058
2003-08-04,8.07
2003-08-05,8.071
2003-08-06,8.084
2003-08-07,8.099
2003-08-08,8.122
2003-08-09,8.147
2003-08-10,8.181
2003-08-11,8.202
2003-08-12,8.237
2003-08-13,8.252
2003-08-14,8.275
2003-08-15,8.31
2003-08-16,8.331
2003-08-17,8.371
2003-08-18,8.409
2003-08-19,8.431
2003-08-20,8.473
2003-08-21,8.54
2003-08-22,8.594
2003-08-23,8.667
2003-08-24,8.746
2003-08-25,8.813
2003-08-26,8.881
2003-08-27,8.94
2003-08-28,9.016
2003-08-29,9.087
2003-08-30,9.143
2003-08-31,9.217
2003-09-01,9.257
2003-09-02,9.315
2003-09-03,9.379
2003-09-04,9.416
2003-09-05,9.469
2003-09-06,9.516
2003-09-07,9.544
2003-09-08,9.59
2003-09-09,9.62
2003-09-10,9.639
2003-09-11,9.689
2003-09-12,9.717
2003-09-13,9.733
2003-09-14,9.782
2003-09-15,9.802
2003-09-16,9.836
2003-09-17,9.869
2003-09-18,9.9
2003-09-19,9.935
2003-09-20,9.971
2003-09-21,10.005
2003-09-22,10.029
2003-09-23,10.067
2003-09-24,10.085
2003-09-25,10.124
2003-09-26,10.147
2003-09-27,10.192
2003-09-28,10.24
2003-09-29,10.248
2003-09-30,10.26
2003-10-01,10.277
2003-10-02,10.303
2003-10-03,10.328
2003-10-04,10.354
2003-10-05,10.375
2003-10-06,10.415
2003-10-07,10.433
2003-10-08,10.441
2003-10-09,10.469
2003-10-10,10.499
2003-10-11,10.508
2003-10-12,10.533
2003-10-13,10.535
2003-10-14,10.539
2003-10-15,10.577
2003-10-16,10.64
2003-10-17,10.719
2003-10-18,10.75
2003-10-19,10.774
2003-10-20,10.82
2003-10-21,10.864
2003-10-22,10.898
2003-10-23,10.905
2003-10-24,10.855
2003-10-25,10.854
2003-10-26,10.882
2003-10-27,10.925
2003-10-28,10.935
2003-10-29,10.961
2003-10-30,10.999
2003-10-31,11.063
2003-11-01,11.115
2003-11-02,11.153
2003-11-03,11.196
2003-11-04,11.241
2003-11-05,11.313
2003-11-06,11.288
2003-11-07,11.244
2003-11-08,11.183
2003-11-09,11.232
2003-11-10,11.27
2003-11-11,11.278
2003-11-12,11.313
2003-11-13,11.339
2003-11-14,11.374
2003-11-15,11.408
2003-11-16,11.37
2003-11-17,11.291
2003-11-18,11.227
2003-11-19,11.181
2003-11-20,11.166
2003-11-21,11.205
2003-11-22,11.237
2003-11-23,11.235
2003-11-24,11.187
2003-11-25,11.199
2003-11-26,11.2
2003-11-27,11.176
2003-11-28,11.186
2003-11-29,11.183
2003-11-30,11.074
2003-12-01,10.999
2003-12-02,10.934
2003-12-03,10.827
2003-12-04,10.669
2003-12-05,10.495
2003-12-06,10.261
2003-12-07,9.966
2003-12-08,9.942
2003-12-09,9.825
2003-12-10,9.693
2003-12-11,9.699
2003-12-12,9.724
2003-12-13,9.674
2003-12-14,9.517
2003-12-15,9.431
2003-12-16,9.37
2003-12-17,9.262
2003-12-18,9.195
2003-12-19,9.12
2003-12-20,9.066
2003-12-21,8.988
2003-12-22,8.874
2003-12-23,8.813
2003-12-24,8.785
2003-12-25,8.757
2003-12-26,8.715
2003-12-27,8.625
2003-12-28,8.605
2003-12-29,8.54
2003-12-30,8.467
2003-12-31,8.419
2004-01-01,8.334
2004-01-02,8.221
2004-01-03,8.138
2004-01-04,8.071
2004-01-05,8.026
2004-01-06,7.996
2004-01-07,7.877
2004-01-08,7.602
2004-01-09,7.311
2004-01-10,7.157
2004-01-11,6.954
2004-01-12,6.745
2004-01-13,6.604
2004-01-14,6.437
2004-01-15,6.148
2004-01-16,5.926
2004-01-17,5.709
2004-01-18,5.614
2004-01-19,5.498
2004-01-20,5.3
2004-01-21,5.199
2004-01-22,5.152
2004-01-23,5.052
2004-01-24,4.93
2004-01-25,4.8
2004-01-26,4.655
2004-01-27,4.555
2004-01-28,4.537
2004-01-29,4.475
2004-01-30,4.273
2004-01-31,4.14
2004-02-01,4.035
2004-02-02,3.97
2004-02-03,3.982
2004-02-04,4.037
2004-02-05,4.014
2004-02-06,3.88
2004-02-07,3.828
2004-02-08,3.792
2004-02-09,3.664
2004-02-10,3.617
2004-02-11,3.615
2004-02-12,3.611
2004-02-13,3.611
2004-02-14,3.598
2004-02-15,3.579
2004-02-16,3.55
2004-02-17,3.523
2004-02-18,3.519
2004-02-19,3.53
2004-02-20,3.492
2004-02-21,3.494
2004-02-22,3.535
2004-02-23,3.533
2004-02-24,3.526
2004-02-25,3.53
2004-02-26,3.527
2004-02-27,3.486
2004-02-28,3.446
2004-02-29,3.408
2004-03-01,3.41
2004-03-02,3.42
2004-03-03,3.458
2004-03-04,3.483
2004-03-05,3.49
2004-03-06,3.5
2004-03-07,3.544
2004-03-08,3.547
2004-03-09,3.447
2004-03-10,3.45
2004-03-11,3.489
2004-03-12,3.484
2004-03-13,3.561
2004-03-14,3.573
2004-03-15,3.572
2004-03-16,3.61
2004-03-17,3.611
2004-03-18,3.558
2004-03-19,3.566
2004-03-20,3.531
2004-03-21,3.534
2004-03-22,3.613
2004-03-23,3.632
2004-03-24,3.639
2004-03-25,3.66
2004-03-26,3.691
2004-03-27,3.734
2004-03-28,3.768
2004-03-29,3.769
2004-03-30,3.765
2004-03-31,3.822
2004-04-01,3.856
2004-04-02,3.877
2004-04-03,3.909
2004-04-04,3.942
2004-04-05,3.974
2004-04-06,4.012
2004-04-07,4.039
2004-04-08,4.045
2004-04-09,4.046
2004-04-10,4.051
2004-04-11,4.061
2004-04-12,4.074
2004-04-13,4.084
2004-04-14,4.087
2004-04-15,4.086
2004-04-16,4.089
2004-04-17,4.086
2004-04-18,4.066
2004-04-19,4.059
2004-04-20,4.044
